project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Selah House Event Space,TABS2026020900,Selah House,"12750 Pelzel Road, Pilot Point, TX 76258",Denton,4/30/2026,6/1/2026,"$750,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",ADDITION OF A BARN FOR EVENTS,"7,697 ft 2",THE SELAH HOUSE,"12750 PELZEL RD, PILOT POINT, Texas 76258",(214) 906-9450,,Oler Senitz,"2175 E Stone Road, Wylie, Texas 75098",(214) 498-4161,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020900
Texas Health Behavioral Health Center Denton - 2660,TABS2026020899,Texas Health Resources,"2660 Scripture Street, Suite 100, Denton, TX 76248",Denton,7/6/2026,8/17/2026,"$174,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of existing space. Minimal wall demo and construction. Refresh finishes. Minimal MEP.,"3,484 ft 2",Texas Health Physicians Group,"612 E. Lamar Blvd. Suite 190, Arlington, Texas 76011",214-205-5291,Jay Frayser,"Thiel & Team, Inc.","700 North Carroll Ave. Suite 100, Southlake, Texas 76092",(405) 537-3928,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020899
Everbank Lewisville Office Renovation,TABS2026020838,TIAA Financial Services,"2900 Lake Vista Dr Suite 100, Lewisville, TX 75067",Denton,6/1/2026,7/31/2026,"$210,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Partial renovation of an existing office space, break room and finish updates","1,872 ft 2",CCI-Lakeside LP,"2900 Lake Vista Dr Suite 100, Lewisville, Texas 75067",(214) 298-2657,Mark Gordon,Johnston LLC,"16479 Dallas Parkway Suite 400, Addison, Texas 75001",(972) 866-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020838
216 Mulberry Jam,TABS2026020821,Mulberry Jam,"216 W Mulberry, Denton, TX 76201",Denton,6/1/2026,10/1/2026,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation and new street front entrance. ,"4,200 ft 2","Not Quite 4A Properties, LP","PO BOX 2531, Denton, Texas 76202",(940) 368-3588,,MKOA Studio,"222 S Elm St Suite 101, Denton, Texas 76201",(469) 855-5524,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020821
Caliber Collision,TABS2026020774,N/A,"3151 Justin Rd, Flower Mound, TX 75028",Denton,6/30/2026,5/15/2027,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing building,"29,084 ft 2",Cross Development CC Flower Mound Justin LLC,"4317 Marsh Ridge Rd., Carrollton, Texas 75010",(903) 771-9444,,Cross Architects,"1255 W. 15th St. Suite 125, Plano, Texas 75075",(972) 467-9749,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020774
"FAIRWAYS OFFICE PARK 2 - FRISCO, TX",TABS2026020712,"FAIRWAYS OFFICE PARK 2 - FRISCO, TX","SEC OF W UNIVERSITY DR & WINDSONG PKWY, Frisco, TX 75033",Denton,8/1/2026,2/28/2027,"$1,922,600",New Construction,"This project is privately funded, on private land for private use.",New Construction Shell,"9,613 ft 2",URBAN HEIGHTS OFFICE PARK LLC,"4577 FIREWHEEL DR, PLANO, Texas 75024",(214) 619-9929,,"JAW ARCHITECTS, INC","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020712
"FAIRWAYS OFFICE PARK 1 - FRISCO, TX",TABS2026020709,"FAIRWAYS OFFICE PARK 1 - FRISCO, TX","SEC OF W UNIVERSITY DR & WINDSONG PKWY, Frisco, TX 75033",Denton,8/1/2026,2/28/2027,"$1,922,600",New Construction,"This project is privately funded, on private land for private use.",New Construction Shell Building,"9,613 ft 2",URBAN HEIGHTS OFFICE PARK LLC,"4577 FIREWHEEL DR, PLANO, Texas 75024",(214) 619-9929,,"JAW ARCHITECTS, INC","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020709
Hammer & Nails Mens Grooming Salon,TABS2026020680,Hammer & Nails Mens Grooming Salon,"5891 Long Prairie Road, STE 120, Flower Mound, TX 75028",Denton,6/1/2026,12/31/2026,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 2,256 square-foot tenant improvement project in an existing suite for Hammer and Nails grooming shop for men. ","2,256 ft 2","Robertson's Creek Dunhill, LLC","3100 Monticello Ave 300, Dallas, Texas 75205",214-261-9589,,Schwarz-Hanson Architects,"2627 Tillar Street, Suite 131, Fort Worth, Texas 76107",(817) 377-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020680
Fellowship of the Parks Justin-Northlake Phase 3 Expansion,TABS2026020632,Fellowship of the Parks Northlake,"3105 FM 407, Northlake, TX 76247",Denton,7/1/2026,7/31/2027,"$3,040,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Addition of Classrooms, and related restrooms, expansion  of Worship seating, expansion of Foyer and entry, relocation of existing toilets.","15,326 ft 2",Fellowship of the Parks,"3105 FM 407, Northlake, Texas 76247",(817) 412-9511,,"GAYLEN HOWARD LAING ARCHITECT, INC.","1300 West Randol Mill Road, Suite 100, Arlington, Texas 76012",817-807-7200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020632
Suite 500 Demise,TABS2026020604,Lake Shore Crossing,"850 W Eldorado Pkwy, Little Elm, TX 75068",Denton,6/1/2026,9/1/2026,"$215,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demise of existing 4,000 sq. ft. retail suite into two separate 2,000 sq. ft. suites with separate utilities and access","4,000 ft 2","SCGX-Lake Shore Crossing, LLC","23B Shelter Cove Ln, Ste 202, Hilton Head Island, South Carolina 29928",854-200-8925,,"Zhi Feng, R.A.","3331 North Berkeley Lake Rd Ste 200, Duluth, Georgia 30096",404-217-3458,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020604
