project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
BURNING WOK,TABS2025011671,BURNING WOK,"26787 EAST UNIVERSITY DRIVE, SUITE 100, Aubrey, TX 76227",Denton,4/1/2025,10/1/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR FINISH OUT FOR A NEW ""BURNING WOK""  RESTAURANT","2,072 ft 2",CENTURY SQUARE II,"P. O. BOX 112250-2250, CARROLLTON, Texas 75011",(972) 446-0576,,"R.T. CHANG ARCHITECTS, INC","5834 WINDMIER LANE, DALLAS, Texas 75252",(214) 663-4735,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011671
Mustang Park Retaining Wall Emergency Repairs,TABS2025011643,Mustang Park Retaining Wall,"Stallion Street and Sky Lane, Carrollton, TX 75010",Denton,2/11/2025,2/12/2025,"$1,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Retaining wall and sidewalk repair. ,"4,000 ft 2",City of Carrollton,"1945 E Jackson Road, Carrollton, Texas 75006",972-466-3206,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011643
Run Time Center,TABS2025011587,Run Time Center,"702 S Stemmons FWY, Lewisville, TX 75057",Denton,4/15/2025,12/31/2025,"$1,335,000",New Construction,"This project is privately funded, on private land for private use.",Ground up construction of retail building and site,"4,223 ft 2",Run Time Holdings,"702 W Stemmons Fwt, Lewisville, Texas 75057",(512) 983-0078,,WILLIAM PECK  ASSOC INC,"105 W MAIN ST, LEWISVILLE, Texas 75057",(972) 221-1424,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011587
RED RIVER AMBULATORY SURGERY CENTER,TABS2025011566,RED RIVER AMBULATORY SURGERY CENTER,"WASHINGTON ST & NOLAN DR, Sherman, TX 75092",Denton,2/28/2025,12/15/2025,"$4,996,328",New Construction,"This project is privately funded, on private land for private use.",NEW EYE CARE FACILITY ,"7,015 ft 2",GRAYSON INVESTMENT GROUP II,"1625 N US HWY 75, SHERMAN, Texas 75090",(512) 775-2406,ROB MCCARVILLE,WRIGHT GROUP ARCHITECTS PLLC,"1430 SOUTH BROADWAY ST, CARROLLTON, Texas 75006",(972) 242-1015,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011566
BE FIT MODERN PILATES,TABS2025011565,BE FIT MODERN PILATES,"979 GARDEN PARK DR, Allen, TX 75013",Denton,5/1/2025,12/31/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"2,249 ft 2",CHARTER DW WATTERS CREEK VILLAGE,"970 GARDEN PARK DR, ALLEN, Texas 75013",(972) 521-5011,LYNN AHERN,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011565
Defender Supply,TABS2025011563,Defender Supply,"845 FM 407 West, Argyle, TX 76226",Denton,2/17/2025,9/1/2025,"$650,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","22,500sqft shop addition","22,500 ft 2",E & M Holdings,"845 FM 407 W., Argyle, Texas 76226",(817) 675-2887,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011563
Abdul,TABS2025011527,Haq,"17368 Gaffield rd, Justin, TX 76247",Denton,2/17/2025,4/17/2025,"$150,000",New Construction,"This project is privately funded, on private land for private use.",Concrete and construction of a 70x75x16 metal building with 7 garage doors and 3 personal doors ,"5,250 ft 2",Abdul Haque,"4201 Longstraw Dr, Ft Worth, Texas 76137",(817) 774-3985,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011527
Girl Scouts-Dream Lab,TABS2025011488,Highlands Ranch Shopping Center,"6050 Long Prairie Rd, Suite 600, Flower Mound, TX 75028",Denton,3/17/2025,7/3/2025,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant fit out of a 2,906 s.f. space of the Dream Lab Concept for Girl Scouts of Southwest Texas.  The space includes a small retail area and several areas for Girl Scout troops to have learning and growing activities.","2,906 ft 2","Highlands 501, Inc.","200 Crescent Ct, Suite 560, Dallas, Texas 75201",(214) 863-3282,Amanda Duquette,Pinbar Architecture,"5417 Gwendolyn Ridge,, Cincinnati, Ohio 45238",(513) 254-2638,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011488
Southern Heritage Warehouse Expansion,TABS2025011452,Southern Heritage Warehouse,"100 Kruger Road, Krugerville, TX 76227",Denton,3/15/2025,7/15/2025,"$1,196,860",New Construction,"This project is privately funded, on private land for private use.","Existing building to be demo leaving existing foundation. Adding foundation to existing foundation and new metal building with restroom and office interior rooms. New building square footage: 5,894 SF","5,894 ft 2",Southern Heritage LLC,"5285 S. Hwy 377, Krugerville, Texas 76227",940-230-4101,,"KJE, Inc.","500 Moseley Road, Cross Roads, Texas 76227",972-473-8918,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011452
Zarky 92 Acres; Grand Place - Phase A,TABS2025011446,Grand Place Addition,"Block B; Lot 1, Frisco, TX 75034",Denton,5/1/2025,7/30/2027,"$75,000,000",New Construction,"This project is privately funded, on private land for private use.","5 story multifamily with 5 story cast in place parking garage.  1 pool courtyard and 2 additional courtyards with 16,000 SF of Amenity spaces.","355,197 ft 2","Zarky Development, LLC","5530 N. 40th Place, Dallas, Texas 75252",(214) 741-4656,,WDG Architecture,"2001 Bryan Street Suite 3100, Dallas, Texas 75201",214-969-5311,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011446
