project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Promontory Retail,TABS2026012426,Building 1,"SE Corner of Preston & Spring Creek, Plano, TX 75024",Collin,6/1/2026,3/31/2027,"$2,317,000",New Construction,"This project is privately funded, on private land for private use.","12,526 SF shell retail building and site modifications.","12,526 ft 2",Fritz Duda Company,"2801 Woodside St, Dallas, Texas 75204",(972) 616-8785,,O'Brien Architects,"1722 Routh Street Suite 122, Dallas, Texas 75225",(972) 788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012426
Spec Suite - Phase II - Suite 220,TABS2026012425,Hall Park Sculpture I,"3010 Gaylord Parkway, Suite 220, Frisco, TX 75034",Collin,2/1/2026,6/1/2026,"$228,467",Renovation/Alteration,"This project is privately funded, on private land for private use.","Approximately 2,799 sft of demolition and renovation for commercial office.","2,799 ft 2","HALL 3010 Gaylord Parkway, LLC","2323 Ross Ave. Suite 200, Dallas, Texas 75201",(214) 470-4266,,ENTOS,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012425
White Church Renovation and Pavilion Addition,TABS2026012419,Saint Anthony Catholic Church,"404 N Ballard Ave, Wylie, TX 75098",Collin,4/9/2026,9/1/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of interior spaces and the addition of a new pavilion. ,"2,039 ft 2",Saint Anthony Catholic Church,"404 N Ballard Ave, Wylie, Texas 75098",(972) 272-2500,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012419
Mr. Winston's Barber Shop,TABS2026012416,"Shops at Starwood, Phase III","5285 Dallas Parkway Suite 405, Frisco, TX 75034",Collin,3/10/2026,5/15/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","1,733sf","1,733 ft 2",Whitestone Shops at Starwood Phase III LLC,"8240 Preston Road Suite 275, Plano, Texas 75024",(214) 824-7888,Raja Ratan,"708 Studios, LLC","5000 Eldorado Pkwy Suite 150, Frisco, Texas 75033",(214) 789-6196,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012416
Western Security Expansion,TABS2026012412,Preston Park Towers East,"4965 Preston Park Blvd. Suite 650, Plano, TX 75093",Collin,2/13/2026,5/30/2026,"$146,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"6,780 ft 2",Preston Park Office Center LLC / TerraCap Management,"999 Vanderbilt Beach Rd. Suite 701, Naples, Florida 34108",(407) 761-4858,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012412
Retail Building Legacy Ranch Melissa,TABS2026012411,LEGACY RANCH PLAZA ADDITION,"2115 Mckinney street Melissa, Texas, Mckinney, TX 75454",Collin,4/15/2026,8/19/2026,"$300,000",New Construction,"This project is privately funded, on private land for private use.",New Shell Building Construction,"6,022 ft 2",Vibhu Bobby Rana,"2504 Loftsmoor Ln., Plano, Texas 75025",214-777-2288,,IXDESIGN STUDIO,"3204  San Patricio Dr., Plano, Texas 75025",(573) 529-0127,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012411
"TRINITY MELISSA OFFICE PARK MT 2 - MELISSA, TX",TABS2026012395,"TRINITY MELISSA OFFICE PARK MT 2 - MELISSA, TX","NWC LINDENWOOD AVE & US 75, Melissa, TX 75454",Collin,5/1/2026,2/28/2027,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",New Construction Multi-Tenant Shell,"4,999 ft 2",PLAZA AT PRINCETON CROSSROADS LLC,"10101 Westridge Blvd, Suite# 101, MCKINNEY, Texas 75072",(972) 645-9400,,"JAW ARCHITECTS, INC","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012395
"TRINITY MELISSA OFFICE PARK MT 1 - MELISSA, TX",TABS2026012394,"TRINITY MELISSA OFFICE PARK MT 1 - MELISSA, TX","NWC LINDENWOOD AVE & US 75, Melissa, TX 75454",Collin,5/1/2026,2/28/2027,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",New Construction Multi-Tenant Shell,"4,999 ft 2",PLAZA AT PRINCETON CROSSROADS LLC,"10101 Westridge Blvd, Suite# 101, MCKINNEY, Texas 75072",(972) 645-9400,,"JAW ARCHITECTS, INC","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012394
Corner Bakery Cafe,TABS2026012389,Polo Towne Crossing,"2100 Dallas Parkway, Space 126, Plano, TX 75093",Collin,3/1/2026,5/1/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel of existing space - Approx 2,949 sf","2,949 ft 2","Polo Towne Crossing, Plano TX, LLC","10250 Constellation Blvd, Suite 3050, Los Angeles, California 90067",310.275.8944,,ID Group,"2641 Irving Blvd, DALLAS, Texas 75207",214.638.6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012389
Hardin @ 121,TABS2026012360,Hardin @ 121,"4800 State Highway 121, Mckinney, TX 75070",Collin,4/1/2026,12/31/2026,"$6,600,000",New Construction,"This project is privately funded, on private land for private use.","Construction of a Speculative Warehouse, being fully sprinklered with an ESFR System, having tilt-up concrete exterior walls and steel roof structure","75,459 ft 2","Hardin, L.P.","8333 Douglas Avenue Suite 1550, Dallas, Texas 75225",(469) 834-0907,,Pross Design Group,"5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012360
BEHAVIOR NETWORK MCKINNEY,TABS2026012342,BEHAVIOR NETWORK MCKINNEY,"1611 WILMETH, Mckinney, TX 75069",Collin,4/1/2026,9/30/2026,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",RENOVATION OF EXISTING CHURCH TO ACCOMODATE NEW OWNER'S BUSSINESS. ADD EXTRA OFFICES AND RESTROOMS.,"21,716 ft 2",COFFEY GROUP HOLDINGS LLC,"281 CELTIC RD, HOWE, Texas 75459",(214) 549-8655,,FORM STUDIOS,"300 BURNETT ST SUITE 120, Fort Worth, Texas 76102",(817) 269-1777,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012342
Spec Suite - Phase II - Suite 210,TABS2026012322,Hall Park Sculpture I,"3010 Gaylord Parkway, Suite 210, Frisco, TX 75034",Collin,2/1/2026,6/1/2026,"$228,467",Renovation/Alteration,"This project is privately funded, on private land for private use.","Approximately 2,727 sft of demolition and renovation for commercial office.","2,727 ft 2","HALL 3010 Gaylord Parkway, LLC","2323 Ross Ave. Suite 200, Dallas, Texas 75201",(214) 470-4266,,ENTOS,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012322
Spec Suite - Phase II - Suite 350,TABS2026012314,HALL Park I,"2601 Network, Suite 350, Frisco, TX 75034",Collin,2/1/2026,6/1/2026,"$208,097",Renovation/Alteration,"This project is privately funded, on private land for private use.","Approximately 2,191 sft of demolition and renovation for existing commercial office.","2,191 ft 2","HALL 2601 Network Associates, LLC","6801 Gaylord Pkwy Ste. 100, Frisco, Texas 75034",214-470-4266,,ENTOS,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972)770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012314
Nuli Studios Frisco,TABS2026012313,Frisco Square Phase 2,"8850 Coleman Blvd, Frisco, TX 75034",Collin,2/15/2026,5/15/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior tenant renovation. Project includes new HVAC ductwork, electrical outlets, and plumbing supply/drain lines. 1956 sf.","1,956 ft 2",Frisco Square MOLP LLC,"104 Amour Rd., Kansas City, Missouri 64116",(816) 656-2995,Omar AbdelBaky,JB Lux Productions,"PO BOX 494602, Garland, Texas 75049",(469) 348-3288,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012313
Original ChopShop,TABS2026012308,Original Chopshop,"1419 E Renner Rd, Richardson, TX 75082",Collin,4/16/2026,9/1/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant finish out of a leased shell space.,"3,249 ft 2","Regency Centers, L.P.","3200 Kirby Dr. Suite 910, Houston, Texas 77098",(281) 254-2220,Archie Andrews,Fusion AE,"6201 Campus Circle Dr., Irving, Texas 75063",(972) 870-1288,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012308
Spec Suite Phase II - Suite 504,TABS2026012288,HALL Park Lakes II,"2591 Dallas Parkway, Suite 504, Frisco, TX 75034",Collin,2/1/2026,6/1/2026,"$222,341",Renovation/Alteration,"This project is privately funded, on private land for private use.","Approximately 2,415 sft of demolition and renovation for commercial office.","2,415 ft 2","HALL Stonebriar Two Associates, LLC","6801 Gaylord Pkwy Ste. 100, Frisco, Texas 75034",214-470-4266,,ENTOS,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012288
"Chuy's McKinney, TX",TABS2026012286,Chuy's Fine Tex Mex,"8405 W University Dr, Mckinney, TX 75071",Collin,5/18/2026,12/18/2026,"$3,000,000",New Construction,"This project is privately funded, on private land for private use.",Ground-up construction of a full-service commercial restaurant with associated site work and landscaping. ,"5,721 ft 2",ENTERTAINMENT PROPERTIES 360 LLC,"4514 COLE AVE STE 1100, Dallas, Texas 75205",214.750.7688,"Chuy's Opco, Inc",Apogee Architectural Partners,"16775 Addison Rd, Suite 500, Addison, Texas 75001",(940) 331-0618,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012286
QuikTrip # 919 Fryer,TABS2026012279,QuikTrip # 919,"2285 W University Drive, Mckinney, TX 75071",Collin,5/31/2026,6/15/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes re-organization oof existing kitchen equipment and addition of new fryer units. Project 300 sf.,300 ft 2,"QT South, LLC","4705 S. 129th East Avenue, Tulsa, Oklahoma 74134",(945) 455-6426,,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012279
Mornings Right,TABS2026012270,Shops at Prestwick Hollow,"1935 Prestwick Hollow Dr., Suite A-100, Mckinney, TX 75071",Collin,2/16/2026,5/16/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",single-story tenant finish-out restaurant.,"3,500 ft 2","Shops at Prestwick Hollow, LLC","3773 Richmond Ave, Suite 800, Houston, Texas 77046",713-623-6944,Byung Yeon Kim,Studio Lema,"401 N Interurban Street, Suite 100, Richardson, Texas 75081",(469) 399-1603,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012270
4E PROSPER BUILDING STRUCTURE REPAIRS,TABS2026012261,4E PROSPER LTD - INTERIOR,"474 HAYS RD BLDG E & F  - INTERIOR, Prosper, TX 75079",Collin,1/10/2026,3/1/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL AND RENOVATION ,"6,800 ft 2",4E PROSPER LLC,"6222 CORAL RIDGE RD, HOUSTON, Texas 77069",(713) 962-7110,,CBARTS LLC,"629 E GANDY ST, DENISON, Texas 75021",(773) 517-4641,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012261
The Summit at Melissa Crossing Building 8,TABS2026012249,The Summit at Melissa Crossing,"1818 Central Expy Melissa, Melissa, TX 75454",Collin,4/1/2026,6/30/2027,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.",NEW SHELL BUILDING CONSTRUCTION,"15,163 ft 2",Praveen Chintha,"5605 Matterhorn Drive, Frisco, Texas 75045",682-557-9310,,IXDESIGN STUDIO,"3204  San Patricio Dr., Plano, Texas 75025",(573) 529-0127,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012249
Methodist Timeshare,TABS2026012248,Methodist Celina Medical Center,"1530 S. Dallas Parkway Suite #212, Celina, TX 75009",Collin,3/9/2026,5/22/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Creating a new suite in an existing shell area of an existing medical office building.,"1,426 ft 2",Methodist Hospitals of Dallas D/B/A Methodist Health System,"1441 North Beckley Ave., Dallas, Texas 75230",(469) 204-6705,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012248
The Summit at Melissa Crossing Building 7,TABS2026012242,The Summit at Melissa Crossing,"1818 Central Expy Melissa, Texas,, Melissa, TX 75454",Collin,4/1/2026,6/30/2027,"$200,000",New Construction,"This project is privately funded, on private land for private use.",NEW SHELL BUILDING  CONSTRUCTION,"15,576 ft 2",Praveen Chintha,"5605 Matterhorn Drive, Frisco, Texas 75045",682-557-9310,,IXDESIGN STUDIO,"3204  San Patricio Dr., Plano, Texas 75025",(573) 529-0127,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012242
Methodist Woman's Health Specialists - Celina,TABS2026012234,Methodist Celina Medical Center,"1530 S. Dallas Parkway Suite #200, Celina, TX 75009",Collin,3/9/2026,5/22/2026,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Creating a new suite in an existing shell area of an existing medical office building.,"5,856 ft 2",Methodist Hospitals of Dallas D/B/A Methodist Health System,"1441 North Beckley Ave., Dallas, Texas 75230",(469) 204-6705,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012234
Spec Suite - Phase II - Suite 250,TABS2026012227,HALL Park Lakes II,"2591 Dallas Parkway, Suite 250, Frisco, TX 75034",Collin,2/1/2026,6/1/2026,"$177,785",Renovation/Alteration,"This project is privately funded, on private land for private use.","Approximately 1,545 sft of demolition and renovation for commercial office.","1,545 ft 2","HALL Stonebriar Two Associates, LLC","6801 Gaylord Pkwy Ste. 100, Frisco, Texas 75034",214-470-4266,,ENTOS,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770 - 2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012227
Nexus,TABS2026012207,Granite Park 1,"5800 Granite Parkway Suite 320, Plano, TX 75024",Collin,2/10/2026,4/24/2026,"$140,500",Renovation/Alteration,"This project is privately funded, on private land for private use.",11877,"11,877 ft 2",Granite Park NM/GP I LP,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2300,,Entos Design,"56400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012207
Sutton Engineering,TABS2026012175,Willow Bend Office Center,"2740 Dallas Parkway Suite 280, Plano, TX 75093",Collin,3/1/2026,5/30/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovations of existing office space in high rise building,"7,701 ft 2","CFT NV Developments, LLC","1120 North Town Center Drive, Suite 150, Las Vegas, Nevada 89144",(626) 532-5088,,Go Studio,"1201 Main St Suite 1370, Dallas, Texas 75202",2144204646 101,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012175
McKinney Wonder restaurant tenant finish out,TABS2026012165,Wonder,"8555 W. University Drive Suite 100, Mckinney, TX 75071",Collin,3/23/2026,6/1/2026,"$950,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Create a Wonder restaurant inside an existing space.,"3,765 ft 2",Entertainment Properties 360 LLC,"4514 Cole Avenue Suite 1100, Dallas, Texas 75205",(214) 528-3221,Djuana Barr,"HFA-AE, LTD","1705 Suite 3, Bentonville, Arkansas 72712",479-360-6683,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012165
7-11 Melissa TX @ E Melissa Rd & Milrany Ln,TABS2026012140,42894 7-Eleven,"E Melissa Rd & Milrany Ln, Melissa, TX 75454",Collin,6/4/2026,3/1/2027,"$950,000",New Construction,"This project is privately funded, on private land for private use.",New construction of a convenience store with dumpster enclosure and fuel canopy.,"4,746 ft 2","MRM Melissa Investment, LLC","1019 Thorncliff Trail, Irving, Texas 75063",(214) 497-4993,,"Relevant Studio, LLC","610 Holcomb St, Springdale, Arkansas 72764",(479) 936-6852,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012140
Greatbatch Integer,TABS2026012123,Granite Park 5,"5830 Granite Parkway Suite 1100, Plano, TX 75024",Collin,2/23/2026,7/30/2026,"$722,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",11877,"11,877 ft 2",Granite Park NM/GP V LP,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2300,,Entos Design,"56400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012123
Spec Suite,TABS2026012120,Village 121,"8261 Belleview Dr Suite 120, Plano, TX 75024",Collin,2/16/2026,4/29/2026,"$417,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel of an existing building. New spec suite is approximately4,993 sf.","4,993 ft 2",Village 121 Office LLC,"8111 Douglas Ave Suite 122, Dallas, Texas 75225",(214) 502-4985,,O'Brien Architects,"1722 Routh Street Suite 122, Dallas, Texas 75201",(972) 392-5912,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012120
WESTERN WEAR,TABS2026012118,-,"1700 N CENTRAL EXPRESSWAY #STE. 200, Plano, TX 75074",Collin,3/1/2026,6/30/2026,"$200,000",New Construction,"This project is privately funded, on private land for private use.",WHITE BOX ,"2,800 ft 2",1700 N CENTRAL REALTY LLC,"538 HAGGARD ST #STE. 412, PLANO, Texas 75074",(972) 999-6455,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012118
Lease Space Expansion US Dept. Veterans Affairs,TABS2026012110,Medical Office Building,"3805 West 15th Street 3805 West 15th Street, Plano, TX 75075",Collin,6/1/2026,8/31/2026,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior drywall construction with new ceilings, doors, flooring, lighting and finishes","8,090 ft 2","McCreek Medical I, Inc.","3600 West Airport Freeway, Irving, Texas 75062",(972) 979-5011,,ERN Architects,"11909 Preston Road Suite 292, Dallas, Texas 75230",(817) 504-5192,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012110
Bob Woodruff North Trail Renovation,TABS2026012102,Bod Woodruff Park,"2601 San Gabriel Dr., Plano, TX 75074",Collin,8/3/2026,5/31/2027,"$3,600,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Replacement of concrete trail and pedestrian bridge,"40,000 ft 2",City of Plano Parks Department,"5901 Los Rios Boulevard, Plano, Texas 75074",(972) 208-8001,,"Talley Landscape Architects, Inc","7637 Hwy 36 N., Rosenberg, Texas 77471",(281) 341-5601,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012102
