project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Maxwell And Gray,TABS2024020683,Urban Garages,"8430 W. University Dr. #211, Mckinney, TX 75071",Collin,7/1/2024,8/19/2024,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Plumbing, HVAC, Electrical, Fire Suppression stairs and Railing, building interior walls for bathroom and storage closet., Painting, flooring and cabinetry.","1,916 ft 2",Carl Fleming,"6136 Frisco Square Blvd. Suite 400, Frisco, Texas 75034",(214) 364-8282,Stacy Hillstead,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020683
Honey Creek PH6 Amenity Center,TABS2024020679,Honey Creek PH6 Amenity Center,"9109 Grackle PL, Mckinney, TX 75071",Collin,7/15/2024,2/15/2025,"$1,700,000",New Construction,"This project is privately funded, on private land for private use.","Swimming pool, restroom, shade structure, sidewalk, parking lot","21,259 ft 2","Lennar Homes of Texas Land and Construction, LTD","1707 Marketplace Boulevard, Suite 100, Irving, Texas 75063",(469) 587-5206,,LJA Engineering,"2150 South Central Expressway, Suite 300, McKinney, Texas 75070",214-620-2742,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020679
Mike's Chicken - Dallas,TABS2024020676,Mike's Chicken,"N.E. QUADRANT OF RENNER RD. & TX-190, Plano, TX 75074",Collin,8/1/2024,4/1/2025,"$1,250,000",New Construction,"This project is privately funded, on private land for private use.",New freestanding chicken restaurant and associtated site work.,"2,500 ft 2","Mike's Chicken, Inc.","7752 Forest Lane, Dallas, Texas 75219",(817) 564-1440,,"Genesis Design Group, Inc.","9500 Ray White Road, Ste 200, Fort Worth, Texas 76244",817-856-2760,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020676
Green Acres Frisco Nursery,TABS2024020655,Green Acres Nursery & Supply,"Wade Blvd. and Nancy Jane Ln, Frisco, TX 75034",Collin,10/1/2024,3/1/2025,"$8,000,000",New Construction,"This project is privately funded, on private land for private use.",New construction retail project for sale and storage of outdoor decor and plantings.,"28,000 ft 2",Green Acres Nursery and Supply,"604 Folsom St. Ste. 350, Folsom, California 95630",(916) 673-9290,,O'Brien Architects,"1722 Routh St Ste. 122, Dallas, Texas 75201",(972) 788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020655
"MOD Facial - Plano, TX",TABS2024020640,MOD Facial,"1601 Preston Road, Plano, TX 75093",Collin,8/10/2024,2/28/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Scope of work is for a 2,101 sq ft interior finish out for MOD facial. ","2,101 ft 2",B H 1713 Preston Road LLC,"11111 Santa Monica Blvd, Ste 600, Los Angeles, California 90025",(972) 331-7474,Doug Colquitt,Franz Architects,"7608 Benbrook Parkway, Benbrook, Texas 76126",(817) 737-9922,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020640
Princeton Spa,TABS2024020595,Princeton Spa,"213 McKinney Avenue, Princeton, TX 75407",Collin,3/1/2024,6/30/2024,"$90,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovating existing single-story building to a Spa.,"2,200 ft 2",Christopher Forte,"213 McKinney Avenue, Princeton, Texas 75407",(972) 333-9127,,"Partner Engineering and Science, Inc.","2800 North Dallas Parkway Suite 200, Plano, Texas 75093",405-493-8154,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020595
Ryse,TABS2024020593,Prosper Business Park,"650 Corporate Street, Prosper, TX 75078",Collin,7/1/2024,11/22/2024,"$1,586,974",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of an existing shell building.,"75,139 ft 2",Crossland Texas Industrial,"833 S East Ave., Columbus, Kansas 66725",(620) 762-2401,Cory Hamilton,O'Brien Architects,"1722 Routh Street, Suite 122, Dallas, Texas 75201",(972) 788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020593
QC Lab Renovations,TABS2024020589,Carlisle Construction Materials,"900 Hensley Ln, Wylie, TX 75098",Collin,7/8/2024,9/13/2024,"$875,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovations to existing lab and addition to expand existing lab out in to the warehouse space.,"3,000 ft 2",Carlisle Construction Materials,"900 Hensley Ln, Wylie, Texas 75098",(731) 394-4860,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020589
ORA SURG,TABS2024020566,Legacy Village,"9560 Legacy Drive, Frisco, TX 75033",Collin,7/1/2024,10/1/2024,"$550,000",New Construction,"This project is privately funded, on private land for private use.",Interior build out of a dental office,"2,456 ft 2","Siris Legacy, LLC","5015 Addison Circle, Ste 228, Addison, Texas 75001",(843) 901-3540,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020566
PacSun,TABS2024020534,Stonebriar Centre,"2602 Preston Road, Frisco, TX 75034",Collin,7/2/2024,10/13/2024,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of existing PacSun. New finishes, fixtures, and lighting in the sales area only. New finishes at the storefront and portion of storefront glazing to be replaced with a wall.","3,925 ft 2",Brookfield Properties - Stonebriar Centre,"350 N Orleans St. Suite 300, Chicago, Illinois 60654",(312) 960-2688,Joel Quill,Sargenti Architects,"5310 E. High Street, Suite 350, Phoenix, Arizona 85854",(480) 448-6250,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020534
Crossroads Diner,TABS2024020520,645 Powell Lane Bldg.,"645 Powell Lane, Plano, TX 75075",Collin,7/15/2024,9/15/2024,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of a new restaurant,"3,270 ft 2","RPC Feast, LLC","2101 Cedar Springs Road, Dallas, Texas 75201",(214) 632-9434,,Mark Hopper Design,"800 Exposition Ave. Suite 01, Dallas, Texas 75226",(214) 642-9332,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020520
Ash Street - Celina Station Retail,TABS2024020512,Ash Street - PH.3,"Ash Street from Oklahoma Dr. to Preston Rd., Celina, TX 75009",Collin,6/10/2024,12/30/2024,"$3,100,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Roadway Paving Project that includes approximately: 74,740 Sq. Ft. of Pavement, 6,590 Sq. Ft. of Pedestrian Sidewalk, 17,000 Sq. Ft. of Shared Use Trail","100,000 ft 2",City of Celina,"142 N Ohio St., Celina, Texas 75009",(972) 382-7659,,"RLK Engineering, Inc","111 West Main, Allen, Texas 75034",972-359-1733,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020512
Blue Fox Sports Bar Grill,TABS2024020483,Blue Fox Sports Bar Grill,"8870 Coit Road, Suite-100, Frisco, TX 75035",Collin,7/18/2024,10/24/2024,"$190,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Restaurant Finish outs- Paint Finishing, Wall Partitions , Kitchen finish outs","4,423 ft 2",Nine Stars Properties LLC,"13175 Macbeth Ave, Frisco,, Texas 75035",(972) 689-9346,Sai Krishna Billanuka,"Corinthian Design Associates, LLC","10420 AMBERGATE LANE, Frisco, Texas 75035",(214) 223-4501,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020483
Onsemi Interior Tenant Improvements,TABS2024020478,Onsemi; existing building name: Millenium Center,"505 Millennium Drive, Allen, TX 75013",Collin,8/1/2024,4/1/2025,"$28,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Build out interior of existing two story office building with product research and development labs. Work to include, but not limited to, new layout with rated and non-rated walls, ceilings, and lighting. ","97,083 ft 2","CCI-Millenium, LP","500 N. Capital of Texas Highway Building 1, Suite 200, Austin, Texas 78746",(214) 802-1381,Gary Pugsley,Gensler,"5005 Greenville Ave., Dallas, Texas 75206",(602) 523-4941,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020478
