project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Level 2 - Suite 210 Alterations,TABS2026024685,6500 Meyer Way,"6500 Meyer Way, Mckinney, TX 75070",Collin,8/1/2026,12/1/2026,"$193,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Suite alteration of 1302sf - 7049sf (suite total) in an existing building,"1,302 ft 2",RPM xConstruction LLC,"6500 Meyer Way, Suite 100, McKinney, Texas 75070",(214) 239-4722,,Kline Hardin Architects,"1921 SH 121, Suite 250, Lewisville, Texas 75056",(972) 331-5699,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024685
790 Watters Rd 2 - Finish-out,TABS2026024682,n/a,"790 Watters Road Suite 200, Allen, TX 75013",Collin,8/1/2026,1/1/2027,"$280,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Office Finish-out of vacant space - 2797 SF,"2,797 ft 2",Watters 790 LLC,"790 S. Watters Road Suite 100, Allen, Texas 75013",972-658-3940,,"KHArchitects, PLLC","11880 Younger Ct., Azle, Texas 76020",817-905-6991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024682
Texas Oncology Infusion Renovation,TABS2026024643,Professional Building I,"5236 West University Suite 1000, Mckinney, TX 75071",Collin,7/15/2026,9/1/2026,"$135,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",A 900 sq. ft. tenant renovation of an existing infusion area to expand the area,900 ft 2,NR McKinney POB I LLC,"730 3rd Avenue FL 4, New York, New York 10017",(972) 763-4141,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024643
Princeton Town Center Shops D,TABS2026024634,Shops D,"1000 W. Princeton Drive, Princeton, TX 75407",Collin,11/1/2026,7/31/2027,"$1,323,600",New Construction,"This project is privately funded, on private land for private use.",New tilt-wall retail building,"11,030 ft 2",Trination Global Investments P67 Partnership,"1205 Erie Street, Carrollton, Texas 75006",(469) 879-2421,,Onyx Creative,"25001 Emery Road, Suite 400, Cleveland, Ohio 44128",(216) 223-3200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024634
Princeton Town Center Shops C,TABS2026024631,Shops C,"1000 W. Princeton Drive, Princeton, TX 75407",Collin,11/1/2026,7/31/2027,"$1,548,000",New Construction,"This project is privately funded, on private land for private use.",New tilt-wall retail building,"12,900 ft 2",Trination Global Investments P67 Partnership,"1205 Erie Street, Carrollton, Texas 75006",(469) 879-2421,,Onyx Creative,"25001 Emery Road, Suite 400, Cleveland, Ohio 44128",(216) 223-3200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024631
Princeton Town Center Shops B,TABS2026024626,Shops B,"1000 W. Princeton Drive, Princeton, TX 75407",Collin,11/1/2026,7/31/2027,"$1,234,800",New Construction,"This project is privately funded, on private land for private use.",New tilt wall retail building,"10,290 ft 2",Trination Global Investments P67 Partnership,"1205 Erie Street, Carrollton, Texas 75006",(469) 879-2421,,Onyx Creative,"25001 Emery Road, Suite 400, Cleveland, Ohio 44128",(216) 223-3200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024626
MyDrNow TX005,TABS2026024625,MyDrNow,"2549 West Rosamond Parkway Suite 106, Anna, TX 75409",Collin,9/1/2026,11/30/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR TENANT IMPROVEMENT OF AN EXISTING 2,114 SF TENANT SPACE. WORK INCLUDES NEW NON-BEARING PARTITIONS, DOORS, DROP CEILINGS, MILLWORK, NEW ELECTRICAL, PLUMBING AND MECHANICAL DISTRIBUTION. GENERAL","2,114 ft 2",SGI ANNA SEC-I LLC,"176 N MAIN ST STE 210, FLORIDA, New York 10921",(877) 244-8532,MyDrNow,Camber and True Collective,"2115 E Cedar Street Suite 2, Tempe, Arizona 85281",(415) 470-7122,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024625
Princeton Town Center Shops A,TABS2026024612,Shops A,"1000 W. Princeton Drive, Princeton, TX 75407",Collin,11/1/2026,7/31/2027,"$1,511,280",New Construction,"This project is privately funded, on private land for private use.",New mixed use tilt-wall building,"12,594 ft 2",Trination Global Investments P67 Partnership,"1205, Carrollton, Texas 75006",(469) 879-2421,,Onyx Creative,"25001 Emery Road, Suite 400, Cleveland, Ohio 44128",(216) 223-3200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024612
Plano Gateway - Building 10 - Suite 1010 - Compassionate Psychiatric Services,TABS2026024609,Compassionate Psychiatric Services,"201 Wyngate Blvd Suite 1010, Plano, TX 75074",Collin,8/3/2026,2/26/2027,"$80,000",New Construction,"This project is privately funded, on private land for private use.",Commercial Medical Finish Out in an existing shell building,"5,000 ft 2","BB-8 Holdings, LLC","5880 Ashmill Dr Suite 100, Plano, Texas 75024",(469) 333-1031,,Cornerstone Projects Group,"4770 Bryant Irvin Ct #400, Fort Worth, Texas 76107",(817) 887-9139,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024609
Hotworx Interior Finish,TABS2026024588,"Urban Garages, Melissa TX","1815 McKinney Street, Suite 103, Melissa, TX 75454",Collin,12/1/2026,4/30/2027,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finishes in an existing facility,"2,000 ft 2",Urban Garages Melissa LLC,"8951 Collin McKinney Parkway, Suite 201, McKinney, Texas 75070",(469) 252-1123,,Winchester Architects,"201 A North Main Street, Bryan, Texas 77803",(979) 823-4039,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024588
7 Brew Coffee - Lavon,TABS2026024583,7 Brew Coffee,"963 S State Hwy 78, Lavon, TX 75166",Collin,9/7/2026,12/31/2026,"$1,250,000",New Construction,"This project is privately funded, on private land for private use.",Proposed construction of a 541sf pre-fabricated drive thru only coffee shop,541 ft 2,Tyler-Longview 7Brew LLC,"302 N. Rock Road, Suite 210, Witchita, Kansas 67206",620-481-1984,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024583
Princeton Town Center Lot 15,TABS2026024580,Lot 15 Shops,"1000 W. Princeton Drive, Princeton, TX 21061",Collin,11/1/2026,7/31/2027,"$11,742,480",New Construction,"This project is privately funded, on private land for private use.",New tilt wall unlimited area shell building with a potential 15 tenants,"97,704 ft 2",Trination Global Investments P67 Partnership,"1205 Erie Street, Carrollton, Texas 75006",(469) 879-2421,,Onyx Creative,"25001 Emery Road, Suite 400, Cleveland, Ohio 44128",(216) 223-3200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024580
TUPPS Soccer Field,TABS2026024576,TUPPS Brewery,"402 E. Louisiana Street Building 4, Mckinney, TX 75069",Collin,6/3/2026,6/10/2026,"$75,000",New Construction,"This project is privately funded, on private land for private use.","6,000 square feet","6,000 ft 2",McKinney Community Development Corporation,"7300 State Highway 121 Suite 200, McKinney, Texas 75070",(972) 547-7653,Keith Lewis,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024576
RC WORLD,TABS2026024567,RC WORLD,"7252 CHASE OAKS BLVD, Plano, TX 75025",Collin,10/1/2026,6/1/2027,"$400,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"15,586 ft 2",KMRE LLC,"724 CASTLE CREEK DR, COPPELL, Texas 75019",(972) 978-6866,,BEAR DESIGN BUILD,"4100 SPRING VALLEY RD #STE. 430, DALLAS, Texas 75244",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024567
FLY DANCE FITNESS,TABS2026024565,FLY DANCE FITNESS,"5500 SH 121 #STE. 300, Plano, TX 75024",Collin,9/1/2026,6/1/2027,"$180,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"2,000 ft 2",121 PRESTON RETAIL LLC,"8105 RASOR BLVD #STE. 114, PLANO, Texas 75024",(214) 288-2042,JENNIFER HILL,BEAR DESIGN BUILD,"4100 SPRING VALLEY RD #STE. 430, DALLAS, Texas 75244",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024565
Tint World Plano,TABS2026024560,Tint World,"820 W Spring Creek Pkwy Ste 300, Plano, TX 75023",Collin,8/15/2026,12/30/2026,"$90,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out for new Tint World location,"4,000 ft 2",COUNTRY INVESTMENT LLC,"4065 E Plano Pkwy, Plano, Texas 75074",(214) 649-7980,Samer Moussa,ND Enterprises,"6500 E. Greenway Pkwy #103-707, Scottsdale, Arizona 85254",(480) 297-5577,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024560
