project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Melissa Park Village - Retail Building C,TABS2026019070,Melissa Park Village - Retail Building C,"Lot 2R, Block 1, Melissa, TX 75454",Collin,5/25/2026,3/31/2027,"$3,490,000",New Construction,"This project is privately funded, on private land for private use.","The construction of a new 18,595 SF one-story cold dark shell  retail multi-tenant building.","18,595 ft 2",X Capital,"2504 Loftsmoor Ln, Plano, Texas 75025",(248) 752-6622,,O'Brien Architects,"1722 Routh St. suite 122, Dallas, Texas 75201",(972) 788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019070
Melissa Park Village - Retail Building A,TABS2026019068,Melissa Park Village - Retail Building A,"Lot 3R, Block 1, Melissa, TX 75454",Collin,5/25/2026,2/26/2027,"$3,450,000",New Construction,"This project is privately funded, on private land for private use.","The construction of a new 18,595 SF one-story cold dark shell  retail multi-tenant building.","18,595 ft 2",X Capital,"2504 Loftsmoor Ln, Plano, Texas 75025",(248) 752-6622,,O'Brien Architects,"1722 Routh St. Suite 122, Dallas, Texas 75201",(972) 788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019068
UTD - Psychological Services,TABS2026018996,Waterview Academic and Administration Center (WAAC),"17787 Waterview Pkwy., Dallas, TX 75252",Collin,6/10/2026,8/31/2026,"$1,200,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Office finish out on the second floor. First phase of a multiphase project. Not to be used until a later phase is completed to make the building occupiable. 	 	  ,"3,039 ft 2",The University of Texas at Dallas,"800 Campbell Road, Richardson, Texas 75080",(972) 883-2542,,Stantec Architecture Inc.,"6080 Tennyson Parkway Suite 200, Plano, Texas 75024",214-473-2569,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018996
Diamond Crest Medical Office,TABS2026018985,The Offices at Prosper 380,"2120 Prairie Dr. Ste. 1002, Prosper, TX 75078",Collin,5/1/2026,12/31/2026,"$200,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Finish-Out of a 2,247 sq. ft. space for a medical office ","2,247 ft 2",Mota properties LLC,"3001 Pointer Ln. Unit 4D, Odessa, Texas 79765",(361) 695-6035,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018985
Pop Up Bagel Mckinney,TABS2026018983,BEANS AND BREWS,"8565 W UNIVERSITY DRIVE, SUITE 130, Mckinney, TX 75454",Collin,5/5/2026,6/5/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",COMMERCIAL ALTERATIONS FOR TAKE-OUT BAGEL STORE.,"2,038 ft 2",ENTERTAINMENT PROPERTIES 360 LLC,"4514 COLE AVE STE 815, DALLAS, Texas 75205",(214) 750-7688,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018983
CGI,TABS2026018955,Granite Park 4,"5850 Granite Parkway Suite 850, Plano, TX 75024",Collin,5/1/2026,7/24/2026,"$625,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","9,430 sf","9,430 ft 2",Granite Park NM/GP IV LP,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2308,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018955
Goodwill Store and Donation Center-Remodel,TABS2026018925,Goodwill Store and Donation Center,"3000 McDermott Road, Plano, TX 75025",Collin,5/1/2026,8/31/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel an existing 15,015 sf building for a new Goodwill store and donation center.","15,015 ft 2","Estate of Peter D. Fonberg, deceased","5498 La Sierra Drive, Dallas, Texas 75231",(214) 363-1585,,"Dulaso Associates, LLC","1846 E. Rosemead Pkwy., Suite #143, Carrollton, Texas 75007",(214) 458-2235,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018925
Glo Tanning,TABS2026018910,Bray Central One,"906 West McDermott Drive, Suite 509, Allen, TX 75013",Collin,5/1/2026,7/1/2026,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",2549 SF interior tenant finish out for a tanning salon in an existing primary care space.,"2,549 ft 2",T Twing Creeks FCH TX LLO,"16600 Dallas Pkwy STE 300, Dallas, Texas 75248",(972) 428-2939,Onyi Odunukwe,McGregor Murphy Architecture,"310 Whitewing Lane, Murphy, Texas 75094",(817) 454-2384,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018910
CS Erickson,TABS2026018906,2600 Technology,"2600 Technology Drive, Suite 700, Plano, TX 75074",Collin,4/27/2026,7/30/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"18,302 ft 2",Kennington Technology Ltd,"PO Box 192269, Dallas, Texas 75219",(214) 974-4334,,Schwabauer Design,"1600 North Collins Suite 1900, Richardson, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018906
1810 N. Glenville,TABS2026018821,1810 N. Glenville,"1810 N Glenville Suite 116, Richardson, TX 75082",Collin,5/4/2026,8/28/2026,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Demolition and buildout - converting office into office/warehouse,"6,631 ft 2",FIVF-III-TX2 LLC dba Faropoint,"111 River Street, Suite 1010, Hoboken, New Jersey 07030",(214) 498-2375,,OnWorks LLC,"5010 Addison Circle, Addison, Texas 75001",(972) 824-7710,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018821
Andrew Relocation,TABS2026018792,2920 Telecom,"2920 Telecom Parkway, Richardson, TX 75082",Collin,5/1/2026,9/30/2026,"$4,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of an existing building 42,810 SF tenant suite to include an office suite and manufacturing facility. Much of the existing building construction and millwork to remain.","42,810 ft 2",ULF PARC Northeast LP,"4890 Alpha Road, Suite 100, Dallas, Texas 75244",(469) 213-3445,Dennis McBride,SmithGroup,"3333 Welborn Street, Suite 100, Dallas, Texas 75219",469-232-5534,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018792
ASI Tenant Finish-Out,TABS2026018774,Plan Business Park Phase II,"3801 E. Plano Pkwy Suite 150, Plano, TX 75244",Collin,5/1/2026,6/15/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Finish-out of existing space with additional offices.,"7,350 ft 2",Canterbury Logistics (MSB 2) Assets LLC,"1100 Professional Dr, Plano, Texas 75074",(469) 849-5724,,CDV Architects,"13748 Neutron Road Suite 140, Dallas, Texas 75244",(469) 279-9749,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018774
Collins Aerospace Renner Rd Area 71 2nd Floor,TABS2026018764,Collins Renner Rd.,"2727 LBJ Freeway Suite 1013, Richardson, TX 75082",Collin,6/1/2026,11/1/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Office finish out of an existing shelled space.,"3,132 ft 2",Rockwell Collins Inc.,"mail stop 124-318 400 collins rd ne, cedar rapids, Iowa 52498",(585) 435-0933,,MJMc Architects,"2727 LBJ Freeway Suite 1013, Farmers Branch, Texas 75234",(469) 941-0433,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018764
Residential Concrete Pavement Repair Zone P3 SOUTH,TABS2026018757,PH 2 PWS 00030,"MULTIPLE LOCATIONS, Plano, TX 75075",Collin,6/1/2026,1/5/2027,"$140,180",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",27 BFRS AND SIDEWALK REPAIR ,"8,320 ft 2",CITY OF PLANO,"625 DIGITAL DR, PLANO, Texas 75075",(972) 769-4140,,CITY OF PLANO,"625 DIGITAL DR #STE. 200, PLANO, Texas 75075",(972) 769-4140,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018757
Club Studio Sachse,TABS2026018724,Club Studio,"7720 S. South Hwy 78, Sachse, TX 75048",Collin,8/1/2026,4/1/2027,"$4,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel of an existing LA Fitness. Major changes to interior, and limited changes to exterior. No significant changes to existing occupancy or exiting. 33,990 SQ FT.","33,990 ft 2",Fitness & Sports Clubs LLC,"3161 Michelson Dr Suite 600, Irvine, California 92612",1-949-255-7395,,"Heights Venture Architects, LLP","5741 Legacy Dr Suite 320, Plano, Texas 75024",(281) 854-6136,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018724
Wandering Creek Phase 1 Playground,TABS2026018713,Wandering Creek Phase 1 Playground,"WANDERING CREEK (CPR), BLK A, LOT 1, Prosper, TX 75078",Collin,5/15/2026,8/15/2026,"$300,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",PLAYGROUND WITH SIDEWALK ACCESS. The project contains a playground and approximately 50 lf. of sidewalk.,50 ft 2,Town of Prosper,"PO BOX 307, Prosper, Texas 75078",(972) 569-1109,,Johnson Volk Consulting,"704 Central Parkway East Suite 1200, Plano, Texas 75074",(972) 201-3100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018713
CUMC Plano Addition and Renovation Phase A - cafe Renovation,TABS2026018671,Christ United Methodist Church,"3103 Coit Rd, Plano, TX 75075",Collin,5/15/2026,11/15/2026,"$1,100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of the existing library in the church to a coffee shop for church congregation's use.  Approximately 1,907 sf.","1,907 ft 2",Christ United Methodist Church,"3103 Coit Rd., Plano, Texas 75075",972-596-4303,,HH Architects,"2221 Lakeside Blvd, Suite 1100, Richardson, Texas 75082",972-404-1034,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018671
Baylor Scott & White - Institute for Rehabilitation - Outpatient Therapy,TABS2026018657,Heritage Square,"1705 W. University Drive Suite 119, Mckinney, TX 75069",Collin,4/27/2026,6/27/2026,"$119,300",Renovation/Alteration,"This project is privately funded, on private land for private use."," Renovation of an Existing Outpatient Physical Therapy Clinic (3,220 SF). There are modifications to the PSS Area and demolition of a room in order to provide a more open plan. A filtered bottle filler will be installed with finish upgrades","3,220 ft 2",Heritage Plaza LTD,"5930 Lyndon B Johnson Freeway Suite 400, Dallas, Texas 75240",(972) 331-0511,Kevin Hillenbrand,"Robert J. Tanay, RA","680 American Ave Suite 203, King of Prussia, Pennsylvania 19406",(610) 992-7389,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018657
Glenville Lookout,TABS2026018655,Rec Leasing,"2550 North Glenville Drive, Richland, TX 75082",Collin,11/1/2026,5/1/2028,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.",Rec leasing inside of wrap building and stand alone club.,"8,400 ft 2","Lookout Residential, LP","5950 Berkshire Lane, Suite 900, Dallas, Texas 75225",(214) 478-0280,,Archon Corporation,"210 N. Park Blvd Suite 100, Grapevine, Texas 76051",(214) 526-0731,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018655
Preston Groves Phase 1 - Bldg 2 Spec Office,TABS2026018651,Preston Groves Bldg 2,"14165 Preston Rd, Frisco, TX 75033",Collin,6/1/2026,9/1/2026,"$800,000",New Construction,"This project is privately funded, on private land for private use.","Office build out in existing shell bldg. 4,429 sf.","4,429 ft 2","FTC Preson Groves Phase 1, L.P.","3819 Maple Avenue, Dallas, Texas 75219",(214) 661-8341,,Azimuth Architecture,"501 S. 2nd Avenue, Ste A500, Dallas, Texas 75226",(214) 261-9060,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018651
Preston Groves Phase 1- Bldg 1 Spec Office,TABS2026018647,Preston Groves Building 1,"14155 Preston Road, Frisco, TX 75033",Collin,6/1/2026,9/1/2026,"$800,000",New Construction,"This project is privately funded, on private land for private use.","Office Buildout in existing shell Building Project  4,429 sf ","4,429 ft 2","FTC Preston Groves Phase 1, LP","3819 Maple Avenue, Dallas, Texas 75219",(214) 661-8341,,Azimuth Architecture,"501 S. 2nd Avenue, Suite A500 , Dallas, Texas 7522, Dallas, Texas 75226",(214) 261-9060,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018647
Preston Groves Phase - 1 Bldg 3 Spec Office,TABS2026018646,Preston Groves Bldg 3,"14175 Preston Rd., Frisco, TX 75033",Collin,6/1/2026,9/1/2026,"$800,000",New Construction,"This project is privately funded, on private land for private use.","Office build out in existing shell building. 4,429 sf","4,429 ft 2","FTC Preston Groves Ph 1, L.P. ","3819 Maple Avenue, Dallas, Texas 75219",(214) 661-8341,,Azimuth Architecture,"501 S. 2nd Avenue, Ste A500, Dallas, Texas 75226",(214) 661-9060,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018646
Din Neurology,TABS2026018641,Din Neurology,"201 Wyngate Blvd,  Plano, TX 75074, Plano, TX 75074",Collin,6/1/2026,12/31/2026,"$90,000",New Construction,"This project is privately funded, on private land for private use.",Interior finish out ,"1,650 ft 2",Faiqa Farid,"4604 Appleridge Drive, Richardson, Texas 75082",(716) 866-6853,Farid Ud Din,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018641
