project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
TEXAS HEALTH ORTHOPEDIC & TEXAS HEALTH SPORTS MEDICINE,TABS2026015879,NA,"2211 CENTRAL EXPRESSWAY, SUITE 600, Melissa, TX 75454",Collin,4/27/2026,7/17/2026,"$1,425,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","9,537 USF INTERIOR FINISH OUT","9,537 ft 2","ABJI, LLC","3575 Story Road West, Suite 100, Irving, Texas 75038",(214) 682-4886,MICHAEL WALKER,"THIEL & THIEL, Inc.","700 N. CARROLL AVE., SUITE 100, Southlake, Texas 76092",(817) 581-3838,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015879
State Farm Auditorium Renovation,TABS2026015877,State Farm Cityline,"1201 State Street, Richardson, TX 75082",Collin,6/1/2026,11/1/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior auditorium renovation,"4,000 ft 2",JFSF EDGEWOOD 1-3 LLC,"5700 E McDonald Dr SUITE 1200, Paradise Valley, Arizona 85253",(972) 739-5085,,Corgan,"401 N Houston, Dallas, Texas 75202",214-748-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015877
Celestica- Richardson Dock Door Expansion,TABS2026015875,CRT,"2791 & 2811 Telecom Parkway, Richardson, TX 75081",Collin,3/28/2026,8/20/2026,"$4,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Adding 14 total dock doors to two existing industrial tilt wall buildings.   SF- Only approximately 2,000 SF as the work mainly involves modifying the doors.","2,000 ft 2","HIG/DSP Richardson Owner, LLC.","350 Hubbard St. Suite 605, Chicago, Illinois 60654",(312) 242-1894,Jon Hamilton,WSP USA Buildings Inc,"3102 Oaklawn Lawn Ave Suite 450, Dallas, Texas 75219",(909) 386-2854,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015875
Celestica - Richardson Viperfish Ghostfish,TABS2026015864,CRT,"2791 Telecom Parkway, Richardson, TX 75081",Collin,3/28/2026,8/20/2026,"$4,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Demolition of office finishes to create open manufacturing space; construction of a manufacturing line.  ,"30,000 ft 2","HIG/DSP Richardson Owner, LLC","350 W Hubbard ST Suite 605, Chicago, Illinois 60654",(312) 242-1894,John Hamilton,WSP USA Buildings Inc,"3102 Oaklawn Lawn Ave Suite 450, Dallas, Texas 75219",(909) 386-2854,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015864
PREMIER OAKS AT TWIN CREEKS,TABS2026015838,BLDG 2 - EAST,"960 W EXCHANGE PKWY, Allen, TX 75013",Collin,5/5/2026,9/20/2026,"$2,700,000",New Construction,"This project is privately funded, on private land for private use.",SHELL BUILDING ,"20,987 ft 2",TDX REALTY LLC,"15769 PLEAT LEAF ROAD, FRISCO, Texas 75033",(646) 251-9827,,PATRICK AHEARNE ARCHITECT,"814 WIND ELM DR, ALLEN, Texas 75022",(214) 673-0054,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015838
Plaza At Princeton Crossroads,TABS2026015800,Plaza At Princeton Crossroads,"US 380 and Cole, Princeton, TX 75407",Collin,5/4/2026,5/4/2027,"$4,000,000",New Construction,"This project is privately funded, on private land for private use.",Shell Building and site work,"27,400 ft 2",Plaza Developers Construction,"10101 Westridge Blvd #100, McKinney, Texas 75070",(847) 644-1399,,Richmond Group,"625 Dallas Drive #200, Denton, Texas 76205",(214) 244-8555,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015800
"MAVIS TIRE  #2340  ANNA, TX",TABS2026015795,MAVIS TIRES & BRAKES AT DISCOUNT PRICES,"2540 W. ROSAMOND PKWY, Anna, TX 75409",Collin,3/31/2026,11/30/2026,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.","NEW CONSTRUCTION OF AN AUTOMOBILE CAR GARAGE FOR MINOR REPAIR, TIRE CHANGES, BRAKE REPAIR, IOL FLUID CHANGES","6,979 ft 2",BVE ANNA NEC SPE LLC,"176 N. MAIN ST., FLORIDA, Texas 10921",(216) 406-2987,KRISTEN MORSE,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015795
Texas Center for Oral Surgery and Dental Implants,TABS2026015772,Texas Center for Oral Surgery and Dental Implants,"6960 Parkwood Blvd. #200, Frisco, TX 75034",Collin,4/25/2026,7/25/2026,"$392,534",Renovation/Alteration,"This project is privately funded, on private land for private use.",remodel of dental office ,"4,054 ft 2",John Wise,"1815 W. Forest Grove Rd., Lucas, Texas 75002",(972) 742-4846,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015772
Everbowl,TABS2026015768,Windmill HIlls,"100 S. Preston Road Suite #60, Prosper, TX 75078",Collin,3/24/2026,10/24/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish Out,"1,200 ft 2",SCSD-Finnell LTD,"14114 Dallas Pkwy Ste. 670, Dallas, Texas 75254",(214) 483-0400,Folaranmi Babalola,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015768
Princeton Wonder restaurant-Tenant Finish Out,TABS2026015742,Wonder,"837 W Princeton Drive, Princeton, TX 75407",Collin,5/25/2026,7/20/2026,"$950,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Create a Wonder restaurant inside an existing space.,"3,075 ft 2",Armin Arshe LLC,"60 E. McDermott Drive Suite A, Allen, Texas 75002",(972) 742-8310,Nate Dunnington,"HFA-AE, LTD","1705 S Walton Blvd. Suite 3, Bentonville, Arkansas 72712",479.360.6683,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015742
Flourish Dental Boutique,TABS2026015738,Flourish Dental Boutique,"12850 N. Dallas Pkwy suite 350, Frisco, TX 75034",Collin,4/24/2026,7/24/2026,"$504,688",Renovation/Alteration,"This project is privately funded, on private land for private use.",white shell remodel dental office ,"3,089 ft 2",DRI/Frisco Mob LLC,"5949 Sherry Lane  suite 760, Dallas, Texas 75225",(214) 831-4222,Toni Engram,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015738
Grain & Berry,TABS2026015723,Multi tenant,"160 s custer rd, Mckinney, TX 75072",Collin,5/1/2026,8/3/2026,"$300,000",New Construction,"This project is privately funded, on private land for private use.",interior buildout,"1,500 ft 2",mckinney marketplace llc,"5999 custer rd suite 110-311, frisco, Texas 75035",(859) 893-2286,Brittany Ellis,2 young architects inc,"1532 OWLS RETREAT, TARPON SPRINGS, Florida 34688",(727) 709-0004,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015723
Stinson ES Renovation,TABS2026015688,Stinson Elementary School,"4201 Greenfield Dr, Richardson, TX 75082",Collin,5/15/2026,1/1/2027,"$3,500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",renovation,"6,020 ft 2",Plano ISD,"6600 Alma Dr. #500, Plano, Texas 75023",(469) 752-0290,,Huckabee,"801 Cherry St. #500, Ft. Worth, Texas 76102",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015688
Beverly ES Kitchen Reno,TABS2026015683,Beverly Elementary School,"715 Duchess Dr., Allen, TX 75013",Collin,5/15/2026,1/1/2027,"$3,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",renovation,"5,881 ft 2",Plano ISD,"6600 Alma Dr. #500, Plano, Texas 75023",(469) 752-0290,,Huckabee,"801 Cherry St. #500, Ft. Worth, Texas 76102",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015683
City Futsal Allen,TABS2026015647,City Futsal Allen,"Lot 3 Block C: A0719 Jonathan Phillips Survey Tracts 15 & 17, Allen, TX 75013",Collin,6/1/2026,12/1/2026,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.","New Construction: Covered Sports Pavilion, Restrooms, Concessions, Storage and Porches 38,050 s.f.","38,050 ft 2",BCO Turnpike Distribution Ctr M LLC,"1722 Routh St Suite 770, Dallas, Texas 75201",214-270-0950,Manuel Mariel,DEMESNE DALLAS,"107 Shadow Lane, Euless, Texas 76039",(214) 293-3540,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015647
Legacy Drive Paving & Drainage Improvements from Prosper Trail to Parvin Road,TABS2026015643,N/A,"Legacy Drive between Prosper Trail and Parvin Road, Prosper, TX 75078",Collin,7/1/2026,5/28/2027,"$7,700,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Construct approx. 3,000 LF of concrete pavement and drainage improvements.","3,000 ft 2",Town of Prosper,"250 West First Street, Prosper, Texas 75078",(972) 569-1198,,TNP,"825 Watters Creek Blvd, Suite M300, Allen, Texas 75013",214-988-9921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015643
Murphy Wonder restaurant-Tenant finish out,TABS2026015632,Wonder,"203 E FM 544, Murphy, TX 75094",Collin,3/13/2026,6/15/2026,"$950,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Create a Wonder restaurant inside an existing space.,500 ft 2,Murphy Marketplace Station LLC,"11501 Northlake Drive, Cincinnati, Ohio 45249",(513) 633-0723,Djuana Burr,"HFA-AE, LTD","1705 S Walton Blvd. Suite 3, Bentonville, Arkansas 72712",479-360-6683,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015632
Castelion Corporation - Interior Renovation,TABS2026015610,Allen Business Center II,"718 S. Greenville Avenue, Suite 100, Allen, TX 75002",Collin,4/15/2026,9/15/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demolishing a single restroom, office and break area to create a Men's restroom, Women's restroom, shower and break area and providing vinyl flooring at high traffic areas. Renovation area is 893 sq ft. ",893 ft 2,Greentech One LP,"714 S. Greenville Avenue, Suite 120, Allen, Texas 75002",(214) 495-8581,Andrea Hoedebeck,"Brohard Architecture, LLC","3028 Selma Lane, Dallas, Texas 75234",(817) 705-6275,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015610
Wonder Restaurant Tenant Finish Out,TABS2026015606,Wonder,"1801 Preston Road Suite C, Plano, TX 75407",Collin,5/11/2026,7/6/2026,"$950,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Create a new Wonder restaurant in an existing tenant space.,"4,199 ft 2",B H 1713 Preston Road LLC,"11111 Santa Monica Boulevard Suite 600, Los Angeles, California 90025",(424) 421-3538,Nate Dunnington,"HFA-AE, LTD.","1705 S Walton Boulevard Suite 3, Bentonville, Arkansas 72712",(479) 360-6683,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015606
