project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Fields West - Building A Mixed Use,TABS2024011676,Building A Mixed Use,"Fields Parkway at Windham Avenue, Frisco, TX 75034",Collin,7/1/2024,6/30/2026,"$17,391,000",New Construction,"This project is privately funded, on private land for private use.",Two-story office over one-story retail core and shell,"85,083 ft 2",FW Development LLC,"1900 N. Akard Street, Dallas, Texas 75201",(214) 978-8761,,Gensler,"5005 Greenville Avenue, Dallas, Texas 75206",(214) 273-1572,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011676
Restore Hyper Wellness,TABS2024011675,Lot 7,"NWC US 380 & FM 423, Prosper, TX 75078",Collin,3/15/2024,8/1/2024,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant interior build-out within an existing single-story building,"2,750 ft 2",Northwest 423-380 LP & MountainPrize Inc,"7001 Preston Road Suite 410, Dallas, Texas 75025",(817) 475-4169,Hareesh Veldandi,Jencen Architecture LLC,"2850 Euclid Avenue, Cleveland, Ohio 44115",(216) 781-0131,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011675
"MCDONALD'S COIT & 380 - MCKINNEY, TX",TABS2024011628,"MCDONALD'S COIT & 380 - MCKINNEY, TX","NEAR SWC US 380 & PRESTWICK HOLLOW DRIVE, Mckinney, TX 75071",Collin,5/1/2024,10/31/2024,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",New Construction McDonald's,"4,445 ft 2",MCDONALD'S USA LLC,"110 N. CARPENTER STREET, CHICAGO, Illinois 60607",(469) 865-7916,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD SUITE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011628
Heritage 411 - White Box,TABS2024011619,Heritage Square,"1717 W University Plaza Suite 411, Mckinney, TX 75069",Collin,2/16/2024,4/16/2024,"$54,013",Renovation/Alteration,"This project is privately funded, on private land for private use.",Creating a white box and adding 2 bathrooms in order to make the space more appealing to potential tenants.,"2,300 ft 2","Heritage Plaza, LTD","5930 LBJ Freeway, Suite 400, Dallas, Texas 75240",(972) 386-6662,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011619
CROSSPOINT CHURCH RESTROOM CONVERSION,TABS2024011612,CROSSPOINT CHURCH CLUBHOUSE,"2101 S STONEBRIDGE DR, Mckinney, TX 75070",Collin,2/19/2024,4/28/2024,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL ,"2,500 ft 2",CROSSPOINT CHURCH OF MCKINNEY,"2101 S STONEBRIDGE DR, MCKINNEY, Texas 75070",(972) 400-2042,,SPURGIN AND ASSOCIATES ARCHITECTS,"103 W LOUISIANA ST., MCKINNEY, Texas 75069",(972) 562-5368,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011612
Burro-itos,TABS2024011601,Burro-itos,"100 McKinney Street 100 McKiney Street, Farmersville, TX 75442",Collin,2/21/2024,6/1/2024,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Adding a kitchen ,"2,200 ft 2",Adam White,"202 N Rike St, Farmersville, Texas 75442",(972) 369-6082,,Believers Designs,"234 Enterprise Blvd, Emory, Texas 75440",(903) 953-5300,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011601
Prosper Legacy Drive,TABS2024011535,N/A,"Prairie Drive to First Street, Prosper, TX 75078",Collin,3/1/2024,10/30/2024,"$370,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","28,000 sq ft new constr 4 lanes of Legacy Dr frm Scarlett Dr to First St w/median landscape/irri & includes but not limited to excavation, embankment, moisture conditioning, subgrade/pavement, bridge const, storm drainage, & water mains.","28,000 ft 2",Town of Prosper,"250 West First Street, Prosper, Texas 75078",972-569-1198,,"Kimley-Horn and Associates, Inc.","225 W. John W. Carpenter Frwy, Ste 1100, Irving, Texas 75062",469-501-2176,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011535
Velvet Taco -Mckinney,TABS2024011532,Velvet Taco,"8565 W University Dr, Mckinney, TX 75071",Collin,5/30/2024,1/16/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish out ,"2,939 ft 2",Jorge Ramirez -Chief Operating officer,"4514 Cole Ave Suite 815, Dallas, Texas 75205",(214) 750-7688,Ron Rexroad-Velvet Taco,ID Studio4,"6201 Campus Circle Dr E, Irving, Texas 75063",(469) 579-2227,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011532
Sewell BMW Plano - Detail Canopy,TABS2024011465,Sewell BMW Plano,"6800 Dallas Parkway, Plano, TX 75024",Collin,4/1/2024,8/15/2024,"$200,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","THIS IS A NEW 2,970 SF WORK SPACE FOR VEHICLE DETAILING WORKS. ","2,970 ft 2",Sewell Automotive Companies,"8111 Douglas Ave, Dallas, Texas 75225",(214) 366-7378,,Gensler,"5005 Greenville Avw, Dallas, Texas 75206",214-934-1818,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011465
Mi Tierra -Allen Tx,TABS2024011455,Mi Tierra,"815 Watters Creek Blvd, Allen, TX 75013",Collin,3/29/2024,6/7/2024,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Alteration of an existing building  ,"5,484 ft 2",Du West Reality,"4403 N Central Expwy STE 200 suite 205, Dallas, Texas 75205",(901) 573-0450,M Crowd Restaurant Group -Forest Cardwell,ID Studio4,"6201 Campus Circle Dr E, Irving, Texas 75063",(469) 579-2227,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011455
Pulte Homes of Texas - Legacy Hills Sales Office,TABS2024011432,Sales Center,"1501 Steltzer Parkway, Celina, TX 75009",Collin,4/15/2024,6/30/2025,"$5,000,000",New Construction,"This project is privately funded, on private land for private use.","Sales Center & Offices 3,826 sf","3,826 ft 2",Pulte Homes,"9111 Cypress Waters Boulevard, Irving, Texas 75063",(214) 288-7942,,"LRK, Inc","140 Turtle Creek Boulevard Suite 104 D, Dallas, Texas 75207",(214) 389-3816,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011432
Pulte Homes of Texas - Legacy Hills Ph 1,TABS2024011427,Amenity Center,"1501 Stelzer Parkway, Celina, TX 75009",Collin,4/15/2024,7/31/2025,"$18,000,000",New Construction,"This project is privately funded, on private land for private use.","Amenity Center & Pool 15,625 sf","15,625 ft 2",Pulte Homes,"9111 Cypress Waters Boulevard, Irving, Texas 75063",(214) 288-7942,,"LRK, Inc","140 Turtle Creek Boulevard Suite 104 D, Dallas, Texas 75207",(214) 389-3816,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011427
CBA Melissa TX,TABS2024011425,Christian Brothers Automotive,"2406 Sam Rayburn Highway, Melissa, TX 75454",Collin,5/1/2024,12/1/2024,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",New construction for a full ground up light automotive repair shop.,"4,959 ft 2",Christian Brothers Automotive,"17725 Katy Freeway, Suite 200, Houston, Texas 77094",(832) 712-6114,,"Icon Architects, Inc.","703 San Ysidro Trail, Mansfield, Texas 76063",(817) 946-7503,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011425
AVALOS,TABS2024011414,INSPIRATION DENTISTRY,"38539 PARKER RD. #101, Wylie, TX 75098",Collin,3/4/2024,6/3/2024,"$282,671",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISHOUT FOR DENTAL OFFICE,"2,317 ft 2","ST. PAUL RETAIL, LLC","4210 RIDGE RD #201, HEATH, Texas 75032",469-583-5976,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011414
Brew Theory,TABS2024011392,"Airport Trade Center ""Building A""","1901 FM 546 Suite #200, Mckinney, TX 75069",Collin,3/25/2024,7/22/2024,"$675,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","TENANT FINISH OUT OF EXISTING LEASE SPACE OF 21,693 SF WITHIN A 132,000 SF BUILDING FOR A PRODUCTION BREWERY.","21,693 ft 2","Mckinney Airport Property Owner, LLC c/o Greystar Real Estate Partners, LLC","750 Bering Dr. Suite #200, Houston, Texas 77057",1-713-479-8900,Lee McDonald,OPA Design Studio,"10300 Springdale Rd. Suite # 102, Austin, Texas 78754",1-512-899-3100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011392
7553 COUNTRY ROAD 202 MCKINNEY,TABS2024011325,MCKINNEY GROUP HOME AT COUNTY ROAD,"7553 County Road 202, Mckinney, TX 75071",Collin,2/29/2024,10/30/2024,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovate Residential Home to be used as small type B group home, drywall finishes, framing,insulation, electrical, plumbing, paint, tile, flooring and FF&E. 6,253.95 S.F.","6,253 ft 2",Lake Point,"20000 Fiddlers Green Rd, Frisco, Texas 75036",469-731-0800,,Trinity Group International,"20157 Fiddlers Green Rd, FRISCO, Texas 75036",(972) 294-4944,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011325
assisted living,TABS2024011291,assisted living,"3937 bandera street, Plano, TX 75074",Collin,3/1/2024,4/30/2024,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","remodel two existing bathrooms, construct sidewalk ramp into rear entrance door","2,350 ft 2",Samra Meshesha and Yonas Mutaher,"3937 bandera street, plano, Texas 75074",(469) 927-4250,,fred worley architect,"5707 Bullard Dr, Austin, Texas 78757",(512) 657-6470,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011291
