project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
McKinney Soccer Complex Phase 2,TABS2024022823,McKinney Soccer Complex,"6375 Collin McKinney Parkway, Mckinney, TX 75070",Collin,9/1/2024,10/1/2025,"$28,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Converting grass soccer fields to synthetic turf, hardscape improvements, playground, misting elements, shade structures plaza construction, seatwalls, landscaping and irrigation. ","1,219,680 ft 2",City of McKinney,"1611 N. Stonebridge Dr, McKinney, Texas 75070",972-547-7644,,LJA,"2150 S. Central Expressway # 300, McKinney, Texas 75070",214-620-2748,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022823
Venezia Nail Spa,TABS2024022806,n/a,"8801 Eldorado Pkwy Suite 200, Mckinney, TX 75070",Collin,7/31/2024,11/30/2024,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Nail salon construction,"3,196 ft 2",Abji,"3575 Story Rd Suite 100, Irving, Texas 75038",(214) 682-4886,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022806
Luxelocker McKinney,TABS2024022771,Luxelocker McKinney,"4111 FM 1461, Mckinney, TX 75071",Collin,8/1/2024,6/1/2025,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.","The project will include 4 self-storage buildings with 92 RV and boat storage units combined to be 67,390 sf. Also included will be a dump station, wash bay, and trash enclosure.","67,390 ft 2",Brian Francis,"349 Lake Havasu Ave S. STE 104, Lake Havasu City, Arizona 86403",928-412-1401,,STRUX Engineering LLC,"6015 W. OVERLAND RD. BOISE, IDAHO, Boise, Idaho 83704",(512) 676-9004,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022771
LKQ-ELITEK,TABS2024022720,Legacy IV,"5217 Tennyson Pkwy STE 400, Plano, TX 75024",Collin,8/1/2024,10/1/2024,"$190,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel of an existing shell building, total square footage is 20,524 SF.","20,524 ft 2",Lincoln Property Company,"811 Douglas Ave STE 600, Dallas, Texas 75225",(214) 740-3498,Yuri Radzik,O'Brien Architects,"1722 Routh Street Suite 122, Dallas, Texas 75201",972-788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022720
Daiso,TABS2024022663,Independence Square,"3100 Independence Pkwy #314, Plano, TX 75075",Collin,8/19/2024,12/15/2024,"$440,655",Renovation/Alteration,"This project is privately funded, on private land for private use.","sq.ft. 8400 This is an existing retail establishment being remodeled for a new tenant with updated equipment, fixtures and finishes","8,400 ft 2",HCP Plano LLC,"12740 Hillcrest Road, Suite 101, Plano, Texas 75230",(214) 293-8108,Bob Stoker,WT Group,"2675 Pratum Ave, Hoffman Estates, Illinois 60192",(214) 527-4141,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022663
Discount Tire#SAP 1340 TXD 33,TABS2024022635,Discount Tire,"1901 Dallas Pkwy, Plano, TX 75093",Collin,9/19/2024,10/25/2024,"$485,500",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of an existing Discount Tire location  -  Sq Ft 1,373","1,373 ft 2",HALLE PROPERTIES LLC,"14631 N SCOTTSDALE RD, SCOTTSDALE, Arizona 85254",480-909-6811,,Interbrand Design Forum,"2056 Byer Road, Miamisburg, Ohio 45342",937-853-8247,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022635
Wingstop-Murphy,TABS2024022615,Murphy Crossing,"170 FM 544 Suite 102, Murphy, TX 75094",Collin,8/5/2024,10/14/2024,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","1,335 sf Renovation & new finishes throughout ","1,335 ft 2","Murphy Crossing Dallas, TX. LLC","324 Blanca Ave, Tampa, Florida 33606",214-378-1212,,Kolbrook Design,"828 Davis Street Suite 300, Evanston, Illinois 60201",847-492-1992,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022615
HHRE Richardson MOB,TABS2024022593,Richardson Medical Village,"3261 E PGBT HWY, Richardson, TX 75082",Collin,9/1/2024,9/30/2025,"$6,000,000",New Construction,"This project is privately funded, on private land for private use.",Ground up shell building with unfinished tenant lease spaces for medical offices.,"34,076 ft 2",Harrod Healthcare Real Estate,"8277 Belleview Drive, Plano, Texas 75024",(972) 808-7285,,Corgan,"401 North Houston Street, Dallas, Texas 75202",(214) 977-3540,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022593
Frisco Lake Retail,TABS2024022589,Frisco Lake Retail,"8475 Judges Way, Frisco, TX 75036",Collin,11/4/2024,7/7/2025,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",new retail shell building,"11,951 ft 2",SiriOaks Management Inc.,"8036 Preston Rd, Suite 604, frisco, Texas 75034",469-400-4225,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022589
Local Good Resale,TABS2024022586,Apple Square Retail Center,"2201 K. Avenue, Suite D-100, Plano, TX 75074",Collin,7/17/2024,9/17/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",4061 SF lease space; demolition as required to create display area and added inventory area.  Existing restrooms are to be demolished and new restrooms constructed.,"4,061 ft 2",L.B. Showalter,"925 22nd Street, Suite 100, Plano, Texas 75074",214-282-8820,Terry Butler,ACS Commercial,"4275 Kellway Circle, Suit 112, Addison, Texas 75001",214-766-3030,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022586
Carrus Health Services,TABS2024022573,Preston Park Center,"4701 Old Shepard Place, Ste. 200, Plano, TX 75093",Collin,8/19/2024,10/25/2024,"$167,000",New Construction,"This project is privately funded, on private land for private use.",interior office finish-out,"3,193 ft 2",Denmiss LLC,"2650 FM 407, Ste 200, Bartonville, Texas 76226",(940) 241-2106,,Denmiss LLC,"2650 FM 407, Ste 200, Bartonville, Texas 76226",817-676-2306,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022573
YOHE SUSHI & SEAFOOD,TABS2024022565,YOHE SUSHI & SEAFOOD,"2045 N CENTRAL EXPY #STE. 700, Mckinney, TX 75070",Collin,7/8/2024,7/11/2024,"$100,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",ADDITIONS TO THE EXISTING BUILDING ,"6,000 ft 2",380 TOWNE CROSSING LP,"16000 DALLAS PKWY #STE. 300, DALLAS, Texas 75248",(626) 926-8008,DEREK CHEN,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022565
MCF - C-Section,TABS2024022562,Medical City Frisco,"5500 Frisco Square BLVD, Frisco, TX 75034",Collin,9/30/2024,1/1/2025,"$835,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","TRANSFORMING A STORAGE ROOM INTO A NEW OPERATING C-SECTION ROOM, ADDING A STORAGE ROOM, EXTENDING THE CORRIDOR, CONVERTING THE ON-CALL ROOM TO A MEN'S LOCKER ROOM, AND UPGRADING THE SCRUB SINK, NURSE STATION, CLEAN SUPPLY. ","1,665 ft 2",Columbia Medical Center of Plano Subsidiary LP,"5500 Frisco Square BLVD, Frisco, Texas 75034",(469) 269-1617,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022562
WILMAX - CELINA,TABS2024022550,MULTI-FAMILY COMMUNITY,"S CELINA PKWY @ HWY 52, Celina, TX 75409",Collin,2/1/2025,12/1/2026,"$1,600,000",New Construction,"This project is privately funded, on private land for private use.",CLUB BUILDING AND SURROUNDING PARKING LOT ,"7,106 ft 2",WILLMAX CAPITAL MANAGEMENT INC,"8111 PRESTON RD #STE. 850, DALLAS, Texas 75225",(214) 649-2087,,IKEMIRE ARCHITECTS LLC,"16660 DALLAS PKWY #STE. 2900, DALLAS, Texas 75248",(972) 248-2486,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022550
West Grove Retail,TABS2024022487,West Grove Retail,"US 380 & Custer Rd. (Lot 1R1-3), Mckinney, TX 75071",Collin,8/8/2024,2/8/2025,"$1,360,000",New Construction,"This project is privately funded, on private land for private use.",New construction for a multi-tenant building.  ,"9,125 ft 2","Entertainment Properties 380, LLC.","4514 Cole Ave. Suite 815, Dallas, Texas 75205",(214) 750-7688,,"GSO Architects, Inc.","5310 Harvest Hill Rd. Suite 226 LB. 156, Dallas, Texas 75230",(972) 385-9651,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022487
