project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
"Intelligent Interiors, Inc. Tenant Finish Out",TABS2026005179,Kings Park,"5700 W. Plano Parkway, Suite 1000, Plano, TX 75093",Collin,11/11/2025,12/31/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.","New showroom tenant finish out. Approximately 7,300 SF.","7,300 ft 2",Orangestar Kings Park LLC,"535 N Broad Street, Suite 5, Canfield, Ohio 44406",469-808-1220,,"Intelligent Interiors, Inc.","16837 Addison Road, Suite 500, Addison, Texas 75001",972-716-9979,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005179
Moss + Luse + Womble,TABS2026005153,Legacy Tennyson Center II,"5160 Tennyson Parkway Suite 2000W & 2000E, Plano, TX 75024",Collin,11/6/2025,3/30/2026,"$1,100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement,"29,361 ft 2",FSP Legacy Tennyson Center LLC,"401 Edgewater Place Suite 200, Wakefield, Massachusetts 01880",(781) 557-1340,,ENTOS,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005153
Wylie CTE Building,TABS2026005146,Collin College - Wylie Campus,"391 Country Club Road, Wylie, TX 75098",Collin,2/2/2026,6/30/2027,"$38,800,000",New Construction,"This project is privately funded, on private land for private use.","two story above grade higher education building containing lab teaching spaces, classrooms, offices, large welding shop, fabrication material yard, future shell spaces","66,309 ft 2",Collin County Community College District,"3452 Spur 399, Suite 102, McKinney, Texas 75069",972-758-3891,,"Page Southerland Page, Inc.","1800 Main Street, Suite 123, Dallas, Texas 75201",(214) 522-3900,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005146
"MCD PRESTON & PGA - FRISCO, TX",TABS2026005122,"MCD PRESTON & PGA - FRISCO, TX","NEAR NWC OF PGA PKWY & 289, Frisco, TX 75033",Collin,2/1/2026,6/30/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",New Construction McDonalds,"3,845 ft 2","MCDONALD'S USA, LLC","110 N. CARPENTER STREET, CHICAGO, Illinois 60607",(702) 788-6093,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005122
"WYLIE SHOPS II - WYLIE, TX",TABS2026005088,"WYLIE SHOPS II - WYLIE, TX","1812 N STATE HWY 78, Wylie, TX 75098",Collin,2/1/2026,7/31/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",New Construction Multi-Tenant Shell Building,"7,651 ft 2",WYLIE SHOPS BY SLATE & BUSINESS PARK LLC,"5729 LEBANON RD STE 144-589, FRISCO, Texas 75034",(214) 718-2626,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005088
The Boardroom Salon for Men at Three Corners Plaza,TABS2026005072,"3 Corners Plaza, Building 9","16803 Coit Road, Suite 150, Frisco, TX 75035",Collin,12/1/2025,3/1/2026,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT FINISH OUT OF EXISTING SHELL SPACE FOR NEW HAIR SALON,"1,734 ft 2","3 Corners Plaza II, LP","7001 Preston Road Suite 410, Dallas, Texas 75205",214-224-4600,Paul Wolf,Solid Void Architecture LLLP,"1712 Washington Avenue, Fort Worth, Texas 76110",682-365-2588,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005072
"JAMES, JOBY",TABS2026005004,AERA CLINIC,"8994 TOUR DR. SUITE 120, Mckinney, TX 75070",Collin,11/26/2025,1/20/2026,"$201,500",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISHOUT ,"1,490 ft 2",KBLG REAL ESTATE HOLDINGS LLC,"8994 TOUR DR STE 110, MCKINNEY, Texas 75070",214-892-1780,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005004
Jeju Island Sushi Habachi & Korean BBQ,TABS2026004947,Jeju Island Sushi Habachi & Korean BBQ,"305 N Central Expressway, Allen, TX 75013",Collin,1/15/2026,10/15/2026,"$800,000",New Construction,"This project is privately funded, on private land for private use.",remodel existing restaurant to be a new restaurant,"14,118 ft 2",88 Allen,"27510 Grayson Gap Ct WEST LOOP SOUTH, Fulshear, Texas 77441",(832) 666-4978,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004947
Flying Fish,TABS2026004924,Flying Jenny,"4032 Preston Rd, Plano, TX 75024",Collin,11/30/2025,6/30/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish-out of an existing shell space,"4,150 ft 2",Flying Jenny,"8525 Ferndale Rd STE 204, Dallas, Texas 75238",(214) 969-9321,Shannon Wynne,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004924
Lombardi La Cucina - Enclosed Patio,TABS2026004884,The Star,"6655 Winning Drive Suite 605, Frisco, TX 75034",Collin,12/2/2025,5/1/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Existing Patio to be enclosed ,876 ft 2,BLUE STAR FRISCO RETAIL LP,"1 COWBOYS WAY, Frisco, Texas 75034",(469) 388-6200,,B. Russo Designs,"15914 Midway Road, Addison, Texas 75201",(214) 957-2946,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004884
Little Moose Creamery,TABS2026004867,N/A,"5501 Preston Road Suite 120, Frisco, TX 75034",Collin,1/15/2026,5/15/2026,"$198,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant finish out lease space - soft serve ice cream parlor,"1,200 ft 2","SCSD-Finnell, LTD","14114 Dallas Pkwy Suite 670, Dallas, Texas 75254",(214) 483-0400,Cecile Luk,Eminence Design Build LLC,"3540 E. Broad Street Suite 120-198, Mansfield, Texas 76063",972-896-1816,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004867
"DAO, ANTHONY",TABS2026004859,AD SMILE STUDIO,"845 S. STATE HWY 78 SUITE 130, Lavon, TX 75166",Collin,12/15/2025,3/30/2026,"$289,535",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"2,000 ft 2","FM 78 & 205 RETAIL DEVELOPMENT LLP,","3381 BERKWOOD PL, FRISCO, Texas 75034",(469) 714-5160,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004859
