project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Mariner Finance- Phase 2,TABS2025010738,Tollway Office Center 2,"3905 N. Dallas Parkway Suite 125, Plano, TX 75093",Collin,2/3/2025,4/4/2025,"$409,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish out,"16,715 ft 2","VB Acquisition No 3, LLC","8214 Westchester Drive Suite 800, Dallas, Texas 75225",(214) 722-4835,Meghan Burns,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010738
"WESTRIDGE MT SHELL 1 - MCKINNEY, TX",TABS2025010724,"WESTRIDGE MT SHELL 1 - MCKINNEY, TX","215 S COIT RD, Mckinney, TX 75072",Collin,6/1/2025,12/31/2025,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",New Commercial Construction Multi-Tenant Shell Building,"17,082 ft 2",SV WESTRIDGE LLC,"P.O. Box 1201, Aledo, Texas 76008",(516) 289-4190,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010724
Freestone Anna Apartments,TABS2025010723,Freestone Anna Apartments Leasing Offices,"E Forster Crossing Road, Anna, TX 75409",Collin,2/1/2025,1/30/2026,"$1,400,000",New Construction,"This project is privately funded, on private land for private use.",Building from the ground up Club / Leasing offices for a 288 unit Apartment Complex,"5,999 ft 2","Freestone Anna, LLC","2 Spencer Road Suite 104, Boerne, Texas 78006",(210) 381-9813,,"B&A Architects, Inc.","222 Ridgecrest, San Antonio, Texas 78209",(210) 829-1898,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010723
Walmart Store #206 Zipline Drone Delivery,TABS2025010714,Walmart,"2041 N Redbud Blvd, Mckinney, TX 75069",Collin,3/31/2025,5/31/2025,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","install drone delivery system and equipment by vendor, install new foundation for drone delivery system.","5,000 ft 2",Walmart,"2608 SE J Street, Bentonville, Arkansas 72716",479-371-2055,,"Kimley-Horn and Associates, Inc.","10101 Reunion Place Suite 400, San Antonio, Texas 78216",210-660-2943,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010714
8th Floor Corridor,TABS2025010700,Granite Park 6,"5525 Granite Parkway, Plano, TX 75024",Collin,1/30/2025,6/1/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital Improvement,"1,376 ft 2",Granite Properties,"3151 Briarpark Drive, Suite 200, Houston, Texas 77042",(713) 800-9507,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010700
Painted Tree Veterinary,TABS2025010689,Painted Tree Veterinary,"2911 North Hardin Boulevard 503, Mckinney, TX 75006",Collin,3/1/2025,10/5/2025,"$1,869,000",New Construction,"This project is privately funded, on private land for private use.",Ground Up veterinary clinic,"4,571 ft 2",Lo-Paz Holdings LLC,"4531 Mill Branch Dr, Prosper, Texas 75078",(214) 663-2694,,PlacesMade Architecture,"2840 Keller Springs Rd 503, Carrollton, Texas 75006",(214) 868-7074,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010689
Texas Oncology,TABS2025010681,3001 E. President George Bush Freeway,"3001 E. President George Bush Freeway Suite 100, Richardson, TX 75082",Collin,1/30/2025,6/2/2025,"$215,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"11,576 ft 2",Pavilion Properties,"1411 N. Beckley Avenue Suite 156, Dallas, Texas 75203",(214) 947-3701,,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010681
Office Warehouse Finish Out,TABS2025010676,"Zionco, LLC","3275 N. McDonald Street Suite 1 &2, Mckinney, TX 75071",Collin,2/10/2025,5/30/2025,"$190,000",New Construction,"This project is privately funded, on private land for private use.",6850 SF Office Warehouse Finish Out,"6,850 ft 2","Zionco, LLC.","811 E. Plano Parkway S #119, Plano, Texas 75074",(469) 946-6374,,Legacy ADPR,"1245 Southridge Ct. Suite 102, Hurst, Texas 76053",(817) 864-8702,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010676
Nader Aboul-Fettouh,TABS2025010668,BLUE RIBBON DERMATOLOGY,"1150 N. WATTERS RD. BLD B SUITE 105, Allen, TX 75103",Collin,2/28/2025,8/25/2025,"$369,500",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior remodel for new dermotologist,"3,590 ft 2","BR PROPERTY ONE, LLC","6803 GREENHILL CT, ALLEN, Texas 75002",501-681-5538,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010668
Urban Chai Co.,TABS2025010640,2806 W FM 544,"14455 WEBB CHAPEL RD, Farmers Branch, TX 75098",Collin,3/1/2025,12/1/2025,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of an existing medical clinic to create a office shop.,"1,902 ft 2",Mohammed Amer Mohiuddin,"2806 W FM 544, Wylie, Texas 75098",(972) 900-6009,,IDD Architecture,"14455 WEBB CHAPEL RD Suite 200, Farmers Branch, Texas 75234",(214) 205-7956,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010640
Plano Animal Hospital,TABS2025010633,Plano Animal Hospital,"9613 Coit Rd. Suite 106, Plano, TX 75024",Collin,4/21/2025,7/31/2025,"$560,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant build-out,"3,210 ft 2","Coit Marketplace, LP","7001 Preston Road Suite 410, Dallas, Texas 75205",214-224-4600,Anthony Zagarov,"RWE Planning and Design, Inc.","1303 Ogden Avenue,, Downers Grove, Illinois 60515",630-734-0883,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010633
Greg Norman,TABS2025010629,Allen Premium Outlets,"820 West Stacy Road, Suite 230, Allen, TX 75013",Collin,3/3/2025,5/19/2025,"$225,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",New tenant improvement.,"3,199 ft 2",Simon Premium Outlets,"60 Columbia Road, Building B, 3rd Floor, Morristown, New Jersey 07960",(862) 289-5739,Manu Mirchandani,"Cortland Morgan Architect, AIA","711 N. Fielder Road, Arlington, Texas 76012",(817) 635-5696,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010629
"MCD TRINITY FALLS - MCKINNEY, TX",TABS2025010605,"MCD TRINITY FALLS - MCKINNEY, TX","NW CORNER OF OLYMPIC & TRINITY FALLS, Mckinney, TX 75071",Collin,7/1/2025,12/31/2025,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",New Construction McDonalds,"4,040 ft 2","MCDONALD'S USA, LLC","110 N. CARPENTER STREET, CHICAGO, Illinois 60607",702-788-6093,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010605
"MCD HWY 78 & ELEVON PKWY - LAVON, TX",TABS2025010599,"MCD HWY 78 & ELEVON PKWY - LAVON, TX","CORNER OF HWY 78 & ELEVON PKWY, Lavon, TX 75166",Collin,3/1/2025,6/30/2025,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",New Construction McDonald's,"4,016 ft 2",MCDONALD'S USA LLC,"110 N. CARPENTER STREET, CHICAGO, Illinois 60607",(702) 788-6093,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010599
LensCrafters,TABS2025010594,Gates of Prosper,"Preston Road and Richland Blvd., Prosper, TX 75078",Collin,8/4/2025,10/10/2025,"$500,000",New Construction,"This project is privately funded, on private land for private use.","New interior partition walls, storefront signage, wall and floor finishes, interior signange and graphics. Electrical work for new lighting,signage & display. New distribution & tech rack, security shutter.","2,470 ft 2",Lincoln Property Company,"8111 Douglas Ave., Suite 600, Dallas, Texas 75225",(816) 686-8687,Meri Gregg,"Cortland Morgan Architect, AIA","711 N. Fielder Road, Arlington, Texas 76012",(817) 635-5696,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010594
Jashan,TABS2025010579,Shops at Legacy Town Center (North Phase II),"7401 Lone Star Dr. Suite 120, Plano, TX 75024",Collin,3/15/2025,6/1/2025,"$3,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",2nd Generation Restaurant Remodel / Finish Out,"8,258 ft 2","CTO21 Acquistions II, LLC","3517 West Biddson, Fort Worth, Texas 76109",(914) 356-5557,,B. Russo Designs,"15914 Midway Road, Addison, Texas 75001",(214) 957-2946,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010579
Aspire Rejuvenation Clinic,TABS2025010576,Legacy Medical Village,"5425 W. Spring Creek Parkway Suite 190, Plano, TX 75024",Collin,1/30/2025,6/2/2025,"$219,879",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior medical office renovation,"2,242 ft 2","ARCH LMPLNTX01, LLC","One Oakbrook Terrace Suite 400, Oakbrook Terrace, Illinois 60181",(603) 317-0727,,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010576
CELINA DENTAL OFFICE,TABS2025010521,NA,"3515 S. PRESTON RD., SUITE 200, Celina, TX 75009",Collin,5/5/2025,9/2/2025,"$221,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","3,400 S.F. DENTAL OFFICE, NON STRUCTURAL PARTITIONS, TWO RESTROOMS, MECHANICAL DISTRIBUTION SUPPLY/RETURNS, PLUMBING, T-BAR CEILING, LIGHTS, OUTLETS, SWITCHES","3,400 ft 2",COSTCO WHOLESALE CORPORATION,"999 LAKE DR, ISSAQUAH, Washington 98027",(714) 374-5132,NICK SOBEL,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010521
Walmart Store #7178 Zipline Drone Delivery,TABS2025010514,Walmart,"701 W Princeton Dr, Princeton, TX 75407",Collin,2/24/2025,4/26/2025,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","install drone delivery system and equipment by vendor, install new foundation for drone delivery system.","5,000 ft 2",Walmart,"2608 SE J Street, Bentonville, Arkansas 72716",479-371-2055,,"Kimley-Horn and Associates, Inc.","10101 Reunion Place Suite 400, San Antonio, Texas 78216",210-660-2943,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010514
MVP Rehabilitation and Integrative Services PLLC,TABS2025010510,"Eldoridge Plaza, Building 1","Eldoridge Plaza, 3170 S.Ridge Road, Suite 140 & 15, Mckinney, TX 75075",Collin,2/1/2025,6/1/2025,"$198,000",New Construction,"This project is privately funded, on private land for private use.",Finish out and paint,"2,464 ft 2",Praveen Chintha,"5613 Alpenrose Avenue, Frisco, Texas 75035",520) 982-8811,Dr.Andrea Maddox,"Corinthian Design Associates, LLC","10420 Ambergate Lane, Frisco,, Texas 75035",214) 223-4501,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010510
Cottonwood Creek Trail Extension 2,TABS2025010503,Cottonwood Creek,"Frisco St. and All Stars Ave., Frisco, TX 75033",Collin,5/30/2025,10/30/2025,"$1,200,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","12' concrete trail, drainage structures, and railroad protective canopy. (32,600 SF )","32,600 ft 2",City of Frisco,"6101 Frisco Square Blvd, Frisco, Texas 75034",(972) 292-6508,,"Freese and Nichols, Inc.","10497 Town and Country Way, Suite 500, Houston, Texas 77024",832-456-4735,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010503
Lilybrook at Legacy Hills Amenity Center,TABS2025010453,Lilybrook at Legacy Hills Amenity Center,"SW Corner of Bachman Mews & Cedar Creek Rd, Celina, TX 75009",Collin,2/10/2025,5/30/2025,"$995,000",New Construction,"This project is privately funded, on private land for private use.","Restroom building with swimming pool, parking lot, playground and seating area","52,675 ft 2",MM CELINA 294 LLC,"1800 Valley View Lane, Suite 300, Farmers Branch, Texas 75234",(469) 892-7200,,Studio 13 Design Group,"386 W Main Street, Lewisville, Texas 75057",(469) 635-1900,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010453
Fortune Four Tech LLC Suite 800,TABS2025010448,Custer Okas Building-8,"7101 Custer Rd, Suite- 800, Building-8, Frisco, TX 75035",Collin,3/15/2025,6/28/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Commercial Space Finish outs- Wall Partitions, Paint Finish outs, Lighting / Electricity, workstations, Toilets, Plumbing. ","1,500 ft 2",Nagaraju Chidurala,"13523 Marmolada Drive, Frisco, Texas 75035",240-515-4341,,First Infra LLC,"6600 Paige Rd, Suite: 224, The Colony, Texas 75056",(817) 271-1918,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010448
Fortune Four Tech LLC Suite 830,TABS2025010442,Custer Oaks Building-8,"Custer Okas Building-8, Frisco, TX 75035",Collin,3/15/2025,6/28/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Commercial Space Finish outs- Wall Partitions, Paint Finish outs, Lighting / Electricity, workstations, Toilets, Plumbing. ","1,500 ft 2",Satyanarayana Naidu,"13523 Marmolada Drive, Frisco, Texas 75035",(978) 394-9162,,First Infra LLC,"6600 Paige Rd, Suite: 224, The Colony, Texas 75056",(817) 271-1918,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010442
Western Union @ Plano,TABS2025010439,Parker Crossing Shopping Center,"1110 E Parker Rd #105, Plano, TX 75074",Collin,2/10/2025,2/28/2025,"$109,621",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish build-out for a money exchange store,"1,454 ft 2",The Weitzman Group,"3102 Maple Avenue, Suite 500, Dallas, TX 75201, Dallas, Texas 75201",(214) 954-0600,Western Union Financial Services Corporation,Maxx Designers,"4150 Bluebonnet Dr., Stafford, Texas 77477",(832) 871-4166,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010439
Fortune Four Tech LLC,TABS2025010436,Custer Okas Building-8,"7101 Custer Rd, Suite- 820, Building-8, Frisco, TX 75035",Collin,3/15/2025,6/28/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Commercial Space Finish outs- Wall Partitions, Paint Finish outs, Lighting / Electricity, workstations, Toilets, Plumbing. ","1,675 ft 2",Nagaraju Chidurala,"13523 Marmolada Drive, Frisco, Texas 75035",240-515-4341,,First Infra LLC,"6600 Paige Road, Suite 224, The Colony, Texas 75056",(817) 271-1918,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010436
LabCorp Prosper,TABS2025010403,Labcorp,"1170 N. Preston Rd. Suite 130, Prosper, TX 75078",Collin,2/17/2025,5/26/2025,"$184,470",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 1,677 sq. ft. tenant finish renovation withing Prosper, Texas. ","1,677 ft 2","Prosper Younger, LLC","14643 Dallas Pkwy., Suite 950, Dallas, Texas 75254",(214) 294-4420,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010403
Murphy USA Princeton,TABS2025010396,Murphy USA,"Hwy 380 and Cypress Bend, Princeton, TX 75407",Collin,9/1/2026,12/1/2026,"$800,000",New Construction,"This project is privately funded, on private land for private use.","Construction of a proposed Murphy gas station with 2800 SF building, canopy and underground storage tanks.","2,800 ft 2",Murphy Oil USA,"200 East Peach Street, El Dorado, Arkansas 71730",(870) 677-0481,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010396
Churchill Amenity Center,TABS2025010359,Churchill Amenity Center,"Churchill Parkway, Block KK, Lot 7X, Van Alstyne, TX 75057",Collin,2/10/2025,4/10/2025,"$900,000",New Construction,"This project is privately funded, on private land for private use.","Amenity Center, Pool, Playground, Sports Courts, Parking lot","2,694 ft 2",LADD Development,"2727 Routh Street, Dallas, Texas 75201",(214) 707-2387,,Studio 13,"386 W Main St, Lewisville, Texas 75057",(469) 635-1900,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010359
Vitality Bowls - Prosper,TABS2025010357,Victory Shops at Frontier,"Retail 04, Ste. 40 Frontier Parkway, Prosper, TX 75078",Collin,3/15/2025,6/1/2025,"$300,000",New Construction,"This project is privately funded, on private land for private use.",Tenant Improvement Project,10 ft 2,"Lucky 7 Retail 04, LLC","2911 Turtle Creek Blvd., Ste. 700, Dallas, Texas 75219",(214) 901-1514,Fola Popoola/Isah Yusuf,"Eric Shephard Architects, Inc.","320 Discovery Blvd. Ste. 300, Danville, California 94526",925-803-1000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010357
