project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
The UPS Store,TABS2024017563,Lexington Village,"11411 Coit Rd. Suite 110, Frisco, TX 75035",Collin,5/15/2024,8/15/2024,"$88,600",Renovation/Alteration,"This project is privately funded, on private land for private use.","1465 sf. Build partial height walls for restroom. Install insulation and sheetrock. Paint walls and doors. Install new HVAC, Electrical and plumbing. Install ceiling grid and tile. Install new flooring and fixtures.","1,465 ft 2",Centergy Retail,"8235 Douglas, Suite 110, Dallas, Texas 75255",214-368-7200,Jhilam Dasgupta,JD Rivero - Dallas,"550 S. Watters Rd, Allen, Texas 75013",214-254-4420,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017563
Urban Oil & Gas Interior Renovations,TABS2024017541,Urban Oil & Gas,"1000 14th Street, Plano, TX 75074",Collin,6/1/2024,9/1/2024,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",DEMOLITION AND RENOVATION OF EXISTING OFFICE SPACE,480 ft 2,"Urban Oil and Gas Group, LLC","1000 14th Street, Plano, Texas 75074",972-543-8844,,"VLK Architects, Inc.","1320 Hemphill St, Suite 400, Fort Worth, Texas 76104",(817) 633-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017541
Donato's 463 Frisco - 1,TABS2024017517,Donato's,"8990 Coit Rd, Ste 600, Frisco, TX 75035",Collin,6/15/2024,10/30/2024,"$330,000",New Construction,"This project is privately funded, on private land for private use.","Tenant Improvement for new pizza franchise restaurant. New partitions, and ceiling, throughout space. New kitchen equipment. New mechanical electrical and plumbing systems and fixtures. New restrooms and plumbing fixtures.1,736 Sq","1,736 ft 2",Hayagreevas Holdings LLC,"10495 Smarty Jones St, Frisco, Texas 75035",(248) 495-9099,Casey Dennis,Anderson Smith Group,"8534 Cotter St, Lewis Center, Ohio 43035",(614) 743-8902,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017517
CityLine 4 Level 16 Gainsco Mail Room,TABS2024017510,State Farm FOUR CItyLine,"1415 State St, Suite 1600, Richardson, TX 75082",Collin,5/13/2024,9/30/2024,"$165,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",renovation to existing open office ,"2,500 ft 2",JFSF Edgewood LLC,"5700 E McDonald Drive, #6, Paradise Valley, Arizona 85253",(847) 254-5860,,Corgan,"401 North Houston Street, Dallas, Texas 75202",(214) 757-1670,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017510
ARKA Montessori Academy,TABS2024017478,ARKA Montessori Academy,"Melissa Road & Milrany Lane, Melissa, TX 75454",Collin,7/1/2024,7/1/2025,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.","New Construction, single-story day-care","12,323 ft 2",MRM Melissa Investments LLC,"8619 Lohr Valley Rd, Irvig, Texas 75063",(214) 497-4993,,Studio Red Dot,"10000 North Central Expressway Suite 1045, Dallas, Texas 75231",(972) 896-7594,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017478
WFA Frisco Breakroom,TABS2024017457,The Star,"17 Cowboys Way 5th Floor, Frisco, TX 75034",Collin,5/8/2024,7/1/2024,"$128,670",Renovation/Alteration,"This project is privately funded, on private land for private use.",Breakroom Renovation,468 ft 2,Blue Star Land Phase IV,"1 Cowboys Way Suite 170, Frisco, Texas 75034",(214) 740-3377,Keanan Ludeman,"SGDesign, Inc","3311 Elm Street Suite 105, Dallas, Texas 75226",(469) 865-1910,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017457
"MCD - FARMERSVILLE, TX",TABS2024017451,"MCD - FARMERSVILLE, TX","1801 WEST AUDIE MURPHY PKWY, Farmersville, TX 75442",Collin,8/1/2024,12/31/2024,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",New Construction McDonald's,"3,671 ft 2","MCDONALD'S USA, LLC","110 N. CARPENTER STREET, CHICAGO, Illinois 60607",(702) 788-6093,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017451
Walmart Store #6963 White Box,TABS2024017444,Walmart Store #6963,"521 S Central Expressway, Anna, TX 75409",Collin,6/3/2024,6/28/2024,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel existing tenant space, remove fixtures/finishes; polish concrete floors; replace light fixtures; paint interior walls",769 ft 2,Walmart Real Estate Business Trust,"2914 SE I St, Bentonville, Arkansas 72712",(479) 273-4000,,pb2 architecture + engineering,"po box 2076, Rogers, Arkansas 72757",(479) 878-3530,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017444
My Community Credit Union Educational Space,TABS2024017426,LoveJoy High School,"2350 Estates Pkwy, Lucas, TX 75002",Collin,5/23/2024,8/2/2024,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",216 sq. ft. T.I. - Convert existing storage space into instructional banking classroom,216 ft 2,LoveJoy ISD,"2350 Estates Pkwy, Lucas, Texas 75002",(469) 742-8002,My Communtiy Credit Union,"DSBI, INC","6950 W. Morelos Pl., Chandler, Arizona 85226",(602) 264-7263,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017426
2nd Floor Public Corridor,TABS2024017357,Parkway Centre V,"2500 Dallas Parkway, Plano, TX 75093",Collin,5/15/2024,6/15/2024,"$76,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing office space in high-rise office building.,"2,209 ft 2",NORTHWAY PROPERTIES,"2500 DALLAS PARKWAY SUITE 550, Plano, Texas 75093",469.241.0303,,Go Studio,"1201 Main St Suite 1370, Dallas, Texas 75202",214.420.4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017357
Weichert Realty,TABS2024017335,Doe Branch Office Park,"235 Preston Road Suite 110, Celina, TX 75009",Collin,5/29/2024,7/15/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant finish-out to new suite.  No exterior work. ,"1,600 ft 2",Doe Branch Partners,"222 West Walnut Ave Suite 200, Celina, Texas 75009",(214) 000-0000,,"708 Studios, LLC","5000 Eldorado Parkway, Suite 150, Frisco, Texas 75033",(214) 789-6196,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017335
"Shell Building - McKinney, TX",TABS2024017334,Shell Building,"4050 W University Drive WB, Mckinney, TX 75071",Collin,8/9/2024,3/24/2025,"$820,990",New Construction,"This project is privately funded, on private land for private use.","Scope of work is for construction of a new retail shell building and site development. The building is a 4,321 sf one-story structure.","4,321 ft 2","McKinney 380 North Reatil/MF, LTD","1110 Cowen Road, Celina, Texas 75009",214-223-9077,,Franz Architects,"7608 Benbrook Parkway, Benbrook, Texas 76126",(817) 737-9922,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017334
Horizon Oxygen,TABS2024017326,Kennington Research LLC,"600 Development Drive Suite 100, Plano, TX 75074",Collin,5/20/2024,6/21/2024,"$7,771,247",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demolishing Ceiling Tiles and Grid,  Demolishing Sprinklers, Redesigning them and Installing new sprinklers for new configuration.","4,100 ft 2",Kennington Research LLC,"600 Development Drive Suite 100, Plano, Texas 75074",(936) 718-7823,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017326
Hillcrest Road (From Panther Creek Parkway to PGA Parkway),TABS2024017322,Hillcrest Road,"Hillcrest Rd Between Panther Creek Pkwy & PGA Pkwy, Frisco, TX 75034",Collin,5/3/2024,1/28/2025,"$1,538,370",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Construct approximately 33,423 SF of southbound lanes on Hillcrest Road from 150 feet south of Santiago Road and approximately 42,198 SF of southbound lanes from Aragon Lane to 400 feet south of PGA Parkway.","75,621 ft 2",City of Frisco,"6101 Frisco Square Blvd., Frisco, Texas 75034",(972) 292-5417,,"Freese and Nichols, Inc.","6136 Frisco Square Blvd., STE 375, Frisco, Texas 75034",(972) 624-9214,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017322
Trujillo Gonzalez PC,TABS2024017303,Cotton Creek Office Park,"931 SH 121 Blg. 4 Suite 4100, Allen, TX 75002",Collin,4/30/2024,6/15/2024,"$150,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Interior finish out in a new office building,"1,790 ft 2",James Trujillo,"700 Central Expressway South, Suite 400, Allen, Texas 75013",(214) 682-6113,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017303
TOVI MOTORS,TABS2024017292,TOVI MOTORS,"1004 S MCDONALD ST, Mckinney, TX 75059",Collin,6/1/2024,6/1/2025,"$750,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"3,800 ft 2",TOVI AUTOMOTIVE REALTY LLC,"1308 S MCDONALD, MCKINNEY, Texas 75069",(214) 680-8633,,AWA ARCHITECT,"3001 S HARDEN BLVD #STE. 110-302, MCKINNEY, Texas 75070",(469) 219-0205,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017292
121 Technology Park,TABS2024017267,Building B - AFSI Tenant Improvement,"859 SH 121, Allen, TX 75013",Collin,6/1/2024,10/31/2024,"$6,681,516",New Construction,"This project is privately funded, on private land for private use.","29,774 square footage main office tenant improvement inclusive of single and multi-user restrooms, conference rooms, break rooms private office, etc. 50,448 SF warehouse include multi-user restrooms and offices. ","29,774 ft 2","SW Allen Owner, LLC","2515 McKinney Avenue Suite #1200, Dallas, Texas 75201",(972) 629-6028,,GSR Andrade Architects,"2001 North Lamar Street Suite #400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017267
Spec Suite 110,TABS2024017246,Tower 2600,"2600 N. Central Expressway Suite 110, Richardson, TX 75080",Collin,5/20/2024,8/23/2024,"$160,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvements,"2,120 ft 2",Tower 2600 Property Owner LLC,"350 Fifth Avenue #5340, New York, New York 10118",(212) 899-4570,,Entos Design,"5400 LBJ Freeway Suite 125, Richardson, Texas 75080",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017246
Sugar and Spice Bakery,TABS2024017231,Tower at The Rail,"8763 7th St., Frisco, TX 75034",Collin,6/3/2024,8/23/2024,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Construction and finish out of a cafe bakery concept. Current space is cold dark shell. Interior will have a kitchen, dining room, service counter, 2 restrooms.","2,000 ft 2","Frisco Water Tower Development, LP","2354 W Creek Dr, Frisco, Texas 75033",(972) 330-3819,Cody Northen,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017231
Sysgration TI,TABS2024017225,Sysgration Plano,"3724 E Plano Pkwy, Plano, TX 75074",Collin,6/3/2024,2/28/2025,"$20,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",First time finish out of an existing warehouse building for an automotive electronics production company.,"98,959 ft 2",Sysgration America Corporation,"5301 Southwest Parkway, Suite 400, Austin, Texas 78735",(812) 697-0968,,Merriman Anderson Architects,"300 N. Field St, Dallas, Texas 75202",(214) 987-1299,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017225
Speculative Suite 825,TABS2024017206,Apex at Legacy,"5801 Headquarters Drive Suite 825, Plano, TX 75024",Collin,4/15/2024,8/23/2024,"$319,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","shell space, remodel to office space","3,137 ft 2","Plano Cabosparkles HQ2, LLC c/o Monarch Alternative Capital LP","535 Madison Avenue, New York, New York 10022",(248) 705-9275,,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017206
Shun By Yama Izakaya & Sushi,TABS2024017200,None,"6731 Alma Road; Suite 200, Mckinney, TX 75070",Collin,5/1/2024,8/1/2024,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",4300SF remodel of Empty Shell,"4,300 ft 2",Craig International,"6850 TPC Drive; Suite 104, McKinney, Texas 75070",(972) 529-1371,Shige Tateno,"Restaurant Headquarters, LLC","1501 S Jupiter Rd, Garland, Texas 75042",(972) 487-8888,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017200
