project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
USAA PLANO EAST - EXPANSION,TABS2024025946,Legacy Corporate Center,"5543 LEGACY DRIVE PLANO, Plano, TX 75024",Collin,9/9/2024,4/20/2025,"$5,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of offices, vestibules, removal and installation of turnstiles and storefront.","123,000 ft 2",USAA,"5543 LEGACY DRIVE PLANO, PLANO, Texas 75024",(210) 262-0678,,Planning Design Research Corporation,"909 Fannin Street, Floor 39, Houston, Texas 77010",713.471.8179,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025946
Pinch A Penny #303,TABS2024025927,Evans Crossing,"109 North Murphy Road Suite 300, Murphy, TX 75094",Collin,9/18/2023,11/15/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant fit out of existing suite for use as a pool supply store,"2,474 ft 2",BK Investments LLC,"712 Fox Run Ct., Murphy, Texas 75094",972-330-7371,,LH2 Architecture LLC,"5909 W Loop S Suite 230, BELLAIRE, Texas 77401",(713) 201-2938,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025927
Best Brains Learning Center Renovations,TABS2024025919,The Suncreek Plaza,"820 North Alma Road Suite 120, Allen, TX 75013",Collin,9/16/2024,10/31/2024,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior and Restroom Renovations,"1,263 ft 2","Dockside Threading, Inc c/o RealSpace","3990  East Side Avenue. Dallas, TX 75226, Dallas, Texas 75226",214-935-1569,Lola Anibaba,"Olutosin Kusa, AIA","8108 Pine Valley Drive, Mckinney, Texas 75070",(662) 617-2570,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025919
QuikTrip #1906,TABS2024025877,QuikTrip #1906,"1421 Central Expy., Plano, TX 75075",Collin,1/1/2025,8/1/2025,"$750,000",New Construction,"This project is privately funded, on private land for private use.",The project is the new construction of a convenience store with retail gasoline sales.,"3,896 ft 2",QuikTrip Corporation,"8700 Freeport Parkway, Ste 115, Irving, Texas 75063",(945) 455-6422,,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025877
Renovation Drive Time,TABS2024025871,Drive Time,"1030 N Central Expressway, Plano, TX 75074",Collin,9/1/2024,3/1/2025,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","DEMO OF CONNECTED PRE-ENGINEERED STRUCTURES AND RENOVATION OF EXISTING 3,784SF OF BUILDING TO REMAIN","3,784 ft 2",Drive Time,"1720 W. Rio Salado PKWY, tempe, Arizona 85281",(602) 350-7351,,WHN Architects,"330 West Tenth Street, Charlotte, North Carolina 28202",(704) 333-9952,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025871
Vector Power,TABS2024025858,R&D at Legacy,"5212 Tennyson Pkwy Suite 100, Plano, TX 75024",Collin,8/20/2024,2/20/2025,"$275,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The scope of this project is a non-structural interior finish-out in an existing single floor suite for the above named tenant. Scope includes hvac, electrical, plumbing, and site work. ","7,592 ft 2",Accesso Partners,"215 Shuman blvd Suite 102, Naperville, Illinois 60563",(331) 401-5826,,idGroup,"2641 Irving Blvd, Dallas, Texas 75207",214.638.6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025858
Bahama Bucks -Celina Tx,TABS2024025832,Bahama Bucks,"1640 West Frontier Parkway, Celina, TX 75078",Collin,12/2/2024,4/16/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",a tenant finish out and drive thru of leased space ,"2,547 ft 2",Slate Land and Development,"5729 Lebanon Road, Frisco, Texas 75034",214-208-6650,Brandon Ruk-Bahama Bucks,"ID Studio 4, LLC","6201 Campus Circle Dr E, Irving, Texas 75063",(972) 870-1288,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025832
City of Josephine Public Works Annex,TABS2024025762,Josephine Public Works Annex,"220 Main St., Josephine, TX 75173",Collin,8/26/2024,10/31/2024,"$130,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Interior Remodeling and Finishes,954 ft 2,City of Josephine Texas,"201 Main St., Josephine, Texas 75173",(469) 343-3982,,Speed Fab-Crete Corp.,"1150 E. Kennedale Pkwy., Kennedale, Texas 76060",(817) 478-1137,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025762
SHINE Pediatrics and Wellness Center,TABS2024025760,"DFA Ltd., Office Building","6251 UNIVERSITY DRIVE, SUIITE 102/103, Mckinney, TX 75070",Collin,9/3/2024,11/4/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office finish out of an existing shell building,"3,400 ft 2",DFA LTD,"110 E Louisiana Street, McKinney, Texas 75069",(214) 405-2493,,Sync Architecture & Construction,"100 Lake Trail Drive, Double Oak, Texas 75077",(972) 415-1737,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025760
CosMc's,TABS2024025756,CosMc's,"1895 W University Drive, Frisco, TX 75033",Collin,10/7/2024,12/27/2024,"$921,000",New Construction,"This project is privately funded, on private land for private use.",Ground Up CosMc's Restaurant with Multi Order Drive Thru,"1,275 ft 2","McDonald's USA, LLC","110 N Carpenter Street, Chicago, Illinois 60607",(630) 209-9342,,Core States Group,"135 Water Street, Suite 201, Naperville, Illinois 60540",(224) 585-3955,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025756
Interior Buildout for a new floorplan,TABS2024025751,Exchange Parkway Center,"1108 N. Greenville Ave Suite# 113, Allen, TX 75002",Collin,9/1/2024,12/1/2024,"$76,343",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of the existing 1710 Sq.Ft shell space to suit the specifications of a The UPS Store layout. This includes a bathroom and plumbimg, flooring, electric panel, modular fixtures, insulations and drywalls.","1,710 ft 2",FAEC Holdings 382123 LLC,"222 Municipal Dr #138, Richardson, Texas 75080",972-792-9888,Varun Ravuri,The Lawrence Group,"319 N. 4th St, Suite 1000, St Luis, Missouri 63102",314-231-5700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025751
FLAVORS,TABS2024025746,THE SHOPS AT WILLOW BAY,"11910 COIT RD, BLDG# 2, SUITE: A,, Frisco, TX 75035",Collin,9/1/2024,11/1/2024,"$200,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT,"1,600 ft 2","SAI EVENT MANAGEMENT LLC,  DBA- FLAVORS","10142 LUCKY DEBONAIR LANE, FRISCO, Texas 75035",(254) 488-0218,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025746
Block Rock Coffee - Celina,TABS2024025740,Black Rock Coffee,"SWC Preston Rd and Ownby Parkway, Celina, TX 75009",Collin,11/29/2024,2/20/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish out of an existing lease space  ,"2,056 ft 2",Joseph Levings,"1110 Cowan Rd, Celina, Texas 75009",682-207-8464,Tony Pallota-Black Rock Coffee,"ID Studio 4, LLC","6201 Campus Circle Dr E, Irving, Texas 75063",(972) 870-1288,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025740
Lord & Richards,TABS2024025727,Gateway at Legacy,"6860 Dallas Parkway, Suite 125, Plano, TX 75024",Collin,8/19/2024,10/31/2024,"$215,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"2,174 ft 2","Legacy Gateway Owner, LLC","8111 Douglas Ave., Suite 600, Dallas, Texas 75225",(214) 740-3577,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025727
Spec's Liquor McKinney,TABS2024025723,Spec's Liquor,"4121 S. Custer Road, Mckinney, TX 75071",Collin,10/15/2024,8/15/2025,"$4,400,000",New Construction,"This project is privately funded, on private land for private use.",Freestanding retail package liquor store with associated site work and utilities.,"16,007 ft 2","Custer Freckles, LLC","4011 Commerce Street, Dallas, Texas 75228",(214) 874-0468,,"Genesis Design Group, Inc.","9500 Ray White Road, Ste 200, Fort Worth, Texas 76244",817-856-2760,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025723
