project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Acre,TABS2026005295,1600 N Collins Blvd,"1600 N Collins Blvd, Suite 1400, Richardson, TX 75080",Dallas,12/1/2025,2/27/2026,"$95,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of an existing office suite.,"4,110 ft 2","TR Commercial Realty, LTD","1600 N Collins Blvd, Ste 3000, Richardson, Texas 75080",(972) 233-0400,,"Alliance Architects, Inc.","1600 N Collins Blvd., Suite 1000, Richardson, Texas 75080",(972) 233-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005295
Chatime - Dallas TX,TABS2026005294,Medallion Center,"6464 E Northwest Hwy Ste. 316, Dallas, TX 75214",Dallas,1/12/2026,3/16/2026,"$225,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Commercial tenant improvement project in an existing Landlord shell space area of 1,719 s.f.","1,719 ft 2",Medallion Center Partners LP,"901 Main St FL 16, Dallas, Texas 75202",469-232-0000,"Ekta Bhatia, Chatime",Sargenti Architects,"461 From Rd Ste 255, Paramus, New Jersey 07652",973-859-9380,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005294
5550 LBJ Multifamily - Phase I,TABS2026005264,5550 LBJ Multifamily,"5550 LBJ Freeway, Dallas, TX 75240",Dallas,2/1/2026,2/1/2028,"$69,000,000",New Construction,"This project is privately funded, on private land for private use.",5 story and partial 7 story multifamily building with existing parking garage,"422,000 ft 2","LBJ Financial JV, LLC","5550 LBJ Freeway, Dallas, Texas 75240",(806) 224-3380,,"WDG Architecture Dallas, PLLC","2001 Bryan St. Suite 3100, Dallas, Texas 75201",(214) 939-7925,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005264
Snarfs Preston Hollow,TABS2026005256,Preston Hollow,"11810 Preston Rd, Suite 120, Dallas, TX 75230",Dallas,12/15/2025,2/16/2026,"$336,300",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant interior renovations of 1,302 SF to create a sandwich shop","1,302 ft 2",Line Five Holdings,"1201 N. Riverfront Blvd 100, Dallas, Texas 75207",(214) 394-4109,Kristine Punzalan,Chord Design Studio,"1425 Market St, Suite 220, Denver, Colorado 80202",(847) 609-0767,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005256
Kite Dallas TX,TABS2026005255,Prestonwood Place,"5290 Belt Line Rd. Suite 108, Dallas, TX 75254",Dallas,3/1/2026,6/1/2026,"$115,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",CREATION OF A SPRINKLER RISER ROOM WITH NEW WALLS AND A NEW EXTERIOR DOOR IN AN EXISTING TENANT SPACE. ,"2,088 ft 2",KRG Prestonwood Place LLC,"30 S. Meridian St., Ste. 1100, Indianapolis, Indiana 46204",847-770-2534,,CASCO Diversified Corporation,"12 Sunnen Dr Ste. 100, St. Louis, Missouri 63143",(314) 821-1100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005255
F&F JAPANESE GRILL,TABS2026005252,Market East,"1705 N TOWN EAST BLVD #200, Mesquite, TX 75150",Dallas,12/8/2025,5/29/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",FINISH OUT FOR A JAPANESE RESTAURANT,"2,192 ft 2",MARKET EAST ASSOCIATES,"4500 BISSONET ST. SUITE 200, BELLAIR, Texas 77401",(713) 306-5761,YOUNHKYU SO,"JAX DESIGN STUDIO, LLC","1522 TURNING LEAF LANE, GARLAND, Texas 75040",(214) 477-4112,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005252
Polsinelli Dallas Expansion,TABS2026005248,Old Parkland East,"4020 Maple Avenue Ste. 300, Dallas, TX 75219",Dallas,12/1/2025,3/5/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","8,219 SF tenant finish on the third floor of a new building. Construction will consist of new offices, copy room, and open office space. ","8,219 ft 2","Old Parkland East, LP","3819 Maple Ave, Dallas, Texas 75219",214-693-9407,Mike Polk,Hufft,"3612 Karnes Blvd.,, Kansas City, Missouri 64111",816-531-0200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005248
Dallas Renal Group,TABS2026005247,Medical City Dallas Building C,"7777 Forest Lane Suite C-742, Dallas, TX 75230",Dallas,12/1/2025,4/30/2026,"$264,400",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 3,305 sq. ft. tenant medical office renovation within Medical City Dallas Building C in Dallas, Texas. ","3,305 ft 2",HCP DR MCD LLC,"7777 Forest Lane C-840, Dallas, Texas 75230",(214) 404-9298,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005247
Creative Planning,TABS2026005242,The Sterling,"5949 Sherry Lane, Suite 900, Dallas, TX 75225",Dallas,11/10/2025,12/19/2025,"$109,479",Renovation/Alteration,"This project is privately funded, on private land for private use.","3,017 SF of tenant improvement.","3,017 ft 2","Sterling Plaza Owner, L.P.","235 Montgomery Street, 16th Floor, San Francisco, California 94104",(415) 772-7115,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005242
Stream Realty Renovation,TABS2026005238,Trammel Crow Center,"2001 Ross Ave, Ste 400, Dallas, TX 75201",Dallas,11/15/2025,5/1/2026,"$1,750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Office Renovation.,"25,000 ft 2","ROF V Ross Investment, LLC","12100 Wilshire Blvd, Suite 1750, Los Angeles, California 90025",(214) 863-4142,Tom Boyer,Corgan,"401 N Houston St., Dallas, Texas 75202",214-977-3374,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005238
Club Studio Dallas Uptown,TABS2026005235,Club Studio,"2690 N Haskell Ave., Dallas, TX 75204",Dallas,1/26/2026,9/30/2026,"$3,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of existing gym to new layout. Substantial changes to interior. Limited changes to exterior.,"50,952 ft 2","2660 North Haskell Avenue Owner, LLC","8343 Douglas Ave., Ste. 500, Dallas, Texas 75225",(214) 989-7061,Andrew Bragg,Heights Venture Architecture + Design,"5741 Legacy Dr., Ste. 320, Plano, Texas 75024",(281) 854-6136,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005235
Barnes Gold Partners,TABS2026005219,4311 Oak Lawn,"4311 Oak Lawn Ave Suite 520, Dallas, TX 75219",Dallas,11/3/2025,2/27/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvements,"3,324 ft 2",4311 Partners LTD,"4809 Cole Ave Suite 347, Dallas, Texas 75205",214.521.3856,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005219
FUN CITY,TABS2026005210,FUN CITY,"4350 GANNON LN.  DALLAS, TX 75237, Dallas, TX 75237",Dallas,1/15/2026,6/5/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",ALTERATION OF AN EXISTING RETAIL STORE TO  AN ENTERTAINMENT STORE,"53,080 ft 2",Sunny Sheu,"6750 Hillcrest Plaza Dr #325, Dallas, Texas 75230",469-569-7446,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005210
ON - Northpark,TABS2026005199,Northpark Center,"8687 NORTH CENTRAL EXPRESSWAY #1028, Dallas, TX 75225",Dallas,2/9/2026,5/19/2026,"$545,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",WORK INCLUDES INTERIOR TENANT IMPROVEMENT TO EXISTING RETAIL SPACE. NO CHANGE OF USE.,"5,329 ft 2",NorthPark Land Partners,"8080 North Central Expressway 1100, DALLAS, Texas 75206",214-369-1234,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005199
South Royal Lane From W Sandy Lake Rd to Hwy 635,TABS2026005187,South Royal Lane,"South Royal Lane From W Sandy Lake Rd to Hwy 635, Coppell, TX 75019",Dallas,12/1/2025,3/1/2027,"$19,600,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","10,300 linear feet of full-depth pavement replacement and 7,500 square yards of sidewalk construction","10,300 ft 2",City of Coppell,"265 E. Parkway, Coppell, Texas 75019",972.304.3597,,"Teague, Nall, and Perkins, Inc.","825 Watters Creek Blvd Suite M300, Allen, Texas 75013",214-546-1060,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005187
Greenberg Traurig Dallas,TABS2026005176,McKinney & Olive,"2021 McKinney Ave, Suite 2000, Dallas, TX 75201",Dallas,3/1/2026,6/30/2026,"$2,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","TENENT IMPROVEMENTS INCLUDING DEMOUNTABLE RELOCATION, FURNITURE, FINISHES AND POWER OF EXISTING BUSINESS OFFICE SPACE. 58,823 SF.","58,823 ft 2",GPI HRLP M&O LP,"5601 Granite Parkway, Suite 1200, Plano, Texas 75024",972-731-2308,,Gensler,"5005 Greenville Ave., Dallas, Texas 75206",(214) 273-1579,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005176
"THR Dallas, Fuel Tank Replacement",TABS2026005174,Texas Health Dallas - Fuel Tank,"8200 Walnut Hill Lane, Dallas, TX 75231",Dallas,3/2/2026,6/22/2026,"$5,467,120",Renovation/Alteration,"This project is privately funded, on private land for private use.","Replace the four existing fuel tanks with two new fuel tanks. The project has a total of 1,862 SF","1,862 ft 2",Texas Health Resources,"8200 Walnut Hill Lane, Dallas, Texas 75231",214.345.6010,,"HKS, Inc","350 N. St Paul St Suite 100, Dallas, Texas 75201",214 969 3221,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005174
Lifted Trucks- Garland-Photobooth,TABS2026005141,Lifted Trucks,"11675 Lyndon B Johnson Fwy, Garland, TX 75041",Dallas,11/24/2025,12/31/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",THIS PROJECT IS BEING SUBMITTED FOR A TENANT IMPROVEMENT FOR A TRUCK DEALERSHIP ON A SITE ZONED FOR COMMERCIAL. ALL EXISTING SITE CONDITIONS REMAIN THE SAME. THE SCOPE OF WORK OF THE INTERIOR TENANT IMPROVEMENT WILL INCLUDE MINOR DEMOLITION WORK IN T,"4,809 ft 2","CARS-DB10, L.P.","8484 WESTPARK DRIVE, SUITE 200, McClean, Virginia 22102",(703) 776-9794,Lifted Trucks LLC,Type- X Design Studio,"1641 W Mountain View Dr., Mesa, Arizona 85201",520-891-4207,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005141
Comfortside West,TABS2026005124,Wintergreen Distribution Center,"300 W. Wintergreen Road, Hutchins, TX 75141",Dallas,1/15/2026,4/15/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement to existing shell building.,"266,788 ft 2",IAC Wintergreen/Vanderbilt LLC,"430 Park Avenue, Suite 2A, Highland Park, Illinois 60035",(847) 748-3170,,Azimuth Architecture,"10228 E Northwest Hwy, Box #66, Dallas, Texas 75238",(214) 261-9060,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005124
Island Vintage Coffee,TABS2026005121,Island Vintage Coffee,"2652 Old Denton Rd, Carrollton, TX 75007",Dallas,12/1/2025,4/24/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finishout by tenant,"6,000 ft 2",IVC TEXAS LLC,"105 Decker Court Suite 100, Irving, Texas 75062",(808) 561-7422,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005121
"Phase 1, Phase 2, Phase 3 GISD Playground Replacement at Elementary and Prekindergarten Schools",TABS2026005115,GISD Davis Elementary School,"1621 Mccallum Dr, Garland, TX 75042, Garland, TX 75045",Dallas,12/22/2025,1/23/2026,"$381,134",Renovation/Alteration,"This project is privately funded, on private land for private use.","Replace playground with new improved equipment, surface, and new canopy. ","5,350 ft 2",Garland Independent School District,"501 S Jupiter Rd, Garland, TX 75042, Garland, Texas 75040",972.487.4144,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005115
Hillwood HCS,TABS2026005108,Offices on Katy Trail,"2929 Carlisle, Suite 380, Dallas, TX 75204",Dallas,11/17/2025,11/1/2026,"$1,533,110",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish Out ,"5,035 ft 2",KLP Newville,"9800 Hillwood Pkwy, Suite 300, Fort Worth, Texas 76177",(214) 303-5527,Edward Avila,BHA Studio,"3141 Hood Street, Suite 420, Dallas, Texas 75219",(214) 521-8500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005108
Pinnacle Canyons,TABS2026005105,Canyon B3,"BLK 7213 - 1300 N Westmoreland Road, Dallas, TX 75211",Dallas,2/2/2026,2/2/2027,"$7,500,000",New Construction,"This project is privately funded, on private land for private use.",New shell warehouse.,"167,770 ft 2","Lovett Industrial, LLC","3811 Turtle Creek BLVD - STE 1050, Dallas, Texas 75219",214.550.3881,,"Meinhardt & Associates Architects, P.L.L.C.","14643 Dallas PKWY, STE 636, Dallas, Texas 75254",972.980.8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005105
Pinnacle Canyons,TABS2026005102,Canyon B2,"BLK 7212 - 4524 W Davis Street, Dallas, TX 75211",Dallas,2/2/2026,2/2/2027,"$6,000,000",New Construction,"This project is privately funded, on private land for private use.",New shell warehouse.,"139,502 ft 2","Lovett Industrial, LLC","3811 Turtle Creek BLVD - STE 1050, Dallas, Texas 75219",214.550.3881,,"Meinhardt & Associates Architects, P.L.L.C.","14643 Dallas PKWY, STE 636, Dallas, Texas 75254",972.980.8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005102
Pinnacle Canyons,TABS2026005098,Canyon B1,"BLK 7212 - 4524 W Davis Street, Dallas, TX 75211",Dallas,2/2/2026,2/2/2027,"$9,000,000",New Construction,"This project is privately funded, on private land for private use.",New shell warehouse.,"222,514 ft 2","Lovett Industrial, LLC","3811 Turtle Creek BLVD - STE 1050, Dallas, Texas 75219",214.550.3881,,"Meinhardt & Associates Architects, P.L.L.C.","14643 Dallas PKWY, STE 636, Dallas, Texas 75254",972.980.8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005098
CityVet - Grand Prairie,TABS2026005097,Multi-Tenant Shell Building #2,"3753 S. State Highway 161, Grand Prairie, TX 75052",Dallas,5/25/2026,8/31/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",This project consists of the interior build-out of a new animal clinic for small animals (cats & dogs) within an existing one story shell building. No work to the exterior will occur.,"3,406 ft 2",Grand Prairie SLX Holdings LLC,"5830 Granite Pkwy Suite 100-215, Plano, Texas 75024",(214) 907-5356,Jay Alexander,"Harold Dean Peacock, Architect","5500 Interstate North Parkway Suite 500, Atlanta, Georgia 30328",(470) 867-1509,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005097
ANDREWS SIGN SHOP,TABS2026005091,ANDREWS DISTRIBUTING,"2730 IRVING BLVD., Dallas, TX 75207",Dallas,12/1/2025,5/1/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovate existing office space,"6,000 ft 2","2730 IRVING BLVD, LLC","2730 IRVING BLVD., DALLAS, Texas 75207",8-179-145-5554,,CORGAN,"401 N HOUSTON ST, DALLAS, Texas 75202",(214) 757-1616,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005091
"ZDL7 - Dallas, TX",TABS2026005079,"ZDL7 - Dallas, TX","4908 Greenville Ave, Dallas, TX 75206",Dallas,12/1/2025,1/20/2026,"$185,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant fit out of existing building into a micro-fulfillment facility with breakroom, lactation space, restrooms, refrigeration cases for packaged foods, and ambient shelving storage. No food production on site. ","3,750 ft 2",Veery Green LLC,"4215 W Lovers LN Ste 250, Dallas, Texas 75209",(214) 396-1811,,"SGA Design Group, P.C.","1437 S Boulder Ave Suite 550, Tulsa, Oklahoma 74119",(918) 587-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005079
24057 - Glenville Dr Industrial,TABS2026005047,24057 - Glenville Dr Industrial,"2180 N. Glenville Drive, Richardson, TX 75082",Dallas,2/1/2026,12/1/2026,"$6,700,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a 76,565 sq ft building ","76,565 ft 2","Box Glenville Industrial, LLC","741 Timber Ridge Lake Road, Graham, Texas 76450",(972) 897-2060,,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005047
Mitsubishi South Dallas,TABS2026005046,Mitsubishi south Dallas,"3520 Marvin D Love Fwy, Dallas, TX 75224",Dallas,1/5/2026,10/5/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel lobby and exterior elevations,"6,200 ft 2",South Dallas Mitsubishi,"3520 MARVIN D LOVE FWY, Dallas, Texas 75224",(214) 675-9175,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005046
7th Floor Corridor,TABS2026005045,Park West 2,"1507 LBJ Freeway 7th Floor, Farmers Branch, TX 75234",Dallas,11/4/2025,11/20/2025,"$85,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",capital improvement ,820 ft 2,Park West LBJ I LLC & Park West LBJ II LLC,"15 Walker Avenue Suite 200, Baltimore, Maryland 21208",(972) 620-3145,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005045
Project Meadow,TABS2026005037,"Meadow Office Unit I Owner, LLC","2323 Field Street, Dallas, TX 75201",Dallas,4/1/2026,3/31/2028,"$209,000,000",New Construction,"This project is privately funded, on private land for private use.","Interior fit out for office space. 600,000 SF","600,000 ft 2","Meadow Office Unit I Owner, LLC","2323 Field Street, Dallas, Texas 75201",(214) 443-5700,Zach Edwards,Corgan,"401 North Houston Street, Dallas, Texas 75202",214-748-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005037
State Farm ISC Center - Employee Experience Refresh,TABS2026005007,State Farm ISC Center,"8225 BENT BRANCH DRIVE, Irving, TX 75063",Dallas,1/15/2026,10/15/2026,"$1,308,402",Renovation/Alteration,"This project is privately funded, on private land for private use.","NTERIOR ALTERATION OF LEVEL 01 INCLUDES NEW LIGHTING, MODIFICATIONS OF INTERIOR FINISHES AND ELECTRICAL WORK. NO STRUCTURAL WORK.","117,731 ft 2",Chris Martin,"10210 North Central Expressway Suite 300, Dallas, Texas 75231",(864) 704-9391,Steve Christopher,OTJ Architects,"2811 Mckinney Ave Suite 225, Dallas, Texas 75204",(903) 270-4589,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005007
Envoy64,TABS2026005000,Envoy64,"1415 W Airport Freeway, Irving, TX 75062",Dallas,8/15/2026,8/15/2027,"$120,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Site & publicly accessible spaces in clubhouse area of multifamily building,650 ft 2,EKS Investments LLC,"1404 Pioneer Drive, Inving, Texas 75061",(713) 569-4293,,"THREE BAR ARCHITECTURE, INC","5501-A Balcones Dr #302, Austin, Texas 78731",(352) 256-3581,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005000
deBoulle,TABS2026004989,deBoulle,"6821 Preston Road, Dallas, TX 75205",Dallas,12/1/2025,11/30/2026,"$5,400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation and Addition of a 2 story, includes Mercantile and Business occupancies with on-site parking, complete remodel of exterior facade and roof. 14,671SF","14,671 ft 2",deBoulle Diamond and Jewelry Co,"6821 Preston Road, Dallas, Texas 75205",(214) 522-2400,,Omniplan Architects,"1845 Woodall Rodgers Fwy #1600, Dallas, Texas 75201",213-663-8385,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004989
Fairmount Restaurant,TABS2026004988,Fairmount Restaurant,"2530 Fairmount St., Dallas, TX 75203",Dallas,1/1/2026,7/1/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Full interior renovation with exterior updates as required.,"3,250 ft 2",TL RE LLC,"13 E Rivercrest Dr., Houston, Texas 77042",(773) 999 5347,,Gensler,"5005 Greenville Ave, Dallas, Texas 75206",(214) 273-1615,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004988
Metrocare Pharmacy,TABS2026004976,Metrocare,"9696 Skillman Street Suite 160, Dallas, TX 75243",Dallas,1/5/2026,4/30/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 4,490 SF interior closed pharmacy remodel on the first floor of an existing 3-story 62,733 SF office building","3,490 ft 2",Dallas County Mental Health & Mental Retardation Center,"1345 Riverbend Drive Suite 200, Dallas, Texas 75247",(469) 890-8142,,SJE ARCHitects,"8350 N Central Expressway Suite 1900, Dallas, Texas 75206",(214) 681-5786,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004976
DBU Carter School of Business,TABS2026004957,Dallas Baptist University,"3000 Mountain Creek Parkway, Dallas, TX 75211",Dallas,3/2/2026,10/1/2027,"$42,000,000",New Construction,"This project is privately funded, on private land for private use.","A new 5-story building housing university offices, classrooms, and larger format instructional spaces.","56,100 ft 2",Dallas Baptist University,"3000 Mountain Creek Parkway, Dallas, Texas 75211",(817) 980-3049,,BMA Architects,"4545 Fuller Dive Suite 414, Irving, Texas 75038",(469) 565-2500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004957
Coppell Veterans Memorial Plaza,TABS2026004900,Town Center Park,"255 Parkway Blvd, Coppell, TX 75019",Dallas,5/15/2025,11/11/2025,"$1,800,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Installation of 6 glass towers on concrete, stone veneer wall with and art installation on face, 7 flag poles, stamped concrete walks with stone veneer seat walls, trees and landscaping","12,000 ft 2",City of Coppell,"PO Box 9478, Coppell, Texas 75019",972-462-0022,,Samit Patel Design Studio,"358 Ashley Drive, Coppell, Texas 75019",(214) 995-9530,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004900
