project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Cantoni Dallas Corporate restroom addition,TABS2024020178,Cantoni Dallas Corporate,"4800 Alpha Road, Farmers Branch, TX 75244",Dallas,6/17/2024,10/18/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Restroom addition to existing space,"2,771 ft 2",Cantoni,"4800 Alpha Road, Farmers Branch, Texas 75244",(972) 934-9191,,Peck Architects,"105 West Main Street, Lewisville, Texas 75057",(972) 221-1424,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020178
Stitchhouse - Dallas - Suite 499,TABS2024020174,1002 NCX,"1002 North Central Expressway Suite 499, Richardson, TX 75080",Dallas,6/1/2024,7/31/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing flex space. Total suite 7116.,"7,116 ft 2",AF 1002 N. Central Ltd,"18111 Preston Road, Suite 1000, Dallas, Texas 75252",(972) 458-7585,,"Thompson Consulting Services, Inc","12024 Golden Meadow Lane, Forney, Texas 75252",(813) 389-7771,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020174
Destination Wellness,TABS2024020163,Cedar Crossing Building A,"450 N Hwy 67, Cedar Hill, TX 75104",Dallas,6/12/2024,8/30/2024,"$60,000",New Construction,"This project is privately funded, on private land for private use.",A lease space finish out for a holistic wellness center with treatment rooms and a cafe,"4,410 ft 2",Bob Cao,"416 N Hwy 67, Cedar Hill, Texas 75104",(972) 291-7999,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020163
VOLUNTEERS OF AMERICA - OFFICE ADDITION,TABS2024020153,VOLUNTEERS OF AMERICA,"800 W WINTERGREEN RD, Hutchins, TX 75141",Dallas,9/3/2024,3/31/2025,"$1,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",ADDITIONS TO EXISTING BUILDING ,"2,565 ft 2",VOLUNTEERS OF AMERICA,"300 E MIDWAY DR, EULESS, Texas 76039",(469) 504-2005,,IKEMIRE ARCHITECTS LLC,"16660 DALLAS PKWY #STE. 2900, DALLAS, Texas 75248",(972) 248-2486,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020153
3Headed Monster,TABS2024020146,4040 NCX,"4040 North Central Expressway Suite 900, Dallas, TX 75204",Dallas,6/24/2024,10/18/2024,"$804,884",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"8,211 ft 2",Areit Re 5050 NCX LLC,"500 N Central Expressway Suite 261, Plano, Texas 75074",(469) 609-2012,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020146
Jack in the Box,TABS2024020139,Jack in the Box,"8216 Park Lane, Dallas, TX 75231",Dallas,5/1/2024,7/1/2024,"$887,350",New Construction,"This project is privately funded, on private land for private use.","Ground up, 2,946 square foot Jack in the Box fast food restaurant with drive-in service.","2,946 ft 2",Tash Foods LLC,"PO Box 472347, Garland, Texas 75047",(214) 680-9911,,Core States Group,"111 3rd Avenue Suite 400, Minneapolis, Minnesota 55401",612-547-1338,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020139
Wildlife Spec Office - Building 15 SW Corner,TABS2024020045,Wildlife Office / Warehouse,"655 W. Wildlife Parkway, Grand Prairie, TX 75050",Dallas,7/1/2024,10/31/2024,"$277,800",New Construction,"This project is privately funded, on private land for private use.","Interior finish out for Spec Office - Bldg 15 SW Corner, 2778 SF","2,778 ft 2","CHI Wildlife 14-15, L.P.","3819 Maple Avenue, Dallas, Texas 75219",(214) 661-8341,,"Pross Design Group, Inc.","5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020045
Wildlife Spec Office - Building 15 NW Corner,TABS2024020043,Wildlife Office / Warehouse,"655 W. Wildlife Parkway, Grand Prairie, TX 75050",Dallas,7/1/2024,10/31/2024,"$277,800",New Construction,"This project is privately funded, on private land for private use.","Interior finish-out for Spec  Office - Bldg 15 NW Corner, 2778 SF","2,778 ft 2","CHI Wildlife 14-15, L.P.","3819 Maple Avenue, dallas, Texas 75219",(214) 661-8341,,"Pross Design Group, Inc.","5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020043
Wildlife Spec Office - Building 14 SW Corner,TABS2024020042,Wildlife Office / Warehouse,"605 W. Wildlife Parkway, Grand Prairie, TX 75050",Dallas,7/1/2024,10/31/2024,"$277,800",New Construction,"This project is privately funded, on private land for private use.","Interior finish-out for Spec office , Bldg 14 SW corner, 2778 SF","2,778 ft 2","CHI Wildlife 14-15, L.P.","3819 Maple Avenue, Dallas, Texas 75219",(214) 661-8341,,"Pross Design Group, Inc.","5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020042
TACO BELL,TABS2024020041,TACO BELL #17107,"505 West Illinois Ave, Dallas, TX 75224",Dallas,9/15/2024,11/15/2024,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",DEMOLITION OF EXISTING AND REBUILD NEW RESTAURANT,"2,025 ft 2","Brixmor Holdings 12 SPE, LLC","450 Lexington Avenue, Floor 13, New York, New York 10017",(945) 276-1562,JUSTINA ESSEN,ARCVISION,"1950 Craig Rd. Ste 300, St Louis, Missouri 63146",(336) 830-1111,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020041
Panaderia la Mejor Renovation,TABS2024020022,Panaderia La Mejor,"2717 E Belt Line Rd, Suite: 105, Carrollton, TX 75006",Dallas,6/26/2024,9/26/2024,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation and expansion of dining space, commercial kitchen, storage, break room and office space. Addition of a new walk-in cooler.","8,200 ft 2",EPSILON VENTURES LLC,"18816 PRESTON RD STE 100, Dallas``, Texas 75252",903-600-0616,Brenda Gonzalez,ARQS,"14820 Surveyor Blvd, Addison, Texas 75001",469.883.8885,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020022
Wildlife Spec Office - Building 14 NW Corner,TABS2024020021,Wildlife Office / Warehouse,"605 W. Wildlife Parkway, Grand Prairie, TX 75050",Dallas,7/1/2024,10/31/2024,"$277,800",New Construction,"This project is privately funded, on private land for private use.","Interior finish out for Spec office, Building 14 NW corner, 2,778 SF","2,778 ft 2","CHI Wildlife 14-15, L.P.","3819 Maple Avenue, Dallas, Texas 75219",(214) 661-8341,,"Pross Design Group, Inc.","5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020021
Building U L07 Lab Renovation,TABS2024020015,Building U L07 Lab Renovation,"5303 Harry Hines Blvd., Dallas, TX 75390",Dallas,8/1/2024,12/31/2024,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Dividing an existing lab into two different lab spaces on level 07 of the Aston Building (U),926 ft 2,UT Southwestern Medical Center,"5323 Harry Hines Blvd., Dallas, Texas 75390",(214) 648-9906,,"Page Southerland Page, Inc.","1800 Main Street, Suite 123, Dallas, Texas 75201",(214) 522-3900,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020015
Wynnewood Village - Facade Renovation,TABS2024020011,"WYNNEWOOD VILLAGE Bldgs 100, 200, 1000","655 West Illinois Avenue, Dallas, TX 75224",Dallas,7/1/2024,7/1/2025,"$4,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Facade renovation of three existing buildings, including new storefront & doors, exterior lighting, and tenant signage.","4,879 ft 2",Brixmor Property Group,"3211 Preston Road Suite 1, Frisco, Texas 75034",(945) 276-1562,,OTJ Architects,"2811 Mckinney Avenue Suite 225, Dallas, Texas 75204",806-470-7803,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020011
Irving Student Transportation and Logistics Center,TABS2024019999,Student Transportation and Logistics Center,"3211 West Pioneer Drive, Irving, TX 75062",Dallas,7/12/2024,8/26/2025,"$15,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Demolition of existing buildings, new transportation center, fueling stations and parking to be provided on existing site.","20,000 ft 2",Irving ISD,"2621 West Airport Freeway, Irving, Texas 75062",(972) 600-5008,,"PBK Architects, Inc.","14001 North Dallas Parkway Suite 400, Dallas, Texas 75240",(972) 233-1323,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019999
BSWH Medical Center Irving 2 East Medical Surgical Refresh,TABS2024019996,BSWH Medical Center - Irving,"1901 North MacArthur Blvd., Irving, TX 75061",Dallas,5/1/2024,10/1/2024,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Update to interior finishes, replacement of light fixtures and coordination with monitoring equipment for existing medical surgical suite at baylor Scott and White Irving.","5,000 ft 2",Baylor Scott and White Health,"301 North Washington Ave. Suite 300, Dallas, Texas 75246",(214) 366-2360,,"GUIDE Architecture, Inc.","1108 Quaker Street Suite 130, Dallas, Texas 75207",(817) 366-2360,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019996
Ready Suite 465,TABS2024019993,Lee Parkway,"3333 Lee Parkway Suite 465, Dallas, TX 75219",Dallas,6/10/2024,7/31/2024,"$106,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing office space in high rise  building.,"2,196 ft 2",Granite,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(214) 679-3119,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019993
Tide Laundromat Store #2,TABS2024019981,Eastgate Plaza,"1518 - B Northwest Hwy, Garland, TX 75041",Dallas,5/15/2024,8/31/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Consists of existing tenant space formerly retail sales to be renovated into new laundromat facilities,"7,754 ft 2","Sunshine Eastgate Plaza, LLC","4851 LBJ 10th Floor, Dallas, Texas 75244",(214) 256-7183,,Studio 27 Inc.,"712 N. Pennsylvania Ave., Roswell, New Mexico 88201",(817) 907-6477,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019981
Razzoo's Cedar Hill Expansion,TABS2024019960,Hillside Village Shopping Center,"305 FM 1382, Suite 401, Cedar Hill, TX 75104",Dallas,8/1/2024,10/31/2024,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation to an existing restaurant and lease space,"2,330 ft 2",PREP Property Group,"305 W. FM 305 Suite 590, Cedar Hill, Texas 75104",972 637 6305,Craig Bayless,DEK Studio,"119 East 20th Street Suite 101, Houston, Texas 77008",1-713-517-2057,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019960
NAIL LOUNGE,TABS2024019958,LAS COLINAS VILLAGE,"5910 N. MACARTHUR BLVD #142, Irving, TX 75039",Dallas,6/28/2024,12/20/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL FOR A NAIL SALON,"3,722 ft 2",JULIA O'HICKEY,"8240 PRESTON ROAD #275, PLANO, Texas 75024",(469) 400-6374,LE DUNG,"JAX DESIGN STUDIO, LLC","1522 TURNING LEAF LANE, GARLAND, Texas 75040",(214) 477-4112,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019958
Garland Senior Activity Center,TABS2024019951,Garland Senior Activity Center,"600 W. Ave. A, Garland, TX 75040",Dallas,12/2/2024,4/1/2026,"$12,200,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",A new senior center building for the City of Garland,"26,128 ft 2",City of Garland,"200 N. Fifth St. Garland, Garland, Texas 75040",972-205-2132,,Barker Rinker Seacat Architecture,"990 S. Broadway, Suite 222, Denver, Colorado 80209",(720) 370-8627,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019951
Air Vent,TABS2024019927,Pinnacle Park,"4117 Pinnacle Point Dr. Suite 400, Dallas, TX 75211",Dallas,7/2/2024,11/30/2024,"$130,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Office Break Room expansion/ renovation within existing Office/ Warehouse building.,"4,000 ft 2",Prologis,"2021 McKinney Ave. Suite 1050, Dallas, Texas 75201",972-884-9200,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019927
Oldcastle Lawn & Garden Dispatch Building,TABS2024019924,Oldcastle Lawn & Garden,"4930 River Oaks Road, Dallas, TX 75241",Dallas,8/1/2024,4/30/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",New Shipping & Receiving Dispatch Building ,452 ft 2,Oldcastle Lawn & Garden,"4930 River Oaks Road, Dallas, Texas 75241",(918) 325-3101,,Carrell Partners & Yost Architecture,"10830 North Central Expressway Suite 450, Dallas, Texas 75231",(214) 953-0042,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019924
Life School Auditorium Remodel,TABS2024019922,Life School Carrollton Elementary / Covenant Church,"2660 E. Trinity Mills Rd., Carrollton, TX 75006",Dallas,6/28/2024,8/23/2024,"$60,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demolition in preparation for expansion of music classroom and computer lab into a 6,600sf. music classroom.  Existing AV booth and platform to be reconfigure into new space.  Existing electrical and HVAC to remain.  Non-required staircase to be remo","6,600 ft 2",Covenant Church,"2644 E. Trinity Mills Rd., Carrollton, Texas 75006",(972) 416-5466,,NCA Partners,"5646 Milton St. Suite 610, Dallas, Texas 75206",(214) 361-9901,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019922
HKS Renovation - Level 01,TABS2024019896,One Dallas Center,"350 N. Saint Paul St. Suite 100, Dallas, TX 75201",Dallas,7/1/2024,10/1/2024,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Minor renovations to an existing tenant space.,"7,383 ft 2","Bryan Street Office, LP","1601 Elm Street, Suite 3110, Dallas, Texas 75201",(817) 845-8512,Julie Hutchinson,HKS Inc.,"350 N. St. Paul St. Suite 100, Dallas, Texas 75201",(214) 969-3196,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019896
HAPPY LEMON,TABS2024019874,THE GREAT OASIS,"2225 OLD DENTON RD #STE. 315, Carrollton, TX 75006",Dallas,7/1/2024,9/30/2024,"$200,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,273 ft 2",THE GREAT OASIS,"2225 OLD DENTON RD, CARROLLTON, Texas 75006",(940) 435-2241,SONNY HUYNH,BC STRUCTURAL ENGINEERS,"450 CENTURY PKWY #STE. 250, ALLEN, Texas 75013",(214) 991-5117,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019874
Cottonwood Park Pedestrian Bridge Improvements,TABS2024019865,Cottonwood Park,"1301 W. Belt Line Road, Richardson, TX 75080",Dallas,1/15/2024,6/13/2024,"$410,917",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Replace a low water concrete creek/pond crossing with a 120' bridge and reconnecting the trail. Project is 2,610.17 square feet.","2,610 ft 2",City of Richardson,"2360 Campbell Creek Blvd., Richardson, Texas 75082",972-744-4311,,"BW2 Engineers, Inc.","2201 N. Central Expwy, Suite 205, Richardson, Texas 75080",972-864-8200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019865
