project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Speculative Suite 350,TABS2025013550,23 Springs,"2323 Cedar Springs, Dallas, TX 75201",Dallas,3/7/2025,8/31/2025,"$177,210",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"1,611 ft 2",Granite Properties,"5601 Granite Parkway, Suite 1200, Plano, Texas 75204",(972) 731-2382,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013550
Mesquite Public Safety Training Facility,TABS2025013549,Mesquite Fire Department Training Center,"3842 Forney Ave., Mesquite, TX 75149",Dallas,4/8/2025,2/9/2026,"$7,230,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","One story, new construction, training and office building.","5,500 ft 2",City of Mesquite,"1515 N. Galloway Ave., Mesquite, Texas 75149",(972) 977-4664,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013549
Speculative Suite 340,TABS2025013546,23 Springs,"2323 Cedar Springs, Dallas, TX 75201",Dallas,3/7/2025,8/31/2025,"$244,530",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"2,223 ft 2",Granite Properties,"5601 Granite Parkway, Suite 1200, Plano, Texas 75024",(972) 731-2382,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013546
Speculative Suite 330,TABS2025013544,23 Springs,"2323 Cedar Springs, Dallas, TX 75201",Dallas,3/7/2025,8/31/2025,"$224,180",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement,"2,038 ft 2",Granite Properties,"5601 Granite Parkway, Suite 1200, Plano, Texas 75024",(972) 731-2382,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013544
Western Union @ Irving,TABS2025013542,Central Park Shopping Center,"1900 W Irving Blvd #103, Irving, TX 75061",Dallas,4/1/2025,5/5/2025,"$109,621",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish build-out for a money exchange store,"1,292 ft 2","CCG Irving Partners Crossing, LP","3625 N. Hall Street, Suite 750,, Dallas, Texas 75219",(214) 521-5559,John Rembold,Maxx Designers,"4150 Bluebonnet Dr. Suite 102, Stafford, Texas 77477",(832) 871-4166,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013542
Speculative Suite 320,TABS2025013540,23 Springs,"2323 Cedar Springs, Dallas, TX 75201",Dallas,3/7/2025,8/31/2025,"$344,520",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"3,132 ft 2",Granite Properties,"5601 Granite Parkway, Suite 1200, Plano, Texas 75024",(972) 731-2382,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013540
3rd Floor Corridor Extension,TABS2025013538,23 Springs,"2323 Cedar Springs, Dallas, TX 75201",Dallas,3/7/2025,8/31/2025,"$69,080",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,628 ft 2,Granite Properties,"5601 Granite Parkway, Suite 1200, Plano, Texas 75024",(972) 731-2382,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013538
First Guaranty Bank- Garland- Renovation,TABS2025013516,First Guaranty Bank- Garland,"603 Main St, Suite 101, Garland, TX 75040",Dallas,4/14/2025,11/17/2025,"$1,750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior expansion and renovation of bank spaces with new lobby, teller station, offices conference room and restrooms.","4,957 ft 2",A&S Properties,"614 Main St, Suite 210, Garland, Texas 75040",(972) 494-2440,Michael Parham,"Ron Hobbs Architecture & Interior Design, LLP","614 Main St, Suite 200, Garland, Texas 75040",(972) 494-0174,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013516
"AAA @ COPPELL, TX",TABS2025013511,AAA,"1225 FREEPORT PKWY, Coppell, TX 75019",Dallas,4/1/2025,5/2/2025,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",MINOR UPDATES TO PARKING LOT TO GET SPOTS INTO ADA COMPLIANCE,500 ft 2,AAA TEXAS LLC,"3333 FAIRVIEW RD SUITE 670, COSTA MESA, California 92626",(714) 885-1547,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013511
Spire Hospitality,TABS2025013497,122 West,"122 West John Carpenter Freeway suite 110, Irving, TX 75063",Dallas,3/6/2025,5/5/2025,"$160,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to tenant suite,"11,680 ft 2","PAR Capital -122 West, LLC","2201 W Royal Lane, Suite 165, Irving, Texas 75063",(972) 421-1010,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013497
Scannell Expansion,TABS2025013483,Preston Sherry Plaza,"8201 Preston Road Suite 725, Dallas, TX 75225",Dallas,3/10/2025,7/1/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to tenant suite,"5,075 ft 2",Areit Preston Sherry LLC,"8201 Preston Road, Dallas, Texas 75225",(303) 869-4600,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013483
24338-Cummins Clean Tech,TABS2025013479,Constellation REP - Hard Rock RD,"1051 REPUBLIC DRIVE, SUITE 200, Roanoke, TX 75050",Dallas,3/10/2025,5/15/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvements,"19,991 ft 2",Cummins Clean Fuel Technologies,"1051 Republic Dr. Suite 200, Roanoke, Texas 76262",(817) 767-6034,,"Meinhardt & Associates Architects, P.L.L.C.","14643 DALLAS PARKWAY | STE 636, Dallas, Texas 75254",972.980.8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013479
Public Storage Bldg. 100 & 112,TABS2025013477,Public Storage,"100 N MacArthur Blvd, Irving, TX 75061",Dallas,6/15/2025,1/15/2027,"$1,069,047",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of 8135 in Bldg. 100 and 8135 sf in Bldg. 112 Total 16270SF,"16,270 ft 2",PS Shurgart Texas LP,"701 Westrern Ave, Glendale, California 91210",(469) 409-6197,,R&T Architects Inc,"3300 S Gessner Rd Ste 119, Houston, Texas 77063",(713) 974-2008,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013477
Sachse The Learning Experience,TABS2025013475,The Learning Experience,"7950 S State Highway 78, Sachse, TX 75048",Dallas,8/1/2023,6/3/2024,"$4,000,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a 10,000 sf day care/early education center, including playground","10,000 ft 2","C&C Sachse, LLC","8350 N. Central Expressway Suite 1313, Dallas, Texas 75206",(972) 679-6161,Javed Kahn,"Jarmel Kizel Architects and Engineers, Inc.","42 Okner Parkway, Livingston, New Jersey 07039",973-994-9669,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013475
Medical City Dallas - MRI Renvoation,TABS2025013462,Medical City Dallas,"7777 Forest Lane, Dallas, TX 75230",Dallas,3/1/2025,6/1/2025,"$900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing MRI suite to include equipment upgrades and interior finish upgrades.,"1,500 ft 2",Medical City Dallas,"7777 Forest Lane, Dallas, Texas 75230",(972) 566-4906,,"GUIDE Architecture, Inc.","1108 Quaker Street Suite 130, Dallas, Texas 75207",(817) 336-2360,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013462
"Pinnacle Red, LLC",TABS2025013460,Sherry Lane Place,"5956 Sherry Lane, Suite 730, Dallas, TX 75225",Dallas,3/12/2025,7/1/2025,"$212,570",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement ,"1,586 ft 2","SPUS9 Sherry Lane, LP","PO Box 638, Addison, Texas 75001",(214) 863-4235,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013460
Medisca Bldg 2,TABS2025013433,Royal 114,"4600 Royal Ln. Suite 100, Irving, TX 75039",Dallas,3/31/2025,9/30/2025,"$3,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of first generation warehouse building with office pod and conditioned warehouse.,"75,000 ft 2",Nuveen,"2300 N. Field St. suite 1650, Dallas, Texas 75201",972 972 7652,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013433
Gainwell,TABS2025013428,Mandalay Tower 2,"225 E John Carpenter Frwy. Suite 500, Irving, TX 75062",Dallas,4/1/2025,8/1/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","renovation of existing interior space. renovation limited to select areas of existing 23,430 sf suite.","23,430 ft 2",Parmenter Realty Partners,"220 Las Colinas Blvd. Suite 150, Irving, Texas 75039",(972) 869-9399,,BHA Studio,"3141 Hood Street Suite 420, Dallas, Texas 75219",(817) 793-4083,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013428
Remodel La Michoacana Meat Market #34,TABS2025013418,La Michoacana Meat Market #34,"6535 Duck Creek Dr., Garland, TX 75043",Dallas,5/1/2025,9/10/2025,"$650,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Alteration/Remodel Food Preparation areas and coolers.,"1,890 ft 2",LMMM Dallas #34 Ltd,"8830 Long Point Rd, Ste 700, Houston, Texas 77055",(713) 547-4621,,ZADECO GROUP LLC,"28226 Buffalo Fork Ln, Katy, Texas 77494",(832) 597-0790,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013418
Hallmark II - Security Command Center,TABS2025013416,Hallmark II,"16001 Dallas Parkway 1st Level, Addison, TX 75001",Dallas,3/31/2025,7/13/2025,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of a portion of their 1st floor security command center. This renovation will include a refresh of finishes such as flooring, base and paint. Additionally, there will be a new media wall with (8) TV screens.","2,255 ft 2",The RMR Group,"8350 North Central Expressway Suite 1430, Dallas, Texas 75206",(945) 289-4431,Rhonda Patrick,Perkins&Will,"2218 Bryan St 200, Dallas, Texas 75201",(214) 283-8739,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013416
Rico Sabor Cubano,TABS2025013395,Rico Sabor Cubano,"939 W Pioneer Parkway, Suit 107, Arlington, TX 76013",Dallas,4/21/2025,6/30/2025,"$93,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Kitchen accommodation with a square footage of about 600sqft, 2 wheelchair accessible restrooms, a diversionary wall to divide kitchen from main area. SPC flooring installation, draw down ceiling, installation of vent hood.","1,500 ft 2",Jorgie Hernandez,"939 W Pioneer Parkway suit 105, Arlington, Texas 76013",(432) 631-0749,,Design and Construction Multiservices,"265 W Camp Wisdom Rd, Duncanville, Texas 75116",(214) 984-4382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013395
UVVC Cedar Hill,TABS2025013365,610 UPTOWN BLVD,"610 Uptown Blvd Ste 4500, Cedar Hill, TX 75104",Dallas,3/24/2025,6/13/2025,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",THIS PROJECT IS AN INTERIOR UPFIT OF AN EXISTING OFFICE/MEDICAL SPACE IN AN EXISTING BUILDING AT 610 UPTOWN BLVD STE 4500. THE UPFIT IS A LEVEL 2 PER THE IEBC EXISTING.,"3,527 ft 2",610 Uptown LLC,"4801 Woodway Drive, Suite 212-W Suite 1410, Houston, Texas 77056",(713) 574-9900,,orcutt | winslow,"2929 n central ave eleventh floor, Phoenix, Arizona 85012",(602) 214-6609,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013365
Dennis Plaza-Lot 12,TABS2025013344,"C-store, Gas station Canopy, Storage","11211 Dennis Road,, Dallas, TX 75229",Dallas,1/1/2026,10/1/2026,"$3,000,000",New Construction,"This project is privately funded, on private land for private use.","C-store, Gas station Canopy, Storage","39,310 ft 2",Shaz Group Investment,"4728 Taylor Lane, Grapevine, Texas 76051",(817) 798-8989,,"NX360 Architects and Services,LLC","3412 Westover Dr, Plano, Texas 75093",(904) 254-9258,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013344
Dennis Plaza-Lot 11,TABS2025013343,Grocery Store,"11211 Dennis Road,, Dallas, TX 75229",Dallas,1/1/2026,10/30/2026,"$5,000,000",New Construction,"This project is privately funded, on private land for private use.",New Construction of Grocery store,"4,124 ft 2",Shaz Group Investment,"4728 Taylor Lane, Grapevine, Texas 76051",(817) 798-8989,,"NX360 Architects and Services,LLC","3412 Westover Dr, Plano, Texas 75093",(904) 254-9258,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013343
11th Floor Corr and RR,TABS2025013330,The Crescent,"300 Crescent Court 11th Floor, Dallas, TX 75201",Dallas,3/1/2025,6/1/2025,"$329,500",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital Improvement ,"1,715 ft 2","GPIF TC Owner, LLC","200 Crescent Court Suite 250, Dallas, Texas 75201",(817) 321-1159,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013330
Nuance Interiors,TABS2025013314,4320 Main,"4320 Main Street Suite 106B, Dallas, TX 75226",Dallas,3/25/2025,5/7/2025,"$165,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior finish-out of 2,247 sq/ft lease inside existing building","2,247 ft 2","Main Street 4320, LLC","4408 Main Street, Dallas, Texas 75226",(214) 412-8986,Kelsi Lamberth,Jones Commercial Interiors,"3900 Willow Street, Dallas, Texas 75226",(972) 690-3400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013314
Spec Suite 1022,TABS2025013313,Energy Square 1,"4925 Greenville Ave. Suite 1022, Dallas, TX 75206",Dallas,3/4/2025,7/1/2025,"$141,858",Renovation/Alteration,"This project is privately funded, on private land for private use.",Speculative suite finish out in an existing high rise building,"1,041 ft 2","US Energy Square, LLC","6688 N. Central Expy. Suite 350, Dallas, Texas 75206",(312) 795-1800,,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013313
Spec Suite 620,TABS2025013306,Energy Square 1,"4925 Greenville Ave. Suite 620, Dallas, TX 75206",Dallas,3/4/2025,7/1/2025,"$144,478",Renovation/Alteration,"This project is privately funded, on private land for private use.",Speculative suite finish out in an existing high rise building,"1,148 ft 2","US Energy Square, LLC","6688 N. Central Expy. Suite 350, Dallas, Texas 75206",(312) 795-1800,,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013306
"CVS Health Executive Security Suite - Irving, TX",TABS2025013298,"CVSHealth - Irving, TX","750 West John Carpenter Fwy Floor 12, Irving, TX 75039",Dallas,6/6/2025,9/5/2025,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior tenant remodel of office space to include construction of new private security office. No change in tenant, no change in use.","4,040 ft 2",CVSHealth,"4808 Davis Blvd, North Richland Hills, Texas 76180",(214) 437-4920,,Shive-Hattery,"2515 Jay Avenue Floor 1, Cleveland, Ohio 44113",(219) 476-1412,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013298
"Wayzim - Coppell, TX",TABS2025013282,925 Freeport Pkwy,"925 Freeport Pkwy Suite 200, Coppell, TX 75019",Dallas,6/14/2025,9/5/2025,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant remodel of existing warehouse. No change in use.,"59,710 ft 2",Prologis,"2021 McKinney Avenue Suite 1050, Dallas, Texas 75201",(972) 884-9253,,Atelier Xia Dong,"41-18 27th St, Long Island City, New York 11101",(347) 543-0666,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013282
Roadway Maintenance for Oates Drive,TABS2025013280,Oates Drive (Gus Thomasson to North Galloway),"Oates Drive (Gus Thomasson to North Galloway), Mesquite, TX 75149",Dallas,9/23/2024,3/22/2025,"$89,600",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Roadway maintenance for Oates Drive from Gus Thomasson to N. Galloway which includes asphalt mill and overlay, localized full depth concrete repairs, remove and replace sidewalks, driveways, and pedestrian ramps. ","2,000 ft 2",City of Mesquite,"1515 N. Galloway, Mesquite, Texas 75149",972-216-6335,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013280
Spec Suite 603,TABS2025013275,Energy Square 1,"4925 Greenville Ave. Suite 603, Dallas, TX 75206",Dallas,3/4/2025,7/1/2025,"$139,705",Renovation/Alteration,"This project is privately funded, on private land for private use.",Speculative suite finish out improvement project in an existing high rise building,"1,448 ft 2","US Energy Square, LLC","6688 N. Central Expy. Suite 350, Dallas, Texas 75206",(312) 795-1800,,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013275
