project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Spec Suite 400,TABS2026023340,The Gild South,"8150 North Central Expressway, Suite 400, Dallas, TX 75206",Dallas,7/6/2026,9/30/2026,"$193,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing space in high rise building.,"3,751 ft 2",FCAW CC PROPCO LLC,"3958 Maple Avenue Suite 350, Dallas, Texas 75219",(858) 436-3600,,Go Studio,"1201 Main Street Suite 1370, Dallas, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023340
26083 – 1000 Bulbs Tenant Iimprovement,TABS2026023315,26083 – 1000 Bulbs Tenant Iimprovement,"1475 Republic Pkwy Mesquite, Mesquite, TX 75150",Dallas,6/25/2026,9/25/2026,"$536,686",Renovation/Alteration,"This project is privately funded, on private land for private use.",Alterations and finish updates to an existing office with warehouse  and dock improvements. ,"177,473 ft 2",MESQUITE OWNER LLC,"4001 Kennett Pike Suite 302, Wilmington, Delaware 19807",(214) 548-8019,,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023315
"Dan's Bagels, Addison",TABS2026023311,Brookhaven,"PO BOX 54666, Addison, TX 76054",Dallas,6/30/2026,12/31/2026,"$56,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","· NEW 1,385 SQ. FT. BAGEL SHOP IN SECOND GENERATION SPACE FORMALLY AN ICE CREAM SHOP. · COMMERCIAL BAKING KITCHEN. · TAKE OUT AREA. NO DINING. · REMOVE ONE RESTROOM & MAINTAIN ONE ADA EMPLOYEE ONLY RESTROOM","1,385 ft 2","DCO Realty, Inc","1745 Shea Center Drive Suite 200, Highlands Ranch, Colorado 80129",(720) 348-7602,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023311
Levi's Store at Galleria Dallas,TABS2026023305,Galleria Dallas,"13350 Dallas Parkway Suite 2285, Dallas, TX 75240",Dallas,10/5/2026,3/4/2027,"$530,459",Renovation/Alteration,"This project is privately funded, on private land for private use.","THIS PROJECT IS AN INTERIOR TENANT FIT-OUT WITHIN AN EXISTING SHOPPING CENTER SIZE OF THE PROJECT = 33,09 SF . WORK INCLUDES, BUT IS NOT LIMITED TO, CONSTRUCTION OF INTERIOR WALLS/PARTITIONS, WALL FIXTURES, FLOORING, CEILING, LIGHT FIXTURES, AND MECH","3,309 ft 2",GMV (MALL) OWNER LLC,"13350 Dallas Parkway Suite 3080, Dallas, Texas 75240",(972) 702-7171,,MBH Architects,"960 Atlantic Ave, Alameda, California 94501",(510) 865-8663,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023305
GSA,TABS2026023268,Skyview Centre,"8328 Sterling Street, Irving, TX 75063",Dallas,6/29/2026,9/30/2026,"$180,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvements,"4,370 ft 2","Champions Grove LP, UKE MT&GJ, Trustees, & Blasingame Hill Country LLC","4560 Beltline Road Suite 400, Addison, Texas 75001",(972) 934-8414,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023268
Extended Stay 4 Story Hotel,TABS2026023261,8830 N Stemmons,"8830 N Stemmons Freeway, Dallas, TX 75247",Dallas,6/19/2026,12/1/2027,"$3,500,000",New Construction,"This project is privately funded, on private land for private use.",Ground up four story extended stay hotel,"36,276 ft 2","Northwest Hospitality, LLC","7326 Durand Drive, Arlington, Texas 76006",(214) 228-1710,,Norman Patten & Associates,"413 Cedar Street, Cedar Hill, Texas 75104",(972) 293-2929,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023261
Amegy - Dallas,TABS2026023241,Saint Ann Court,"2501 N Harwood St, Dallas, TX 75201",Dallas,8/3/2026,11/30/2026,"$623,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of  existing office space,"5,626 ft 2","Horizon PropCo Holdings, L.P.","301 Commerce St, Suite 3300, Fort Worth, Texas 76102",(404) 590-5462,William Martinez,Perrin Projects,"1973 w gray street, houston, Texas 77019",(979) 533-7290,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023241
BVA Group,TABS2026023231,Maple Terrace,"3001 Maple Ave., Suite 500, Dallas, TX 75201",Dallas,6/18/2026,11/15/2026,"$2,300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"11,283 ft 2",3001 Maple LP,"2700 Commerce Street, Suite 1600, Dallas, Texas 75226",(972) 716-2912,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023231
Paris Baguette - Alpha,TABS2026023225,Galleria Plaza,"13710 Dallas Parkway, Suite H, Dallas, TX 75240",Dallas,8/1/2026,12/31/2026,"$650,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","This project consists of a complete built out of an existing shell space. The scope of work includes fixture, finishes, restroom and kitchen that includes mechanical, plumbing, and electrical work. The total square footage is approximately 4,500 SF.","4,500 ft 2","Galleria Alpha Plaza, Ltd.","2001 Preston Rd, Plano, Texas 75093",214-867-2001,Rahul Rai,"Rouch Architects, LLC","1201 Main Street, Suite 1750, Dallas, Texas 75202",214-997-6029,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023225
CHEW Animal Clinic,TABS2026023219,8484 Walnut Hill Lane,"8484 Walnut Hill Lane, Dallas, TX 75231",Dallas,7/1/2026,9/30/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing building; no change in use,"3,125 ft 2",WRT Partners II LP,"PO BOX 823626, Dallas, Texas 75382",(214) 349-0400,Leigh Sendra,DSGN Associates,"115 W Greenbriar Ln, Dallas, Texas 75208",(214) 746-2710,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023219
JLB Emerald Isle,TABS2026023172,1010 Emerald Isle LLC,"1010 Emerald Isle, Dallas, TX 75218",Dallas,11/1/2026,11/1/2027,"$60,000,000",New Construction,"This project is privately funded, on private land for private use.",Leasing Office,"40,000 ft 2",1010 Emerald Isle LLC,"3890 W Northwest Hwy, Suite 700, Dallas, Texas 75220",(214) 271-8480,,GFF Design,"3030 Nowitzki Way, Suite 400, Dallas, Texas 75219",(214) 303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023172
Kelvin Group,TABS2026023171,Sherry Lane Place,"5956 Sherry Lane Suite 1820, Dallas, TX 75225",Dallas,5/18/2026,9/30/2026,"$545,500",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,959 ft 2,"SPUS9 Sherry Lane, LP","PO Box 638, Addison, Texas 75001",(214) 863-4235,,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023171
JLB Lovers Lane,TABS2026023170,Lovers Office Land LLC,"4031 W. Lovers Ln., Dallas, TX 75209",Dallas,11/1/2026,11/1/2027,"$20,000,000",New Construction,"This project is privately funded, on private land for private use.",Two story office building with below grade garage. ,"45,000 ft 2",Lovers Office Land LLC,"3890 W Northwest Hwy, Suite 700, Dallas, Texas 75220",(214) 271-8480,,GFF Design,"3030 Nowitzki Way, Suite 400, Dallas, Texas 75219",(214) 303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023170
The Reformer Room,TABS2026023169,1937 Irving Blvd,"1937 Irving Blvd STE D, Dallas, TX 75207",Dallas,7/18/2026,10/18/2026,"$162,800",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of existing suite.,"1,990 ft 2",1937 Irving LLC,"1302 Waugh Dr PMB 226, Houston, Texas 77019",(832) 368-4674,Alexa Torres,Judith Designs Architecture,"16817 Coite Rd #1099, Dalas, Texas 75248",(956) 638-0943,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023169
Mexican Restaurant,TABS2026023154,Knox Street,"3333 Knox Street Suite 160, Dallas, TX 75205",Dallas,8/3/2026,11/30/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","New restaurant in unfinished tenant space in new building.  New walls, new finishes, new equipment, new HVAC, plumbing and electrical.","3,243 ft 2",KD Travis Block Holdco LLC,"1 Vanderbilt Ave. FL 26, New York, New York 10017",(214) 392-2223,Greg Katz,Wallace Johnson Studio,"6500 Greenville Ave., Ste. 650, Dallas, Texas 75206",214-631-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023154
Texas Pacific Land Level 7 Expansion,TABS2026023144,The Quad,"2699 Howell Street, Suite 725, Dallas, TX 75204",Dallas,6/22/2026,1/7/2027,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Partial renovation of level 7,"8,500 ft 2","SRPF B/Quadrangle Property, LLC","2001 Ross Ave, Ste 400, dallas, Texas 75201",214-267-0400,Michael Dobbs,Corgan,"401 N Houston St., dallas, Texas 75202",(214) 977-3374,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023144
Walmart Store 3014,TABS2026023133,Walmart,"200 Short Blvd, Dallas, TX 75232",Dallas,9/26/2027,10/22/2027,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",• INSTALL NEW INTERIOR DOOR IN BREAKROOM • INSTALL 3 NEW FIXTURE/SECURITY DOORS • INSTALL NEW EXTERIOR DOOR IN RETURN STORAGE • INSTALL NEW EXTERIOR DOOR IN BANK TENANT • REVISE HARDWARE AT VC VESTIBULE DOORS,"1,890 ft 2",Walmart Stores Texas LLC,"PO BOX 8050, Bentonville, Arkansas 72712",(479) 372-3593,Walmart,Galloway & Company LLC,"5500 Greenwood Plaza #200, Greenwood Village, Colorado 80111",316-368-5444,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023133
26042 - StandardAero - Building 2 DPI Area,TABS2026023123,26042 - StandardAero - Building 2 DPI Area,"2820 W. Walnut Hill Lane, Dfw Airport, TX 75261",Dallas,7/1/2026,10/1/2026,"$200,000",New Construction,"This project is privately funded, on private land for private use.",Installation of fencing and electrical outlets align to the new layout,"11,858 ft 2",City of Dallas/DFW Airport Division,"3003 South Service Road, DFW Airport, Texas 75261",(972) 973-1784,,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023123
LEVEL 10 RESTROOM UPGRADES,TABS2026023117,One Victory Park,"2323 Victory Ave, 10th Floor, Dallas, TX 75202",Dallas,7/1/2026,10/1/2026,"$149,662",Renovation/Alteration,"This project is privately funded, on private land for private use.",Alteration of existing interior office restrooms,516 ft 2,"CLPF One Victory, L.P. c/o Clarion Partners LLC","One Madison Avenue, New York, New York 10010",(212) 883-2500,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023117
LEVEL 09 CAPITAL IMPROVEMENTS,TABS2026023115,One Victory Park,"2323 Victory Ave, 9th Floor, Dallas, TX 75202",Dallas,7/1/2026,10/1/2026,"$469,518",Renovation/Alteration,"This project is privately funded, on private land for private use.",Alteration of existing interior office common space,"2,686 ft 2","CLPF One Victory, L.P. c/o Clarion Partners LLC","One Madison Avenue, New York, New York 10010",(212) 883-2500,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023115
LEVEL 07 CAPITAL IMPROVEMENTS,TABS2026023113,One Victory Park,"2323 Victory Ave, 6th Floor, Dallas, TX 75202",Dallas,7/1/2026,10/1/2026,"$469,518",Renovation/Alteration,"This project is privately funded, on private land for private use.",Alteration of existing interior office common space,"2,686 ft 2","CLPF One Victory, L.P. c/o Clarion Partners LLC","One Madison Avenue, New York, New York 10010",(212) 883-2500,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023113
LEVEL 06 CAPITAL IMPROVEMENTSv,TABS2026023111,One Victory Parkv,"2323 Victory Ave, 6th Floor, Dallas, TX 75202",Dallas,7/1/2026,10/1/2026,"$469,518",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior alteration of existing interior office common space,"2,686 ft 2","CLPF One Victory, L.P. c/o Clarion Partners LLC","One Madison Avenue, New York, New York 10010",(212) 883-2500,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023111
Wonderfield Sushi Dallas,TABS2026023103,Wonderfield Sushi Dallas,"4910 Joseph Hardin Dr., Dallas, TX 75236",Dallas,7/6/2026,12/4/2026,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovations of an existing food processing facility for the production of packaged sushi products,"20,000 ft 2",Anderson & Vreeland Realty Corp,"8200 Tristar Drive Suite 100, Irving, Texas 75063",(972) 679-8169,Derek Lewis - Wonderfield Group,Elements of Architecture,"1201 6th Ave. Suite 100, Fort Worth, Texas 76104",817-333-2880,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023103
Melodian Jazz Lounge,TABS2026023102,175 Oak Lawn,"175 Oak Lawn Suite 102, Dallas, TX 75201",Dallas,7/29/2026,12/29/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel of an existing office warehouse for a new restaurant, including a new accessible route ramp","5,900 ft 2","O & S Realty, LLC","4501 Spring Valley Road, Dallas, Texas 75244, Dallas, Texas 75244",(217) 894-6644,Cary Ray,"Dean Dekker, Architect","6722 Northport, Dallas, Texas 75230",(214) 549-4747,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023102
DISD - West Dallas Junior High JOC Renovations,TABS2026023071,Wet Dallas Junior High School,"2940 Singelton Blvd., Dallas, TX 75212",Dallas,8/1/2026,8/1/2027,"$600,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovations to include classrooms, copy room and doors","5,000 ft 2",Dallas ISD,"9400 North central Expressway 8th Floor, Dallas, Texas 75231",(972) 896-2289,,"PBK Architects, Inc.","14001 North Dallas Parkway Suite 400, Dallas, Texas 75240",(972) 233-1323,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023071
Urban Infraconstruction,TABS2026023068,Tamrakar Business Center,"14665 Midway Rd, Addison, TX 75001",Dallas,8/1/2026,12/31/2026,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Complete removal of existing interior framing & finishes.  Existing structural, mechanical, electrical, and plumbing systems to remain in place.  New non-structural framing & finishes throughout.","19,641 ft 2",14665 Midway LLC,"5900 BALCONES DR STE 100, AUSTIN, Texas 78731",(817) 676-1251,,Arcuatio LLC,"1302 Municipal Ave, Plano, Texas 75074",(303) 882-3095,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023068
Rawhide Trail Phase 3,TABS2026023038,Rawhide Park,"13579 Webb Chapel Rd., Farmers Branch, TX 75234",Dallas,7/6/2026,1/2/2027,"$893,625",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Along Golf Green Dr from Tom Field to Manske Library, widen existing trail from 8' to 12', replace BFR's, + sidewalk connect & Lighting.  63,450 sf.","63,450 ft 2","City of Farmers Branch, Parks & Recreation Dept.","PO Box 819010, Farmers Branch, Texas 75381",(972) 919-2630,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023038
2621 Royal Lane,TABS2026023027,2621 Royal Lane,"2621 Royal Lane, Dallas, TX 75229",Dallas,7/15/2026,3/1/2027,"$495,000",New Construction,"This project is privately funded, on private land for private use.",New shell building,"1,500 ft 2",11363 Denton Drive Ltd.,"2363 Reagan Street, Dallas, Texas 75219",(214) 350-5555,,"James E. Langford, Architects and Planners, L.L.C.","3001 Bookhout Street, Dallas, Texas 75201",(214) 520-9100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023027
33rd & 34th Floor Stair Infill,TABS2026023024,Trammell Crow Center,"2001 Ross Avenue 33rd & 34th Floors, Dallas, TX 75201",Dallas,7/15/2026,11/15/2026,"$270,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital Improvement ,632 ft 2,ROF V Ross Investment,"12100 Wilshire Blvd. Suite 1750, Los Angeles, California 90025",(214) 863-4142,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023024
Duncanville Mixed-use,TABS2026023019,mixed use development,"812 N Duncanville Rd., Duncanville, TX 75116",Dallas,7/27/2026,2/12/2027,"$950,000",New Construction,"This project is privately funded, on private land for private use.","one-story strip shell building for mixed use development Bldg 1: 9,400 SF Bldg 2: 6,545 SF","15,945 ft 2",Fonah Group Investments LLC,"7827 Lovers Lane, Dallas, Texas 75225",(817) 966-5045,,Cortland Morgan Architect,"711 N Fielder Rd, Arlington, Texas 76012",(214) 766-5905,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023019
Chick-fil-A 05179 - Mesquite,TABS2026023005,Chick-fil-A,"1638 N Town East Blvd, Mesquite, TX 75150",Dallas,10/26/2026,4/26/2027,"$4,500,000",New Construction,"This project is privately funded, on private land for private use.",New 6400 SQ.FT. restaurant with drive thru & stand alone canopies.,"6,400 ft 2",Macy's Retail Holdings LLC,"145 Progress Pl, Springdale, Ohio 45246",(513) 579-7447,Getra Sanders,Mayse & Associates Architects,"14881 Quorum Dr Suite 800, Dallas, Texas 75254",(972) 386-0338,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023005
7th Floor Corridor and Elevator Lobby,TABS2026023004,The Capital,"1333 Oak Lawn Avenue, Dallas, TX 75207",Dallas,6/15/2026,7/31/2026,"$68,550",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital Improvement to corridor and elevator lobby.,"1,425 ft 2","1333 Oak Lawn Property Owner, LP","1333 Oak Lawn Avenue, Dallas, Texas 75207",(214) 674-2423,,ENTOS Design,"5400 LBJ Freeway Suite 700, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023004
Vacancy Make Ready,TABS2026022983,DFW Spec,"1100 N 28th Avenue Suite 350, Dfw Airport, TX 75261",Dallas,7/15/2026,8/31/2026,"$104,803",Renovation/Alteration,"This project is privately funded, on private land for private use.","40,000 sf of warehouse, 649sf office. Install breakroom sink and new restrooms sinks, LED lights throughout","40,649 ft 2","LIT Finance III, LLC","2323 Victory Avenue Suite 1500, Dallas, Texas 75219",214.775.7677,,Meinhardt and Associates,"14643 Dallas Parkway Suite 636, Dallas, Texas 75254",(972) 934-5406,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022983
Wonder Restaurant Tenant Finish Out,TABS2026022969,Wonder,"1515 N Town East Blvd. Ste. 505, Mesquite, TX 75150",Dallas,7/28/2026,10/6/2026,"$950,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Create a Wonder restaurant inside an existing space.,"4,500 ft 2",Market East Associates LLC,"8140 Walnut Hill Lane Suite 400, Dallas, Texas 75231",(713) 693-1400,Nate Dunnington,"HFA-AE, LTD.","1705 S Walton Blvd Ste. 3, Bentonville, Arkansas 72712",(479) 360-6683,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022969
FOSSIL @ NORTHPARK CENTER,TABS2026022963,Northpark Center,"8687 NORTH CENTRAL EXPRESSWAY, SUITE #2296 Northpark Center Mall, Dallas, TX 75225",Dallas,8/17/2026,11/7/2026,"$397,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior tenant fitout within an existing space in an existing mall. Work includes construction of new storefront, new restroom and mop sink, new walls, ceilings and lighting, and all associated MEP infrastructure. No change in use or egress capacity","1,418 ft 2","NorthPark Land Partners, Ste 1100","8087 North Central Expressway 4th Floor, Dallas, Texas 75206",(214) 369-1234,Laurie Sharlow,HBC Architects,"122 West 27th Street 4th Floor, New York, New York 10001",(212) 647-0011,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022963
Legacy Knight Expansion,TABS2026022954,Maple Terrace,"3001 Maple Terrace Suite 350, Dallas, TX 75201",Dallas,6/15/2026,11/1/2026,"$320,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"2,374 ft 2",3001 Maple LP,"2700 Commerce St Suite 1600, Dallas, Texas 75226",(972) 716-2912,,ENTOS DESIGN,"5400 LBJ FREEWAY Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022954
"ZPO1 - Dallas, TX",TABS2026022934,"ZPO1 - Dallas, TX","885 East Collins Boulevard, Suite 108, Richardson, TX 75081",Dallas,7/31/2026,9/11/2026,"$250,000",New Construction,"This project is privately funded, on private land for private use.","Tenant fit-out of existing building into a micro-fulfillment facility with break room, lactation space, restrooms, refrigerated cases. ","9,369 ft 2",Bleeker Partners LLC,"4245 N Central Expressway, Suite 225, Dallas, Texas 75205",(214) 460-7833,,"SGA Design Group, P.C.","1437 S Boulder Ave Suite 550, Tulsa, Oklahoma 74119",(918) 587-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022934
Birch Construction,TABS2026022933,131 Yorktown,"131 Yorktown Street, Dallas, TX 75208",Dallas,7/1/2026,9/1/2026,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Minor tenant improvement of existing space including new offices, open work areas, conference rooms, exercise area with unisex restroom/shower.  No contracted work within existing restrooms and mezzanine area.  13,000 SF ","13,000 ft 2","BS Worldwide, LLC","7557 Rambler Road Suite 1450, Dallas, Texas 75231",(214) 731-3130,,Hoefer Welker,"500 N. Akard St.  Suite 2450, Dallas, Texas 75201",214-445-4400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022933
Align Studio,TABS2026022917,3700 McKinney Condos,"3700 McKinney Ave. STE 158, Dallas, TX 75204",Dallas,6/15/2026,9/30/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing space 3512SF,"3,512 ft 2",3700 MCKINNEY LTD,"3899 MAPLE AVE STE 300, Dallas, Texas 75219",(469) 759-2890,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022917
