project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Latticework Capital Mgmt,TABS2024024440,The Crescent,"100 Crescent Court Suite 200, Dallas, TX 75201",Dallas,8/1/2024,12/1/2024,"$170,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"5,398 ft 2","GPIF TC Owner, LLC","200 Crescent Court Suite 250, Dallas, Texas 75201",(817) 321-1159,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024440
BSW Irving Level 2-4 Patient Floor Refresh,TABS2024024430,Baylor Scott & White Medical Center - Irving,"1901 N. MacArthur Blvd, Irving, TX 75061",Dallas,4/1/2024,2/28/2025,"$2,497,948",Renovation/Alteration,"This project is privately funded, on private land for private use.",Finish refresh of the 4th floor in Tower 2 to create a cohesive design at the BSWI campus. Lighting updated throughout to match the new facility standard. New Nurse Station layout to create better visibility to the corridor & accommodate equipment/nu,"13,906 ft 2",Baylor Scott & White Medical Center - Irving,"1901 N. MacArthur Blvd, Irving, Texas 75061",214-820-8521,,Perkins & Will,"2218 Bryan Street #200, Dallas, Texas 75201",214-283-8728,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024430
Moore Supply,TABS2024024424,Sunnyvale West,"300 US Highway 80, Sunnyvale, TX 75182",Dallas,9/1/2024,1/1/2025,"$373,000",New Construction,"This project is privately funded, on private land for private use.",Tenant Finish Out,972 ft 2,Barings Real Estate Equity,"111 South Wacker Drive, Suite 3100, Chicago, Illinois 60606",(312) 465-1490,,Alliance Architects,"1600 N Collins Blvd, #1000, Richardson, Texas 75080",(972) 233-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024424
KAFI BBQ,TABS2024024418,KAFI BBQ,"8140 N MACARTHUR BLVD, Irving, TX 75063",Dallas,9/30/2024,10/31/2024,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",SELECTIVE DEMOLITION AND THE DESIGN FOR THE INTERIOR OF ALL SPACES INCLUDING KITCHEN. ALL EXISTING  ELECTRICAL AND MECHANICAL SYSTEMS TO REMAIN. REPLACE EXISTING LIGHT FIXTURES WITH NEW. CONSTRUCTION OF A NEW DETACHED ENCLOSURE FOR A CUSTOM MADE BBQ ,"3,300 ft 2",SALAHODEEN ABDUL KAFI,"8618 QUAL MEADOW DR, IRVING, Texas 75063",(415) 375-5273,,STUDIO AFA LLC,"8128 DOGWOOD LN, IRVING, Texas 75063",(224) 622-7787,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024418
Healthmark,TABS2024024414,Addison Tech Center,"16750 Westgrove Dr. Suite 600, Addison, TX 75001",Dallas,8/5/2024,2/3/2025,"$107,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",THE SCOPE OF THIS PROJECT IS A NON-STRUCTURAL INTERIOR FINISH-OUT IN AN EXISTING SINGLE FLOOR SUITE. SCOPE INCLUDES HVAC AND ELECTRICAL.,"8,014 ft 2",ADLER REAL ESTATE SERVICES,"405 STATE HWY 121 BYPASS SUITE A130, LEWISVILLE, Texas 75067",217.377.8880,,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024414
State Farm,TABS2024024399,Founders Square,"900 Jackson Street Suite 700, Dallas, TX 75202",Dallas,8/5/2024,10/1/2024,"$159,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvements,"14,033 ft 2",Ray W. Washburne,"47 Highland Park Village Suite 200, Dallas, Texas 75205",(972) 816-0619,,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 346-1944,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024399
Irving ISD - Crockett Middle School,TABS2024024390,Crockett Middle School,"2431 Hancock St, Irving, TX 75061",Dallas,8/1/2024,12/31/2026,"$103,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",New construction of a 4 story middle school and demolition of the existing facilities.,"203,000 ft 2",Irving Inedpendent School District,"2621 W Airport Fwy, Irving, Texas 75062",(972) 600-4700,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024390
"SAFStor – Cedar Valley, Lancaster, TX",TABS2024024378,SAFStor,"1028 Cedar Valley Drive, Lancaster, TX 75134",Dallas,10/31/2024,12/31/2024,"$7,000,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a three (3) story 108,300sf storage facility with all associated site work","108,300 ft 2",HSM Lancaster Industrial LP,"5151 Belt Line Road Suite 900, Dallas, Texas 75254",(704) 578-3161,,Interplan LLC,"220 East Central Parkway Suite 4000, Altamonte Springs, Florida 32701",(407) 645-5008,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024378
Kirkland&Ellis - Dallas,TABS2024024370,Weirs Plaza,"4550 Travis St, Dallas, TX 75205",Dallas,9/27/2024,3/12/2025,"$4,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior alteration of existing tenant space on level 04 at 4550 Travis St. Project scope includes offices space and conference rooms.,"22,000 ft 2","Weir's Plaza Owner, LLC / Four Rivers Capital","2311 Cedar Springs Rd. Ste 300, Dallas, Texas 75201",(214) 924-7192,Mike Clerkley,Perkins&Will,"410 Michigan Ave., Chicagoi, Illinois 60611",(312) 755-4706,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024370
An interior Remodel for nfi shipping office area,TABS2024024369,NFI warewhouse,"2600 McGree rd, Garland, TX 75090",Dallas,8/31/2024,12/15/2024,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finishes and additions,"3,500 ft 2",National Freight Inc.,"2600 McCree Rd, Garland, Texas 75041",(972) 840-8939,,Tatchio and associates,"3512 N Frisco Rd, Sherman, Texas 75090",(903) 821-5820,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024369
CT-24M0702,TABS2024024343,SMU Office Building,"6116 N. Central, Ste 100, Dallas, TX 75206",Dallas,8/12/2024,11/12/2024,"$162,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Build work room and reception in open area of suite, Paint and Carpet","3,987 ft 2",SMU Cox School of Business,"PO Box 750333, Dallas, Texas 75275",(469) 569-1878,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024343
WATG,TABS2024024340,The Centrum,"3102 Oak Lawn Avenue Suite 110, Dallas, TX 75219",Dallas,8/6/2024,11/15/2024,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of an office space,"5,621 ft 2",Cawley Partners,"16400 Dallas Parkway Suite 150, Dallas, Texas 75248",(972) 759-7728,,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024340
Vivante Turtle Creek,TABS2024024339,Vivante Turtle Creek,"2505 Turtle Creek Blvd., Dallas, TX 75219",Dallas,10/15/2024,10/31/2026,"$150,000,000",New Construction,"This project is privately funded, on private land for private use.",New 20-story assisted living building with 2 levels of underground parking. Consists of 164 assisted living units and 29 memory care units. ,"372,300 ft 2","Vivante Turtle Creek, LLC","1 MacArthur Place, Suite 300, Santa Ana, California 92707",(714) 546-5600,,HKS Inc.,"350 N. St. Paul St. Suite 100, Dallas, Texas 75201",(469) 484-6516,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024339
Lua Kitchen,TABS2024024317,Duck Creek Shopping Center,"5142 N Jupiter, Garland, TX 75044",Dallas,8/15/2024,11/1/2024,"$110,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Lease finish out in an existing building. ,"2,793 ft 2",An Mai,"3329 Bryan St, Sachse, Texas 75048",2-146-802-9557,,Creative Architects,"1026 Creekwood Drive, Garland, Texas 75044",972-530-4872,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024317
Spec Suite 650,TABS2024024302,4040 NCX,"N Central Expressway, Suite 650, Dallas, TX 75204",Dallas,8/1/2024,1/31/2025,"$271,961",Renovation/Alteration,"This project is privately funded, on private land for private use.",3064 interior finish out,"3,064 ft 2",AREIT RE 4040 NCX LLC,"W 27th St., 31, 12th Floor, New York, New York 10001",(646) 560-1700,,Go Studio,"1201 Main St. #1370, Dallas, Texas 75202",214-420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024302
Spec Suite 620,TABS2024024300,4040 NCX,"N Central Expressway, Suite 620, Dallas, TX 75204",Dallas,8/1/2024,1/31/2025,"$124,765",Renovation/Alteration,"This project is privately funded, on private land for private use.",1401sf interior finish out,"1,401 ft 2",AREIT RE 4040 NCX LLC,"W 27th St., 31, 12th Floor, New York, New York 10001",(646) 560-1700,,Go Studio,"1201 Main St. #1370, Dallas, Texas 75202",214-420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024300
Spec Suite 670,TABS2024024298,4040 NCX,"N Central Expressway, Suite 670, Dallas, TX 75204",Dallas,8/1/2024,1/31/2025,"$567,780",Renovation/Alteration,"This project is privately funded, on private land for private use.",5404sf interior finish out,"5,404 ft 2",AREIT RE 4040 NCX LLC,"W 27th St., 31, 12th Floor, New York, New York 10001",(646) 560-1700,,Go Studio,"1201 Main St. #1370, Dallas, Texas 75202",214-420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024298
SAG Corporate Office,TABS2024024297,SAG Corporate Office,"8840 Cypress Water Blvd Suite 160, Coppell, TX 75019",Dallas,9/17/2024,12/17/2024,"$1,100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel for better flow and functionality for the building floor area in 28,082 SF.","28,082 ft 2","EPC-CWNS B, LLC","1722 Routh St. Suite 770, Dallas, Texas 75201",(214) 270-0942,Lori Baker,Parkway C&A,"1000 Civic Circle, Lewisville, Texas 75067",(214) 986-8771,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024297
Spec Suite 600,TABS2024024295,4040 NCX,"N Central Expressway, Suite 600, Dallas, TX 75204",Dallas,8/1/2024,1/31/2025,"$138,367",Renovation/Alteration,"This project is privately funded, on private land for private use.",1568sf interior finish out,"1,568 ft 2",AREIT RE 4040 NCX LLC,"W 27th St., 31, 12th Floor, New York, New York 10001",(646) 560-1700,,Go Studio,"1201 Main St. #1370, Dallas, Texas 75202",214-420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024295
Spec Suite 610,TABS2024024291,4040 NCX,"N Central Expressway, Suite 610, Dallas, TX 75204",Dallas,8/1/2024,1/31/2025,"$112,606",Renovation/Alteration,"This project is privately funded, on private land for private use.","1,174 sf interior finish out","1,174 ft 2",AREIT RE 4040 NCX LLC,"W 27th St., 31, 12th Floor, New York, New York 10001",(646) 560-1700,,Go Studio,"1201 Main St. #1370, Dallas, Texas 75202",214-420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024291
"6th Floor Public Corridor, Restrooms and Tenant Lounge",TABS2024024289,4040 NCX,"N Central Expressway, Dallas, TX 75204",Dallas,8/1/2024,1/31/2025,"$318,659",Renovation/Alteration,"This project is privately funded, on private land for private use.","2,552 sf interior finish out","2,552 ft 2",AREIT RE 4040 NCX LLC,"W 27th St., 31, 12th Floor, New York, New York 10001",(646) 560-1700,,Go Studio,"1201 Main St. #1370, Dallas, Texas 75202",214-420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024289
Dogtopia - Las Colinas,TABS2024024269,Existing shopping center,"2460 Lacy Lane suite 120, Carrollton, TX 75006",Dallas,9/3/2024,10/24/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",remodel of exiting dog day care facility ,"4,072 ft 2",Mercer Lacy LLC & DTS Investments,"539 West Commerce St, Dallas, Texas 75208",(480) 718-9907,Harold Ceron,QSR and R,"584 Bellerieve Road, Suite 3D, Annapolis, Maryland 21409",(301) 364-9880,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024269
UTSW PET-CT Renovation,TABS2024024258,UTSW PET-CT Renovation,"5939 Harry Hines Blvd #925, Dallas, TX 75390",Dallas,11/18/2024,4/15/2025,"$7,252,944",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demolition and renovation of Level 2 to include PET-CT equipment, support spaces, patient prep spaces, including uptake rooms, hot lab, PET CT Room, staff control and equipment room","1,168 ft 2",UT Southwestern Medical Center,"5323 Harry Hines Blvd, Dallas, Texas 75390",(817) 999-1293,,"Page Southerland Page, Inc.","1800 Main Street, Suite 123, Dallas, Texas 75201",(214) 522-3900,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024258
UTSW Redbird Post Construction Alterations,TABS2024024256,UTSW Redbird Medical Center,"3450 West Camp Wisdom Road, Dallas, TX 75237",Dallas,8/15/2024,10/15/2024,"$182,355",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation to recently completed Redbird Medical Center including door hardware upgrades and minor finish upgrade blood draw rooms,500 ft 2,UT Southwest Medical Center,"3450 West Camp Wisdom Road, Dallas, Texas 75237",(205) 249-3372,,"GUIDE Architecture, Inc.","1108 Quaker Street Suite 130, Dallas, Texas 75207",(817) 366-2360,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024256
Wilmer J&C ITFO,TABS2024024255,Wilmer Pleasant Run Road,"200 W. Pleasant Run Road, Wilmer, TX 75172",Dallas,8/6/2024,7/30/2025,"$1,400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","This project includes an interior tenant fit out to a previously permitted warehouse shell building. Future fence, gates and guard shack will be permitted seperately","271,323 ft 2","IDV development services, LLC","Millennium Tower, 10375 Richmond Ave Suite 1950, Houston, Texas 77042",(765) 427-5895,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024255
Offices of MAYDAY Construction Services LLC,TABS2024024241,515 Interurban,"515 Interurban ST., Richardson, TX 75081",Dallas,8/9/2024,10/18/2024,"$180,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","6,223 total Sq.FT // BUSINESS USE OF 3,617 SQ  tenant buildout","6,223 ft 2",Karen & Gerald Faulconer LLC,"5310 Nakoma, dallas, Texas 75209",(972) 567-8139,DANIEL MAY,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024241
Irving Fire Station No. 8,TABS2024024215,Irving Fire Station No. 8,"5675 Riverside Dr, Irving, TX 75039",Dallas,8/28/2024,11/28/2026,"$15,590,481",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","New fire station and boathouse, and associated sitework. ","19,575 ft 2",City of Irving,"825 W Irving Blvd, Irving, Texas 75060",972-721-2785,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024215
Eberl,TABS2024024170,Royal Commerce Campus,"2505 Royal Ln. Suite 392, Dallas, TX 75229",Dallas,9/18/2024,3/12/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Second generation interior office renovation,"6,000 ft 2",G&I IX Royal Ln. LLC,"10123 ALLIANCE RD # 300 BLUE ASH, OHIO 452424707 Suite #300, Blue Ash, Ohio 45242",(214) 267-0400,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024170
Platform,TABS2024024165,Galleria Mall,"13550 Dallas Pkwy, Dallas, TX 75240",Dallas,10/1/2024,12/31/2025,"$27,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of existing 110,000 sqft of retail space into future assembly use space.","110,000 ft 2",GMV Mall Owner LLC,"13350 Dallas Pkwy #3080, Dallas, Texas 75240",(972) 702-7122,,Gensler,"5005 Greenville Ave, Dallas, Texas 75206",214-273-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024165
demising wall,TABS2024024149,prologis park 35 #2,"12301 stemmons freeway, Farmers Branch, TX 75234",Dallas,9/9/2024,12/31/2024,"$360,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","demolition of existing demising wall, construction of new demising wall.","91,520 ft 2",prologis,"2021 mckinney suite 1050, dallas, Texas 75201",(972) 980-8980,,meinhardt & associates,"14643 dallas parkway suite 636, Dallas, Texas 75254",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024149
