project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
City Food Mart,TABS2026017210,Commercial,"918 N Dallas Ave, Lancaster, TX 75146",Dallas,4/15/2026,6/15/2026,"$128,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remove interior finishes, repaint, install a new walk-in cooler, connect plumbing and electrical to existing systems, and add parking in front.","2,562 ft 2",BIK Holding LLC,"1405 Santa Anita Blvd, Irving, Texas 75208",972-603-5137,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017210
Johnny Rodriguez The Salon,TABS2026017202,Johnny Rodriguez The Salon,"6114 Sherry Lane, Dallas, TX 75225",Dallas,4/15/2026,6/15/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Finishout for hair salon, exterior paint windows and doors,","2,415 ft 2",RhinoVenture LP,"6550 Lemmon Ave, Dallas, Texas 75209",(214) 363-8653,Johnny Rodriguez,Ikemire Architects LLC,"16660 Dallas Pkwy Suite 2900, Dallas, Texas 75248",(214) 248-2486,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017202
Highland Park Village Building D40 Shell Building Project,TABS2026017197,Highland Park Village D40,"47 Highland Park Village, Highland Park, TX 75205",Dallas,6/1/2026,6/1/2027,"$25,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Addition of Building C one-story 3500 SF and Addition of Building D two- story 7,000 SF to existing building C and D","7,000 ft 2",Highland Park Village LP,"47 Highland Park Village, Highland Park, Texas 75205",214-477-0067,,Hall Architecture Studio,"5307 E. Mockingbird Lane, Suite 660, Dallas, Texas 75206",214-801-8108,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017197
Highland Park Village Building C34,TABS2026017191,Highland Park Village Building C34,"47 Highland Park Village, Highland Park, TX 75205",Dallas,6/1/2026,6/1/2027,"$25,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Addition of Building C one-story 3500 SF and Addition of Building D two- story 7,000 SF to existing building C and D","7,000 ft 2",Higland Park Village LP,"47 Highland Park Village, Highland Park, Texas 75205",214-477-0067,,Hall Architecture Studio,"5307 E. Mockingbird Lane, Suite 660, Dallas, Texas 75206",214-801-8108,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017191
Texas Workforce,TABS2026017188,SEVILLE III,"3218 I-H 30, Mesquite, TX 75150",Dallas,4/24/2026,5/29/2026,"$98,500",Renovation/Alteration,"This project is privately funded, on private land for private use.","Relocating several doors, demo of several walls, addition of several new walls, carpet and paint.","6,010 ft 2",Terry Anderson,"3218 I-H 30, Mesquite, Texas 75150",(214) 801-8112,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017188
Angies,TABS2026017176,Angies,"2711 N. Beltline Rd, Irving, TX 75062",Dallas,4/27/2026,5/31/2026,"$200,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Interior alteration of existing Chick fil A to new Angies restaurant.,"2,969 ft 2",MEQ 2711 NBL LLC,"21515 N Hawthorne Blvd Suite 200, Torrance, California 90503",(310) 857-3100,,"Flatiron Group, LLC","55 S. High St #210, Dublin, Ohio 43017",(614) 348-9883,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017176
HENDMU - G106 TENANT IMPROVEMENT,TABS2026017173,HENDERSON MIXED USE DEVELOPMENT,"2050 N HENDERSON AVE #STE. 106, Dallas, TX 75206",Dallas,6/1/2026,10/31/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT IMPROVEMENT,856 ft 2,HENDERSON AVE DEV 2 OWNER LLC,"411 THEODORE FREMD AVE #STE. 300, RYE, New York 10580",(914) 288-8196,,PLANNING AGENCY LLC,"1623 MAIN ST. #STE. 811, DALLAS, Texas 75201",423-605-4835,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017173
Paris Baguette,TABS2026017166,Irving Towne Center,"3401 W AIRPORT FWY Suite 3307, Irving, TX 75062",Dallas,6/3/2026,8/28/2026,"$650,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","COMMERCIAL TENANT IMPROVEMENT OF VACANT TENANT SPACE TO NEW FOOD SERVICE ESTABLISHMENT CONCEPT - PARIS BAGUETTE BAKERY AND CAFE. NEW KITCHEN EQUIPMENT, INTERIOR PARTITION WALLS, PLUMBING, MECHANICAL, AND ELECTRICAL SCOPES. DEFERRED SUBMITTAL FOR FIRE","4,673 ft 2",Beltline/Airport Freeway LTD,"3102 Maple Ave Suite 500, Dallas, Texas 75201",(214) 954-0600,Bipin Thakali,Run Run Design,"734 W. Polk Street, Phoenix, Arizona 85007",(480) 954-7623,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017166
ABHR- Dallas,TABS2026017159,Highland Park Place,"4514 Cole Avenue, Suite 1400, Dallas, TX 75205",Dallas,4/21/2026,6/1/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation work within the Level 14 corridor extending from the elevator lobby to the entrance of the ABHR suite.,882 ft 2,EOSII at Highland Park Place,"PO Box 28270, Santa Ana, California 92799",949-417-6521,Cindy Acree,Abel Design Group,"826 Houston St Suite 150, Austin, Texas 78756",347.228.6798,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017159
Uniti,TABS2026017139,600 ELC,"600 East Las Colinas Suite 810 5400 LBJ Freeway Suite 125, Irving, TX 75039",Dallas,4/8/2026,7/1/2026,"$143,907",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"4,058 ft 2",600 Las Colinas Owner LLC,"4923 W Cypress St, Tampa, Florida 33607",(214) 941-9500,Lance Wormick,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017139
Dominium Office Remodel,TABS2026017132,Heritage Square I,"4835 Lyndon B. Johnson Fwy, Dallas, TX 75244",Dallas,5/1/2026,8/30/2026,"$1,140,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Project includes 8,781 square foot tenant improvement on the 11th floor of an existing 11-story office building.","8,781 ft 2","LBJ Heritage, LLC","621 Alder, Suite 800, Portland, Oregon 97205",972-387-3031,,Pope Design Group,"767 North Eustis Ave, Suite 190, St. Paul, Minnesota 55114",651-642-9200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017132
Ridgepoint Industrial,TABS2026017126,Ridgepoint Industrial,"8201 Ridgepoint Drive, Irving, TX 75063",Dallas,3/7/2026,3/19/2027,"$9,421,000",New Construction,"This project is privately funded, on private land for private use.","Construction of one (1) Office / Warehouse building, being fully sprinklered with an ESFR System, having tilt-up concrete exterior walls and steel roof structure, being approximately 112,654 SF","112,654 ft 2","FOF 3 Ridgepoint Property Owner, LLC","420 S. Orange Avenue Suite 400, Orlando, Florida 32801",(407) 540-7700,,Pross Design Group,"5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017126
Sweat440,TABS2026017120,Mckinney & Olive,"2020 Cedar Springs Suite 180, Dallas, TX 75021",Dallas,5/1/2026,8/1/2026,"$225,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT FINISH FOR A FITNESS CONCEPT IN PRIOR FITNESS SPACE 3128 SF,"3,128 ft 2",GPI HRLP M&O LP,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2308,Chelsie DiPaolo,"Design Parameters, LLC","6373 Silver Stream Ln, Frisco, Texas 75036",(303) 257-6209,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017120
Crate & Barrel - Pallet Racking,TABS2026017117,Crate & Barrel,"1700 Goode Road, Wilmer, TX 75172",Dallas,4/1/2026,4/30/2026,"$1,052,280",Renovation/Alteration,"This project is privately funded, on private land for private use.","Installation of 57,000 sq ft of pallet racking inside of an existing customer warehouse - no MEP work being conducted.","57,000 ft 2",GSI Sunridge LLC,"1900 Avenue of the Stars Suite 320, Los Angeles, California 90067",(310) 860-5466,Crate & Barrel,Structural Engineering & Design Inc,"1815 Wright Ave Suite 200, La Verne, California 91750",(909) 596-1351,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017117
QuikTrip # 938 Fryer Project,TABS2026017089,QuikTrip # 938,"131 Lavon Drive, Garland, TX 75040",Dallas,7/19/2026,8/3/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes re-organization of existing kitchen equipment and addition of new fryer units. Project 300 sf ,300 ft 2,"QT South, LLC","4705 S 129th East Avenue, Tulsa, Oklahoma 74134",(945) 455-6426,,"Daniel D. Filuk, Architect","1747 E. Morten Avenue, Ste 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017089
Urban Egg- Coppell,TABS2026017088,Urban Egg,"1560 S Beltline, Coppell, TX 75019",Dallas,6/7/2026,1/12/2027,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish out of a new leased space ,"4,226 ft 2",Victory Retail Coppell LLC,"2911 Turltle Creek Blvd. Suite 700, Dallas, Texas 75219",214-901-1514,,Peter Browm,"6201 Campus Circle Dr E, Irving, Texas 75063",(972) 870-1288,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017088
Alpha Rd.,TABS2026017070,Alpha Rd.,"4490 Alpha Rd., STE 200, Farmers Branch, TX 75244",Dallas,4/15/2026,12/31/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation work to split suite 200 into two separate suites,"52,566 ft 2","REEP-IND ALPHA TX, LLC","2000 MCKINNEY AVE STE 1000, Dallas, Texas 75201",209-471-3375,Sean Lawrence,O'Brien Architects,"1722 Routh St., STE 122, Dallas, Texas 75201",972-392-5926,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017070
Gloria's Commissary,TABS2026017059,Gloria's Commissary,"10955 Grissom Lane Suite 300, Dallas, TX 75229",Dallas,5/11/2026,7/10/2026,"$325,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Existing 3,555 SF Building: Remodel office side into Commissary Kitchen to prep tamales for Gloria's restaurants; Existing storage side of building to remain.  Add cooler & freezer within footprint of existing 1,059 SF loading area/porch.","1,619 ft 2","Glorias Corporate Offices, LLC","16816 Dallas Pkwy Suite 200, Dallas, Texas 75248",972.925.0825,,MSC Design LLC,"10935 Estate Lane Suite 300, Dallas, Texas 75238",469.855.3800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017059
St. John's Episcopal School - Library Renovations,TABS2026017054,St. John's Episcopal School,"848 Harter Road, Dallas, TX 75218",Dallas,8/3/2026,2/5/2027,"$3,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of an existing auditorium into a new school library.,"1,500 ft 2",Corporation of Episcopal Diocese of Dallas,"5100 Ross Avenue, Dallas, Texas 75206",(214) 328-9131,,Kirksey Architecture,"143 Manufacturing Street, Dallas, Texas 75207",(214) 522-1100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017054
Wildlife 15 - Flash Global,TABS2026017051,Wildlife 15,"955 Entertainment Way Suite 100, Grand Prairie, TX 75050",Dallas,5/14/2026,8/14/2026,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",Interior finish out for Flash Global,"1,857 ft 2","CHI Wildlife 14-15, LP","3819 Maple Avenue, Dallas, Texas 75219",(214) 661-8094,,Pross Design Group,"5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017051
Shimadzu Office Tenant Improvement,TABS2026017049,Beltline Business Center,"8105 N Belt Line Rd. Suite 140, Irving, TX 75063",Dallas,5/15/2026,7/31/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Office tenant improvement including new non-bearing wall, door, floor & wall finishes, electrical receptacle distribution, HVAC duct re-distribution per new floor plan, and bathroom plumbing fixture relocation and addition.","15,190 ft 2",Beltline Royal Ridge Partners Ltd.,"PO Box 29246, Dallas, Texas 75229",972-620-8850,Hideaki Aotani,TsuKuRu TEXAS Corporation,"1918 Walnut Plaza, Carrollton, Texas 75006",310-516-1945,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017049
BHG Expansion,TABS2026017033,Providence Towers,"5001 Spring Valley Road, Suite 600E, Dallas, TX 75244",Dallas,4/13/2026,7/20/2026,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"20,798 ft 2",EOS Properties at Providence Towers LLC,"PO Box 28270, Santa Ana, California 92799",(949) 417-6545,,Schwabauer Design,"1600 North Collins Suite 1900, Richardson, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017033
I-35 & 8TH,TABS2026017025,Starbucks,"292 E. 8th Ave., Dallas, TX 75203",Dallas,7/6/2026,9/17/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","TENANT IMPROVEMENT OF AN EXISTING SHELL BUILDING FOR STARBUCKS COFFEE. WORK SHALL INCLUDE INTERIOR PARTITIONS, INTERIOR FINISHES, EQUIPMENT, LIGHTING, HVAC, PLUMBING AND SIGNAGE. SIGNAGE PERMIT UNDER SEPARATE PERMIT.",992 ft 2,"NOBLE OAK CLIFF, LLC","4619 INSURANCE LANE Suite 300, DALLAS, Texas 75205",214-213-0346,,Rogue Architects,"513 Main St Ste 300, Fort Worth, Texas 76102",817.529.6882,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017025
QTS Data Centers Floor 06 Interior Improvements,TABS2026017012,Interlink II,"6363 North State Highway 161 Suite 600, Irving, TX 75038",Dallas,3/31/2026,7/31/2026,"$2,700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"23,043 ft 2",Piedmont Las Colinas Corporate Center II LP,"PO Box 56607, atlanta, Georgia 30343",(214) 939-7139,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017012
Cedar Hill - Building 1 - Spec Office 2,TABS2026016994,Cedar Hill - Building 1,"1350 S J Elmer Weaver FWY, Dallas, TX 75104",Dallas,4/20/2026,7/10/2026,"$580,000",New Construction,"This project is privately funded, on private land for private use.","The proposed project is a 2,585 sq.ft. tenant improvement expansion which includes new breakroom, open office space, office/ warehouse restrooms, storage, and I.T closet within an existing warehouse in Dallas, TX.","2,585 ft 2",LIT SRP Lebanon Cedar Hill,"2001 Ross Avenue, Ste 400, Dallas, Texas 75201",(817) 360-3756,,GSR Andrade Architects,"2001 North Lamar Street Suite 400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016994
Stoneweg,TABS2026016990,Williams Square - Central Tower,"5215 N. O'Connor Blvd Suite #490, Irving, TX 75039",Dallas,4/15/2026,7/24/2026,"$227,684",Renovation/Alteration,"This project is privately funded, on private land for private use.","THE SCOPE OF THIS PROJECT IS A NON-STRUCTURAL INTERIOR FINISH-OUT IN AN EXISTING SINGLE FLOOR SUITE. SCOPE INCLUDES HVAC, ELECTRICAL, PLUMBING.","2,418 ft 2",AGRE Williams Square Holdings,"5221 N. O'Connor Blvd, Irving, Texas 75039",(972) 869-9100,,idGroup,"2641 Irving Blvd., Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016990
"Wonder Cedar Hill, TX Tenant Finish Out",TABS2026016989,Wonder,"420 East Pleasant Run Road, Cedar Hill, TX 75104",Dallas,6/8/2026,8/3/2026,"$950,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Create a Wonder restaurant inside an existing space.,"4,500 ft 2",KRG Cedar Hill Pleasant Run LLC,"30 South Meridian Street Suite 1100, Indianapolis, Indiana 46204",(214) 545-3059,Nate Dunnington,"HFA-AE, LTD.","1705 S Walton Boulevard Suite 3, Bentonville, Arkansas 72712",(479) 360-6683,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016989
Galleria Dallas  Northwest Entry & Plaza,TABS2026016961,Galleria Dallas,"13350 Dallas Pkwy, Dallas, TX 75240",Dallas,5/15/2026,1/31/2027,"$4,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Selective demo and isolated mall renovation that includes a new mall entry and corridor, updated façade finishes in the adjacent area, demo of existing interior tenant space, and an update to the entry plaza . ","31,131 ft 2",GMV (MALL) OWNER LLC,"2121 N Pearl St Ste 250, dallas, Texas 75201",972-404-4360,,OMNIPLAN,"1845 Woodall Rodgers Freeway Suite 1600, Dallas, Texas 75201",972.375.2410,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016961
QTS DFW2-DC7,TABS2026016944,DFW2-DC7,"1341 Sunrise Rd., Lancaster, TX 75146",Dallas,9/1/2026,12/1/2027,"$290,000,000",New Construction,"This project is privately funded, on private land for private use.","New 363,500 square foot 2 story building with Office and shell Data Hall space. ","3,635,000 ft 2","QTS Dallas I, LLC","12851 Foster St., Overland Park, Kansas 66213",945.343.4482,,Corgan Associates,"401 N Houston, Dallas, Texas 75202",(214) 758-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016944
Hakes Brothers,TABS2026016940,161 Corporate,"6225 North State Highway 161 Suite No: 300, Irving, TX 75063",Dallas,4/6/2026,6/12/2026,"$222,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement ,"8,127 ft 2",Woodside Capital Partners,"801 Cherry Street Suite 1800, Fort Worth, Texas 76102",(972) 424-9606,,ENTOS Design,"5400 Lyndon B. Johnson Fwy Suite No: 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016940
BFS Advisory Group,TABS2026016931,Walnut Glen Tower,"8144 Walnut Hill Lane 1120, Dallas, TX 75210",Dallas,4/13/2026,8/1/2026,"$10,088,042",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"4,454 ft 2","RCS-Walnut Glen, LLC","371 Centennial Parway 200, Louisville, Texas 80027",512296296,,ENTOS Design,"5400 LBJ Freeway 125, Dallas, Texas 75240",(281) 832-2146,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016931
Integrity Marketing Group,TABS2026016928,Fountain Place,"1445 Ross Avenue, 52nd Floor, Dallas, TX 75202",Dallas,6/1/2026,10/1/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","NEW BUILDOUT FROM PREVIOUSLY BUILT-OUT SPACE FOR EXECUTIVE OFFICE SUITES TO INCLUDE BREAKROOM, PRIVATE OFFICES, HALLWAYS, RECEPTION AREA, CONFERENCE ROOM, AND RESTROOMS.","7,958 ft 2",Fountain Place,"1445 Ross Avenue Suite 5454, Dallas, Texas 75202",(214) 855-7761,Jessica Breaud,idGROUP,"2641 Irving Blvd., Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016928
Accenture Level 13,TABS2026016927,Williams Square West Tower,"5205 N. O'Connor Blvd. Suite 1400, Irving, TX 75039",Dallas,5/15/2026,6/30/2026,"$122,700",Renovation/Alteration,"This project is privately funded, on private land for private use.",Partial interior renovation,"1,000 ft 2","AGRE Williams Square Holdings, LLC","625 west Adams Street Suite 1715, Chicago, Illinois 60661",(972) 869-5900,,Corgan,"401 North Houston Street, Dallas, Texas 75202",(214) 748-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016927
Galleria Dallas - Interior Renovation,TABS2026016925,Galleria Dallas,"13350 Dallas Parkway, Dallas, TX 75240",Dallas,4/30/2026,10/31/2026,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","ice rink level improvements: new signage band, low walls / millwork around new seating areas, new floor finishes, select painting, decorative film applied to all glass guardrails at the ice rink court.  ","16,205 ft 2",GMV (MALL) OWNER LLC,"2121 N Pearl St Ste 250, Dallas, Texas 75201",972-404-4360,,OMNIPLAN,"1845 Woodall Rodgers Freeway Suite 1600, Dallas, Texas 75201",972.375.2410,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016925
USOnTX_Baylor Irving Pharmacy,TABS2026016924,Baylor Scott & White Medical Center - Texas Oncology - Irving,"2021 N MacArthur Blvd, Irving, TX 75061",Dallas,6/1/2026,9/30/2026,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 1,893 sf building interior renovation to an existing 16,136 sf medical office building suite. Interior renovations in the existing building include but is not limited to the relocation of existing offices and USP 800 pharmacy.","1,893 ft 2","HRT Properties of Texas, LTD","2021 N MacArthur Blvd, Irving, Texas 75061",(469) 617-0657,Texas Oncology,"RS&H, Inc.","4835 LBJ Freeway Suite 700, Dallas, Texas 75244",(469) 781-0332,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016924
eWomen Network,TABS2026016917,Emerald Plaza,"14900 Landmark Blvd Suite 460, Addison, TX 75254",Dallas,4/6/2026,7/31/2026,"$392,694",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvements,"5,087 ft 2","Lithia Real Estate, Inc.","150 N. Bartlett St, Medford, Oregon 97501",(605) 787-0710,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016917
