project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Oncor TGM Building C,TABS2025010097,Oncor TGM Building C,"2233 Mountain Creek Pkwy, Dallas, TX 75211",Dallas,4/21/2025,6/12/2026,"$6,000,000",New Construction,"This project is privately funded, on private land for private use.","Single story office building, new construction. Keeping existing parking paving, but restriping parking spaces, trash access and fire lanes.","18,876 ft 2",Rachel Bryen,"777 Main Street, Fort Worth, Texas 76102",(682) 276-4418,,Bennett Partners,"640 Taylor Street Suite 2323, fort worth, Texas 76102",(817) 335-4991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010097
Lp 12 Installation of Traffic Signals (0581-01-0183),TABS2025010085,CSJ: 0581-01-0183,"Various Intersections, Dallas, TX 75150",Dallas,3/1/2025,10/1/2026,"$276,800",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Install Traffic Signals and Pedestrian Improvements at 7 Locations,"1,000 ft 2",TxDOT District: Dallas,"4777 E US 80, Mesguite, Texas 75150",(214) 320-6200,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010085
Avenger Flight E170-6,TABS2025010083,Avenger Flight Group,"2800 Valley View Lane, Irving, TX 75062",Dallas,1/24/2025,3/28/2025,"$240,557",Renovation/Alteration,"This project is privately funded, on private land for private use.","Construct new flight simulator pad, make electrical connections to new flight simulator, & construct 2 new briefing rooms to serve this simulator.",740 ft 2,Alpha Industrial Properties / JLL Industrial Property Mgmt,"2401 Cedar Springs, Suite 100, Dallas, Texas 75201",(214) 438-1602,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010083
City of Dallas Intersection Safety Improvement,TABS2025010064,City of Dallas signalized intersections,"Abrams Rd_Flickering Shadow Ln, el al, Dallas, TX 75243",Dallas,4/28/2025,2/2/2026,"$1,400,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Reconstruction of existing signals at various intersections within the City of Dallas.  The intersections include Abrams Rd_Flickering Shadow; Fergugon Rd_Millmar Dr; Mockingbrid Ln_Brookriver Dr; Park Ln_Caruth Plaza,"140,000 ft 2","City of Dallas, Dallas Tx","1500 Marilla Street, Dallas, Texas 75201",(214) 671-9959,,"WSB, LLC","3522 Sam Rayburn Highway, Melissa, Texas 75454",713-853-7094,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010064
11th Floor Spec Suites,TABS2025010059,One West Village,"2801 North Central Expressway, Dallas, TX 75204",Dallas,1/25/2025,6/30/2025,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital Improvement,"10,663 ft 2",Olive Mill Holdings,"1807 Ross Ave. ,Suite 490, Dallas, Texas 75201",(214) 679-3461,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010059
8401 Sterling,TABS2025010046,8401 Sterling,"8401 Sterling St, Irving, TX 75063",Dallas,1/20/2025,2/20/2025,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","4800 SF.      Electrical work, grease trap, demo, and new flooring.","4,800 ft 2",Pre DFW Airport LLC,"5950 Berkshire Ln. #900, Dallas, Texas 75225",(214) 893-5640,Salah Osraan,Creativo Designs USA,"8500 N. Stemmons Fwy, Dallas, Texas 75247",(214) 884-8168,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010046
Jackson Road Multi-family Development,TABS2025010005,Jackson Road Multi-family Development,"2255 N. Broadway Street, Carrollton, TX 75006",Dallas,7/1/2025,7/1/2027,"$53,213,178",New Construction,"This project is privately funded, on private land for private use.","Four story multi-family apartment building with pre-cast parking garage. 662,195 SF total. The project includes 370 apartments with 8 ANSI Type A compliant units. Amenities include Club room, Business center, Fitness, Pool, Dog wash","662,195 ft 2",NRP Group LLC,"6565 N MacArthur Blvd Suite 450, Irving, Texas 75039",(844) 677-0002,,The Davies Collaborative,"107 Leland Street Suite 1, Austin, Texas 78704",(512) 852-4310,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010005
Dallas 24 Hour Club,TABS2025010002,Dallas 24 Hour Club,"1421 N Peak St, Dallas, TX 75204, Dallas, TX 75238",Dallas,2/3/2025,6/1/2025,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","RENOVATION OF EIGHT PORTABLE BUILDINGS TOTALING OF 6,246 SF","6,246 ft 2",Timothy Grisby,"4636 Ross Ave, Dallas, Texas 75204",(214) 823-3200,,HKS,"350 N Saint Paul Street Suite 100, Dallas, Texas 75201",(972) 918-5374,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010002
Walmart Store 00789.1007 Mesquite TX - ESS Project,TABS2025009971,Walmart Store 00789.1007,"200 US Highway 80 E, Mesquite, TX 75149",Dallas,6/22/2025,7/24/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INSTALL INTERIOR & EXTERIOR DOOR(S), RE-WORK EXISTING EXTERIOR PAVEMENT IN ACCOMMODATION OF NEW EXTERIOR DOOR(S), UPDATE DOOR HARDWARE. 100SqFt",100 ft 2,"Walmart Stores, Inc.","2608 SE J Street, Bentonville, Arkansas 72716",(479) 371.8700,,"CESO, Inc.","3601 Rigby Road, Suite 300, Miamisburg, Ohio 45342",(937) 435-8584,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009971
DR. DIKSHA SHETH,TABS2025009969,PEARL DENTAL STUDIO,"7300 N. MACARTHUR SUITE 105, Irving, TX 75063",Dallas,2/17/2025,7/30/2025,"$261,969",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior remodel for dental office ,"2,355 ft 2","7300 N MACARTHUR, LP","11700 PRESTON RD. #660, DALLAS, Texas 75230",214-476-3532,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009969
Dave & Buster's,TABS2025009963,Dave & Buster's,"19900 Southwest Freeway 1221 S Blet Line Road Suite 500, Sugar Land, TX 75019",Dallas,6/23/2025,12/1/2025,"$5,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of an existing building to convert it to a Dave & Busters full service restaurant, bar and arcade ","30,631 ft 2",phillips Edision & Co,"301 Permieter Center N, Atlanta, Georgia 30346",(801) 869-1822,Mike Gray,aria group,"830 North Blvd, Oak Park, Illinois 60301",(708) 445-8400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009963
Omnicom Belt Line - 1ST FLOOR,TABS2025009955,7850 North Belt Line Road,"7850 N Belt Line Rd, Irving, TX 75063",Dallas,2/3/2025,8/30/2025,"$1,600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","renovation of building lobby, elevator lobby, and portion of the first floor office space. ","10,000 ft 2",Cardinia Real Estate LLC,"7850 N Belt Line Rd, Irving, Texas 75063",(214) 728-6646,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009955
D&D Commercial Landscape Management Headquarters,TABS2025009944,D&D Commercial Landscape Management,"2601 Lawing Lane, Rowlett, TX 75088",Dallas,4/1/2025,12/31/2025,"$6,000,000",New Construction,"This project is privately funded, on private land for private use.","New construction of an approximately 12,000 sf 2-story mixed-use building consisting of office space as well as a garage for vehicle maintenance and tool storage.","12,000 ft 2",D&D Commercial Landscape Management,"9076 Forest Lane, Dallas, Texas 75243",(214) 233-6697,,SSARCO of TX,"325 N Saint Paul Street Suite 2600, Dallas, Texas 75201",214-453-5131,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009944
Duro Lincoln,TABS2025009937,8111 Douglas Building,"8111 Douglas Ave., Suite 150, Dallas, TX 75225",Dallas,4/1/2025,1/1/2026,"$7,500,000",New Construction,"This project is privately funded, on private land for private use.","7,712 sqft. first time finish-out.  Restaurant w/ exterior patio & bar. ","7,712 ft 2",SMAA NE Title Holding Company Inc,"8111 Douglas Ave., Suite 600, Dallas, Texas 75225",(214) 878-2842,Benji Homsey,"Practice, An Architectural Office","829 W Jefferson Blvd., Dallas, Texas 75208",(817) 602-2684,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009937
CHPD ANNEX & CITY HALL REMODEL,TABS2025009936,City Hall,"4125 West Clarendon Dr., Cockrell Hill, TX 75211",Dallas,2/15/2025,6/15/2025,"$450,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.",920 sf building addition (Police Annex) and 3000 sf overall interior renovation to include renovated exterior facade.,"3,920 ft 2",City of Cockrell Hill,"4125 W. Clarendon Dr., Cockrell Hill, Texas 75211",(214) 330-6333,,"Carrera Consulting Engineers, Inc.","3930 Meredith Avenue, Dallas, Texas 75211",214 330-4771,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009936
S.S Conner Elementary School-Building Renovation & Kitchen Addition,TABS2025009902,S.S. Conner Elementary School,"3037 Greenmeadow Drive,, Dallas, TX 75228",Dallas,6/1/2025,8/31/2026,"$7,811,153",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","Select building interior, exterior and site renovations/improvements to existing 76,526sq. foot bldg. and new 3,408 sq. foot kitchen addition ","79,934 ft 2",Dallas Independant School District,"9400 N. Central Express Way 8th Floor, Dallas, Texas 75231",(972) 925-7303,,"RPGA Design Group, Inc","1530 Rio Grande Ave, Fort Worth, Texas 76102",(817) 332-9477,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009902
The Royalton at Mercer Crossing,TABS2025009892,The Royalton on LBJ,"9011 LBJ Freeway, Farmers Branch, TX 75234",Dallas,6/2/2025,6/2/2027,"$450,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",236-unit multifamily 4 story building with an integrated clubhouse and parking garage,"6,376 ft 2","SWBC Luna, LLC","5949 Sherry Lane Suite 750, Dallas, Texas 75225",(214) 987-6317,,"Cross Architects, PLLC","879 Junction Drive, Allen, Texas 75013",(972) 398-6644,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009892
