project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
4920 Overton Commons Finish Out,TABS2026007209,4920 Overton Commons Finish Out,"4920 Overton Commons, Suite 105, Fort Worth, TX 76132",Tarrant,12/5/2025,12/5/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Proposed Interior renovation in an existing structure in Fort Worth Texas. ,"3,147 ft 2",Tahir S. Ali,"6000 WESTERN PL, STE 900, Fort Worth, Texas 76107",(817) 882-6030,,"m3 studio, pllc","3880 Hulen Street, Suite 630, Fort Worth, Texas 76107",(817) 733-3513,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007209
LEVELS SALON,TABS2026007183,MANSFIELD TOWERS,"2200 FM 157 N, Mansfield, TX 76063",Tarrant,12/1/2025,1/30/2026,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR RENOVATION ,"2,545 ft 2","PM Swami Property, LLC","7307 LAGUNA, GRAND PRAIRIE, Texas 75054",(972) 591-4429,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007183
Nance Ranch Phase 1A,TABS2026007169,Nance Ranch Phase 1A,"South East of Sendera Ranch Blvd & Avondale-Haslet 1021 AVONDALE HASLET RD Fort Worth, Fort Worth, TX 76052",Tarrant,11/20/2025,1/19/2026,"$408,464",New Construction,"This project is privately funded, on private land for private use.","3,812,493 SF of Nance Ranch of new construction for 194 residential single family homes. Scope of work includes 45,752 sf of sidewalk and 27 ramps 85 LF pedestrian railing","3,812,493 ft 2","D.R. Horton - Texas, LTD","6751 North Freeway, Fort Worth, Texas 76131",817-230-0805,,LJA Engineering,"6060 N Central Expy #440, Dallas, Texas 75206",214-451-0870,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007169
Lane Supply,TABS2026007168,Lane Supply Inc.,"120 Fairview St, Arlington, TX 76010",Tarrant,1/1/2026,6/1/2026,"$4,597,968",New Construction,"This project is privately funded, on private land for private use.",Rebuild building from slab up after total loss in fire. ,"5,000 ft 2",Lane Supply Company,"120 Fairview St., Arlington, Texas 76010",(817) 261-9116,,Edward & Isaac Designs,"5017 Nash Lane, Fort Worth, Texas 76024",(214) 395-4688,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007168
JDA Self Storage,TABS2026007136,Extra Space Self Storage,"501 E LOOP 820, Fort Worth, TX 76120",Tarrant,1/15/2026,1/15/2027,"$8,177,231",New Construction,"This project is privately funded, on private land for private use.","One-story self-storage facility with a variety of unit sizes, including drive-up ones","95,771 ft 2",Arlington Harris Road Minis LTD,"1903 N Peyco Dr, Arlington, Texas 76001",817-467-0779,,JKRP Architects,"100 East Penn Square Suite 1080, Philadelphia, Pennsylvania 19107",215.928.9331,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007136
Sylvania Industrial Park,TABS2026007134,Sylvania Industrial Park,"3300 N SYLVANIA AVE, Fort Worth, TX 76111",Tarrant,4/1/2026,12/31/2026,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",New construction of a PEMB warehouse building with a small office space. ,"12,036 ft 2",Sylvania Industrial Park LLC,"107 Pittsburg St, Dallas, Texas 75207",(707) 290-8629,,Agent Architecture,"1414 Belleview St Suite 150, Dallas, Texas 75215",(214) 775-0823,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007134
Spec Suite,TABS2026007120,2200 William D Tate,"2200 William D Tate Ave, Grapevine, TX 76051",Tarrant,12/1/2025,3/1/2026,"$993,890",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel of an existing shell building, total square footage is 181,540 SF","181,540 ft 2",ALPINE WDT LP,"4550 TRAVIS ST SUITE 250, Dallas, Texas 75205",(214) 740-3498,,O'Brien Architects,"722 Routh Street, Suite 122, Dallas, Texas 75201",972.788.1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007120
2002 N State Hwy 360 - Remodel,TABS2026007076,Northridge,"2002 N. State Hwy 360, Grand Prairie, TX 75050",Tarrant,1/1/2026,4/2/2026,"$160,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel office area Remodel warehouse area,"15,000 ft 2","PHP Northridge I Venture, LP","1751 River Run Suite 400, Fort Worth, Texas 76107",1-325-668-1502,,Clear and West,"500 Lipscomb St, Fort Worth, Texas 76104",(817) 584-9975,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007076
Facilities Re-Roof,TABS2026007036,Facilities GCISD,"3050 Mustang Dr, Grapevine, TX 76051",Tarrant,5/21/2026,8/20/2026,"$500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",reroof ,"9,400 ft 2",Grapevine/Colleyville ISD,"3501 Ira E Woods Ave #500, Grapevine, Texas 76051",(817) 251-5200,,Huckabee,"801 Cherry St. #500, Ft. Worth, Texas 76102",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007036
The Wellman Project,TABS2026007034,Kimbell Place,"2109 S Main St., Fort Worth, TX 76110",Tarrant,12/15/2025,4/15/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Office/warehouse finish out for non profit.,"26,510 ft 2",Kimbell Place LLC,"6913 Camp Bowie #157, Fort Worth, Texas 76116",(817) 926-2067,,Halbach Dietz Architects,"6913 Camp Bowie #149, Fort Worth, Texas 76116",(817) 737-0725,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007034
CHHS CTE Kitchen Reno,TABS2026007032,Colleyville Heritage High School,"5401 Heritage Ave, Colleyville, TX 76034",Tarrant,5/21/2026,8/20/2027,"$2,200,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",kitchen demo/reno,"1,800 ft 2",Grapevine/Colleyville ISD,"3501 Ira E Woods Ave #500, Grapevine, Texas 76051",(817) 251-5200,,Huckabee,"801 Cherry St. #500, Ft. Worth, Texas 76102",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007032
Reece -Euless TX,TABS2026007024,Reece,"1150 Texas Star Parkway, Euless, TX 76040",Tarrant,1/31/2026,6/30/2026,"$680,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Scope of work includes interior improvement of existing building for a 20,017 SQ. FT. space.","20,017 ft 2",Andres RPM Investments LLC,"4335 Gloster Rd, Dallas, Texas 75220",(214) 616-0935,"Soy Thomas, Reece",Abbot Studios,"471 East Broad Street Ste.1700, Columbus, Ohio 43217",(614) 461-0101,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007024
SALIENCE HEALTH,TABS2026007006,N/A,"1050 E SH 114, STE 250, Southlake, TX 76092",Tarrant,11/3/2025,12/5/2025,"$65,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",MOVE MULTIPLE WALLS AND DOORS FOR OFFICE RENOVATIONS,"5,800 ft 2",AMERICAN REALTY INVESTOR'S III LLC,"555 SUN VALLEY DR. UNIT P-2, ROSWELL, GA, 30076, ROSWELL, Georgia 30076",817-416-3981,JOEL BAILLEN,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007006
Saginaw HS Additions and Renovations,TABS2026006983,Saginaw HS,"800 N Blue Mound Rd, Saginaw, TX 76131",Tarrant,2/1/2026,8/1/2028,"$58,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","New construction field house, ag shop addition to the main building, scene shop addition to the main building, and locker removal in the main building.","111,478 ft 2",Eagle Mountain-Saginaw ISD,"1600 Mustang Rock Rd, Fort Worth, Texas 76179",817-232-0880,,VLK,"1320 Hemphill St, Suite 400, Fort Worth, Texas 76104",(817) 633-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026006983
Surgical Centers of North Texas - GI Conversion,TABS2026006964,Surgical Center of North Texas,"2400 Matlock Rd., Arlington, TX 76015",Tarrant,1/1/2026,8/17/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation within an existing ambulatory surgery center. ,800 ft 2,MMAC-FCA ARLINGTON LLC,"2400 Matlock Rd., Arlington, Texas 76015",(817) 821-1401,,Parkhill,"640 Taylor Street, Suite 1900, Fort worth, Texas 76102",682.399.6440,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026006964
Texas Tumble,TABS2026006948,Shops at hurst,"712 W Pipeline Rd STE 100, Hurst, TX 76053",Tarrant,1/1/2026,4/20/2026,"$275,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of existing space into a laundromat ,"2,552 ft 2",Hurst One LLC,"500 GRAPEVINE HWY STE 224, Hurst, Texas 76054",(817) 268-5489,Jon Pierce,OMArchitecture Studio,"1009 Crestwood Ct, Desoto, Texas 75115",(214) 907-8064,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026006948
X Golf Alliance,TABS2026006915,Alliance Town Center,"9550 Sage Meadow Trail, Fort Worth, TX 76177",Tarrant,11/15/2025,12/15/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finishes,"4,910 ft 2","ACT Investors, LP, dba ACT","2300 N. Field Street, Suite 1200, Dallas, Texas 75201",(971) 715-5834,Chase Patterson,M Architects,"114 E. Main Street 3rd Floor, Northville, Michigan 48167",(586) 933-3010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026006915
Dodson L2 Endo Meds Room,TABS2026006894,Cook Children's Medical Center,"801 Seventh Ave, Fort Worth, TX 76104",Tarrant,11/3/2025,12/2/2025,"$123,885",Renovation/Alteration,"This project is privately funded, on private land for private use.",Replace lighting fixtures and add light dimming switch. Remove & add power receptacles throughout the work area. Remove & add data outlets throughout work area. Add a wall and millwork for additional work stations. 300 Sq. Ft.,300 ft 2,Cook Children's Healthcare System,"801 Seventh Ave., Fort Worth, Texas 76104",682-885-4021,,"Smith Seckman Reid, Inc.","1300 Summit Avenue Suite 225, Fort Worth, Texas 76102",(214) 790-3282,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026006894
"Cavender's - Hurst, TX",TABS2026006886,Cavender's Boot City,"628 NE Loop 820, Hurst, TX 76053",Tarrant,12/2/2025,2/12/2026,"$1,550,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Existing Mercantile renovation to include and not exceed new floor/wall finishes, exterior signage/decor, fixtures, demo work to remove existing partitions and to add new walls. Existing utilities to remain as is - 23,384SF","23,384 ft 2",James R. Cavender Investment Co.,"7820 S. Broadway Avenue, Tyler, Texas 75703",(903) 520-6755,,Nelson Worldwide,"6000 Lombardo Center, #500, Cleveland, Ohio 44131",(216) 830-1561,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026006886
"18th Floor Interior Renovation, Harris Finley Bogle",TABS2026006881,777 Main,"777 Main St. Suite #1800, Fort Worth, TX 76102",Tarrant,1/2/2026,4/17/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior cosmetic upgrade of 21,290 sf. including floor, base, and wall finish. This also includes replacing counter tops in some areas, creating new office space, minor ceiling adjustments, and a sound masking system.","21,290 ft 2",JLL,"777 Main St. Suite C50, Fort Worth, Texas 76102",(817) 321-1100,"Timothy McKay, CPA",Quorum Architects Inc.,"825 West Vickery Blvd. Suite #100, Fort Worth, Texas 76104",817.546.6311,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026006881
