project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Dodson L0 MEG Replacement,TABS2026020928,Cook Children's Medical Center,"801 Seventh Ave., Fort Worth, TX 76104",Tarrant,7/6/2026,9/18/2026,"$255,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installation of new MEG equipment. Installation of new electrical receptacles and switches. Renovation of existing duct work. Slab depression for new MEG equipment.  400 SF,400 ft 2,Cook Children's Healthcare System,"801 Seventh Ave., Fort Worth, Texas 76104",682-885-4021,,"Smith Seckman Reid, Inc.","1300 Summit Avenue Suite 225, Fort Worth, Texas 76102",(214) 790-3282,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020928
Haslet Crossing Building B - Crawford TI,TABS2026020918,Haslet Crossing Building B,"SEC corner of Avondale Haslet Rd & Intermodal Pkwy, Haslet, TX 76052",Tarrant,5/1/2026,8/17/2026,"$720,000",New Construction,"This project is privately funded, on private land for private use.","The proposed project is a new 2,535 square feet new office space comprising of new offices, conference room, open office area, breakroom, men's and women's multi-user restroom, and IT/server room. There is an additional 15,842 square feet of warehous","18,377 ft 2","SRPF C/Haslet Crossing, LP","2001 Ross Avenue, Suite 400, Dallas, Texas 75201",(903) 316-2527,,GSR Andrade Architects,"2001 North Lamar Street Suite 400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020918
Medial Interior Alteration,TABS2026020914,Costex,"4701 Mercantile Dr, Fort Worth, TX 76137",Tarrant,6/15/2026,11/30/2026,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The existing unconditioned warehouse will primarily remain as warehouse, with a small portion on the east side of the building converted into a conditioned office space.","16,700 ft 2",Gilberto Uribe,"5800 NW 74th Ave, Miami, Florida 33166",(305) 592-9769,Costex Tractor Parts,"Melchiors Architecture, LLC","1201 Evans Ave, Suite 300, Fort Worth, Texas 76104",(817) 653-3007,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020914
Pioneer Parkway,TABS2026020901,RaceTrac,"2333 E. Pioneer Pkwy, Arlington, TX 76010",Tarrant,11/2/2026,1/4/2027,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Existing RaceTrac convenience store and associated dumpster enclosure.,"3,131 ft 2","RaceTrac, Inc.","200 Galleria Parkway Southeast, Atlanta, Georgia 30339",(404) 217-9366,,GPD Group Professional Corporation,"520 S Main Street Suite 2531, Akron, Ohio 44311",678-781-5069,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020901
coffee lounge,TABS2026020890,Burnett Plaza,"801 cherry street, Fort Worth, TX 76102",Tarrant,6/1/2026,10/1/2026,"$970,581",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish out of existing office space,"3,956 ft 2","swiss burnett, llc","p.o. box 65, stephenville, Texas 76401",(817) 332-6390,,idGROUP,"2641 irving blvd, dallas, Texas 75207",(972) 869-9100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020890
Avondale Industrial,TABS2026020860,Building 4,"SE corner of Avondale Haslet Rd & Avondale Farms, Fort Worth, TX 75062",Tarrant,8/1/2026,8/1/2027,"$3,468,887",New Construction,"This project is privately funded, on private land for private use.","Construction  of one (1) Office / Warehouse building, being fully sprinklered with ESFR Fire Sprinkler Systems, having tilt-up concrete exterior walls and steel roof structure, plans and specifications ","79,365 ft 2","TLUS CHI AVONDALE OWNER, L.P.","3819 Maple Avenue, Dallas, Texas 75219",(214) 661-8094,,"Pross Design Group, Inc.","5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020860
Kura Sushi Arlington,TABS2026020859,Kura Sushi,"4000 Arlington Highlands Blvd. #133, Arlington, TX 76018",Tarrant,7/20/2026,12/7/2026,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","demolition of all interior non-bearing walls and mezzanine. building new restrooms, kitchen and dining for a sushi restaurant. ","4,107 ft 2",CPT Arlington Highlands 1,"Two Seaport Lane 16th floor, Boston, Massachusetts 02210",(719) 371-0689,Gene Diep,Hestia Atelier,"3 Peters Canyon Rd. #110, Irvine, California 92606",(949) 230-6006,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020859
Avondale Industrial,TABS2026020858,Building 3,"SE corner of Avondale Haslet Rd & Avondale Farms, Fort Worth, TX 75062",Tarrant,8/1/2026,8/1/2027,"$5,161,016",New Construction,"This project is privately funded, on private land for private use.","Construction of one (1) Office / Warehouse building, being fully sprinklered with ESFR Fire Sprinkler Systems, having tilt-up concrete exterior walls and steel roof structure, plans and specifications ","136,230 ft 2","TLUS CHI AVONDALE OWNER, L.P.","3819 Maple Avenue, dallas, Texas 75219",(214) 661-8094,,"Pross Design Group, Inc.","5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020858
Avondale Industrial,TABS2026020855,Building 2,"SE corner of Avondale Haslet Rd & Avondale Farms, Fort Worth, TX 76052",Tarrant,8/1/2026,8/1/2027,"$5,278,469",New Construction,"This project is privately funded, on private land for private use.","Construction of one (1) Office / Warehouse building, being fully sprinklered with ESFR Fire Sprinkler Systems, having tilt-up concrete exterior walls and steel roof structure, plans and specifications ","142,204 ft 2","TLUS CHI AVONDALE OWNER, L.P.","3819 Maple Avenue, Dallas, Texas 75219",(214) 661-8094,,"Pross Design Group, Inc.","5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020855
Avondale Industrial,TABS2026020854,Building 1,"SE corner of Avondale Haslet Rd & Avondale Farms, Fort Worth, TX 76052",Tarrant,8/1/2026,8/1/2027,"$3,377,596",New Construction,"This project is privately funded, on private land for private use.","Construction of one (1) Office / Warehouse building, being fully sprinklered with ESFR Fire Sprinkler Systems, having tilt-up concrete exterior walls and steel roof structure, plans and specifications ","82,026 ft 2","TLUS CHI AVONDALE OWNER, L.P.","3819 Maple Avenue, Dallas, Texas 75219",(214) 661-8094,,"Pross Design Group, Inc.","5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020854
Concorde Grand Prairie - Respiratory Therapy,TABS2026020785,Concorde Career College,"3015 W Interstate 20 Frontage Road, Grand Prairie, TX 75052",Tarrant,6/1/2026,9/1/2026,"$65,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing classroom,690 ft 2,Dallas Concorde Property LTD,"105 Decker Court, Irving, Texas 75062",(972) 765-0390,Jahmil Jones,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020785
IHOP Restaurant - Fort Worth (McPherson),TABS2026020782,IHOP Restaurant,"5845 MCPHERSON BOULEVARD, Fort Worth, TX 76123",Tarrant,7/28/2026,4/30/2027,"$900,000",New Construction,"This project is privately funded, on private land for private use.",new ground up construction ,"3,995 ft 2",McPherson Holdings LLC,"251 E Southlake Blvd Suite 100, Southlake, Texas 76092",817-337-3433,,Fusion-AE,"6201 Campus Cirlce Dr E, Irving, Texas 75232",(469) 579-2227,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020782
Iscar Metal Office Renovation,TABS2026020767,Iscar Metal Inc,"300 Westway Place, Arlington, TX 75409",Tarrant,6/16/2026,9/30/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Office renovations. Updating paint,  replacing doors, floors, ceilings. Adding RTU. ","9,710 ft 2",DI Properties Inc,"300 Westway Pl, Arlington, Texas 76018",(972) 213-7847,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020767
AVAir,TABS2026020746,DF West Logistics Park,"3642 Euless Grapevine Rd., Grapevine, TX 76051",Tarrant,6/1/2026,6/30/2026,"$83,616,159",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installation of storage rack and mezzanine,"19,692 ft 2",Bradford Management Company INC,"4100 Amon Carter Blvd, Suite 106, Fort Worth, Texas 76155",972-337-9323,Jimmy Quinn,Structural Engineering and Design,"1815 Wright Ave, La Verne, California 91750",(909) 596-1351,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020746
Barnes & Noble Presidio Town Crossing,TABS2026020730,Presidio Town Crossing,"2329 Porter Creek Drive, Fort Worth, TX 76177",Tarrant,6/1/2026,11/30/2026,"$433,806",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant fit out within an existing space in an existing building. No change to use or occupancy. No exterior work.  ,"11,925 ft 2",Retail Concepts Inc.,"10225 Mula Rd STE 120, Stafford, Texas 77477",(214) 294-4420,Amanda Lopes,WJCA,"6417 Kings Canyon Cove NE, Rio Rancho, New Mexico 07663",(201) 848-9060,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020730
Jeremiah's Italian Ice,TABS2026020704,Mansfield Center,"2301 E. Broad Street Space 136, Mansfield, TX 46063",Tarrant,6/15/2026,8/15/2026,"$225,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovations,"1,300 ft 2",SP Mansfield Property Fund LLC,"4940 N Tarrant Parkway, Fort Worth, Texas 76244",(682) 285-1600,Ashley Sorrill,Retail Design Consultant,"5600 Wellpoint Dr. NE, ADA, Michigan 49301",(616) 634-2253,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020704
BAE Systems,TABS2026020700,One Ridgmar Centre,"6500 West Freeway Suite 800, Fort Worth, TX 76116",Tarrant,6/1/2026,12/31/2026,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The scope of this project is a non-structural interior finish-out in an existing single floor suite of 18,222 sq.ft. Scope includes HVAC, electrical, and plumbing. ","18,222 ft 2",6500 West Freeway LLC,"1321 Markum Gate Way, Fort Worth, Texas 76126",817-618-0008,Lesley Miley,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020700
Old Navy,TABS2026020688,Arlington Highlands,"4001 Arlington Highlands Blvd Suite 133, Arlington, TX 76018",Tarrant,8/16/2026,10/28/2026,"$247,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant fit out remodel. New/ relocated fixtures, new cashwrap, new Fitting Rooms, relocated lighting and interior painting. Total square footage of the space is 14,928 sqft. Area of scope of work is roughly 12,839 sqft. ","12,839 ft 2","CPT Arlington Highlands 1, LP","2 Seaport Lane, Boston, Massachusetts 02210",(213) 312-2648,Steven Chin,Sargenti Architects,"461 From Rd 2nd Floor, Paramus, New Jersey 07652",(973) 859-9404,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020688
REGENESIS ORTHOPEDICS,TABS2026020687,HARRIS PLACE,"1651 W. ROSEDALE ST., SUITE 205, Fort Worth, TX 76104",Tarrant,6/22/2026,9/14/2026,"$140,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT INTERIOR RENOVATION,"1,901 ft 2",Texas Health Resources,"612 E Lamar  Blvd., 6th Floor, Arlington, Texas  7601",817 -266-6518,,Thiel & Team,"700 N Carroll Ave Ste 100, Southlake, Texas 76092",(817) 581-3838,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020687
Omaha Steaks - Grapevine,TABS2026020681,Omaha Steaks - Grapevine,"1469 W State Highway 114, Suite 600, Grapevine, TX 76051",Tarrant,6/22/2026,8/3/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement Mercantile Space to existing vacant space in multi-tenant building.,"1,695 ft 2",GRAPEVINE/TATE PAD A LTD CORP,"3102 MAPLE AVE, SUITE 500, Dallas, Texas 75201",(214) 954-0600,JD Long,FHA Architects,"14344 Y St Suite 204, Omaha, Nebraska 68137",(402) 895-0878,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020681
Freeform Chiropractic Corporate Office and Clinic,TABS2026020674,Freeform Chiropractic - Fort Worth,"Beach Street, Fort Worth, TX 76244",Tarrant,6/1/2026,1/31/2027,"$1,200,000",New Construction,"This project is privately funded, on private land for private use.",New Construction,"6,279 ft 2",Liberty Commercial Group,"3004 High Road, Flower Mound, Texas 75022",817-431-5100,,Covenant Architecture,"106 E Church St., Weatherford, Texas 76086",(817) 565-9826,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020674
IDV - BURLESON RD - FORT WORTH,TABS2026020655,IDV BURLESON RD - FORT WORTH,"101 W RISINGER RD, Fort Worth, TX 76140",Tarrant,7/1/2026,3/31/2027,"$8,640,000",New Construction,"This project is privately funded, on private land for private use.",New ground-up concrete tilt-wall construction of core and shell warehouse for future tenant lease and build-out with corresponding site improvements. ,"134,094 ft 2",IDV RISINGER LLC,"10375 Richmond Ave, STE 1950, Houston, Texas 77042",832-699-5013,,Powers Brown Architecture,"2100 Travis St., STE 501, Houston, Texas 77002",(832) 856-5303,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020655
Center Point Church Addition,TABS2026020575,Center Point Church,"7804 Mid Cities Blvd, North Richland Hills, TX 76180",Tarrant,7/1/2026,12/1/2027,"$6,400,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","A new 600 seat Worship Center and associated restrooms, back-of-house functions, and Commons spaces. A renovation of an existing room.","18,356 ft 2",Center Point Church,"7804 Mid Cities Blvd, North Richland Hilles, Texas 76180",(817) 581-4900,,Oxley Architects,"911 Houston Street Suite 201, Fort Worth, Texas 76102",(817) 380-8366,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020575
Basswood Boulevard Sidewalks,TABS2026020565,Basswood Boulevard,"Basswood Ct, Saginaw, TX 76131",Tarrant,1/1/2028,5/31/2028,"$463,103",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Concrete Sidewalk, Pedestrian ramps, and Pavement marking refreshment","3,200 ft 2",City Of Saginaw,"205 Brenda Lane, Saginaw, Texas 76179",(817) 230-0448,,"Kimley-Horn and Associates, Inc.","1301 Solana Blvd Bldg 1 Suite 1200, Westlake, Texas 76262",682-348-5993,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020565
East Broad Street improvements,TABS2026020563,E Broad Street,"3100 E Broad St,, Mansfield, TX 76063",Tarrant,8/1/2026,12/31/2028,"$550,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Paving, Drainage, Water, Landscape, and Traffic signal improvements for East Broad Street (From Mansfield High School to N Holland Road)","37,530 ft 2",City of Mansfield,"1200 E Broad St,, Mansfield, Texas 76063",(817) 276-4208,,Kimley-Horn,"801 Cherry St. Suite 1300, Unit 11 Suite 1300, Fort Worth, Texas 76102",(817) 335-6511,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020563
Zumiez,TABS2026020529,Tanger Outlets,"Tanger Outlets, 15841 N freeway, suite 1125, Fort Worth, TX 76177",Tarrant,8/1/2026,10/31/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish out,"2,000 ft 2",Tanger Management,"15853 N freeway, suite 990, Fortworth, Texas 76177",(817) 464-5400,Greg Kimmel (Zumiez),PDMS Design Group,"2225 E RANDOL MILL RD, ARLINGTON, Texas 76011",(817) 701-4807,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020529
Texas Urology Specailst,TABS2026020513,Professional Building II,"6317 Harris Pkwy Suite 550, Fort Worth, TX 76132",Tarrant,6/15/2026,12/7/2026,"$820,260",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 6,072 sq. ft. tenant medical office finish out in Professional Building II within Fort Worth, Texas","6,076 ft 2",Texas Health Resources,"612 E Lamar Fl 6th Blvd., Arlington, Texas 76011",(817) 433-6121,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020513
varispace southlake suite 3200A redemise,TABS2026020504,Varispace Southlake - Building A,"1900 W Kirlkwood Blvd, Southlake, TX 76092",Tarrant,6/15/2026,8/17/2026,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Construction of demising wall and entry door to redemise Suite 3200A,"16,189 ft 2",Varispace Southlake LLC,"3300 T King Road, Westlake, Texas 76262",(469) 391-0976,,SJE ARCHitects,"8350 N Central Expressway Suite 1900, Dallas, Texas 75206",(817) 312-1518,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020504
