project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
A New Lease Space for Basin Funds - Fifth Floor,TABS2024013783,University Center I,"1300 S. University Dr., Ste. 500, Fort Worth, TX 76107",Tarrant,4/1/2024,10/31/2024,"$740,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",A 6730 sf finish-out of former office space for new office space on the fifth floor of a six-story building.,"6,730 ft 2",UCI Partners LLC,"1635 Rogers Road, Fort Worth, Texas 76107",(210) 393-6734,,Schwarz-Hanson Architects,"2627 Tillar Street, Suite 131, Fort Worth, Texas 76107",(817) 377-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013783
Walmart 266-1005 New Remodel,TABS2024013781,Walmart,"1601 W State Highway 114, Grapevine, TX 76051",Tarrant,7/14/2024,10/31/2024,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel Auto Center, Deli, Grocery, Sales floor, empty tenant space, Garden Center, Pharmacy, Photo Lab, Restrooms, Mother's room & Customer Service. 30,000sf","30,000 ft 2",Walmart Stores Texas LLC,"PO Box 8050 MS 0555, Bentonville, Arkansas 72716",(479) 273-4000,,"BRR Architecture, Inc.","8131 Metcalf Avenue, Suite 300, Overland Park, Kansas 66204",(913) 236-3480,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013781
CTDI - Southwest T.I. Phase 1B,TABS2024013756,"Fort Worth Logistics Hub, Building 2","300 Risinger Rd, Fort Worth, TX 76140",Tarrant,3/31/2024,6/17/2024,"$3,153,014",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of existing shell building to add approx. 6,023 SF Southwest office.","607,074 ft 2",300 W RISINGER LLC,"1373 Enterprise Drive, West Chester, Pennsylvania 19380",(215) 266-3525,,Meinhardt & Associates Architects P.L.L.C.,"14643 Dallas Parkway Suite 636, Dallas, Texas 75254",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013756
"OFFICES FOR SHACKELFORD, BOWEN, McKINLEY & NORTON, LLP",TABS2024013737,WELLS FARGO TOWER,"201 MAIN STREET SUITE 1820, Fort Worth, TX 76102",Tarrant,4/1/2024,5/24/2024,"$259,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL OF EXISTING LEASE SPACE,"3,843 ft 2",CITY CENTER MANAGEMANT CO; SRB CITY INVST LP; DDR/DTC CITY INVST; CITY INVST LP,"201 MAIN STREET SUITE 3000, FORT WORTH, Texas 76102",(817) 255-5700,,HALBACH DIETZ ARCHITECTS,"6913 CAMP BOWIE BLVD. SUITE149, FORT WORTH, Texas 76116",(817) 737-0725,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013737
Jackson Walker Fort Worth Office - Level 22,TABS2024013720,777 Main,"777 Main Street Level 22, Fort Worth, TX 76102",Tarrant,3/18/2024,7/31/2024,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement of existing office space including non-structural partitions and upgrades.,"9,590 ft 2","F7 SSSM, LLC (Representative: Patrick D. Walsh)","3455 Peachtree Road, NW Suite 300, Atlanta, Georgia 30326",(404) 364-8091,Sharon Kasachkoff,Gensler,"5005 Greenville Ave., Dallas, Texas 75206",(214) 273-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013720
Medical Office Bldg,TABS2024013706,Medical Office,"1480 Corporate Circle, Southlake, TX 76092",Tarrant,3/13/2024,5/13/2024,"$180,000",New Construction,"This project is privately funded, on private land for private use.",interior finish out,"3,800 ft 2",Jesse N Schroeder,"P.O. Box 1948, Colleyville, Texas 76034",(817) 514-6253,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013706
Anchor Bar,TABS2024013704,The Village at Ballpark,"2150 E. Lamar Blvd. Suite 110, Arlington, TX 76006",Tarrant,3/18/2024,6/28/2024,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish-Out (5849 Sq Ft),"5,849 ft 2","SCG-Village at Ballpark, LLC","3715 Northside Pkwy Northcreek 200, Suite 650, Atlanta, Georgia 30327",(404) 460-4511,Al McClurge,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013704
SH 360 & Mayfield Rd,TABS2024013700,Starbucks - SH 360 & Mayfield Rd,"2989 S State Hwy 360, Grand Prairie, TX 75052",Tarrant,7/19/2024,8/17/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Reno of existing Starbucks cafe including minor wall framin, casework, finishes, & MEP work. 1,564sf","1,564 ft 2","Yellow Finch, LLC","1 Braxmar Dr. N, Harrison, New York 10528",(646) 400-2491,Andrea Reilly - Starbucks,"Design Forum Architects, Inc.","2056 Byers Road, Miamisburg, Ohio 45342",(844) 804-7700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013700
"Cook Children's Medical Center, Dodson Basement Refresh",TABS2024013697,Cook Children's Medical Center,"801 7th Ave., Fort Worth, TX 76104",Tarrant,7/1/2024,12/1/2024,"$34,710,200",Renovation/Alteration,"This project is privately funded, on private land for private use.","Aesthetic refresh of the basement level of the existing Dodson Specialties Clinic building. Scope includes new flooring, [paint, lighting, wall protection in toilets, wall-mounted sinks, cubicle curtains  and track","41,210 ft 2",Cook Children's Medical Center,"801 7th Ave., Fort Worth, Texas 76104",(682) 236-6746,,Keller Studio Inc.,"1263 W. Rosedale St. Suite 101, Fort Worth, Texas 76104",(917) 340-6028,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013697
Jo Malone London,TABS2024013674,Shops at Clearfork,"5014 Gage Ave F190, Fort Worth, TX 76109",Tarrant,7/8/2024,9/13/2024,"$375,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",New fixtures & finishes. New stockroom. Existing restroom to remain,"1,034 ft 2",Simon Property Group,"225 West Washington Street 8th floor, Indianapolis, Indiana 46204",(817) 883-1665,Omar Rowe,Simone Architecture,"1508 Bay Rd 628, Miami Beach, Florida 33139",(973) 214-4084,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013674
Stifel,TABS2024013666,One City Place,"300 Throckmorton St. Suite 1400, Fort Worth, TX 76102",Tarrant,3/12/2024,11/12/2024,"$109,979",Renovation/Alteration,"This project is privately funded, on private land for private use.",non-structural interior finish-out in an existing single floor suite.,"7,107 ft 2",Spire Realty,"2001 Bryan St. #2150, Dallas, Texas 75201",(214) 740-2300,,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013666
Tommy Bahama,TABS2024013652,Southlake Town Center,"160 State Street Building 1B, Southlake, TX 76092",Tarrant,6/24/2024,9/13/2024,"$524,100",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior tenant improvement for a new tenant going into an existing space. Scope to include mechanical, electrical, and plumbing work. Square Footage - 4,425","4,425 ft 2",Kite Realty,"30 S Meridan St Suite 1100, Indianapolis, Indiana 46204",317-713-7709,Cheryl Usnick,"Graphite Design Group, LLC","1809 7th Ave St 700, seattle, Washington 98101",206-519-5132,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013652
Wedgwood Middle School Addition & Renovation,TABS2024013634,Wedgwood MIddle School,"3909 Wilkie Way,, Fort Worth, TX 76133",Tarrant,4/15/2024,7/1/2026,"$44,000,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovating the entire existing school as well as two connected additions to the facility.,"170,000 ft 2",Fort Worth ISD,"7060 Camp Bowie Blvd., Fort Worth, Texas 76116",214-240-7294,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013634
Heights at Crowley,TABS2024013626,Heights at Crowley,"7500 Crowley Road, Fort Worth, TX 76134",Tarrant,7/1/2024,7/1/2026,"$16,257,053",New Construction,"This project is privately funded, on private land for private use.",(2) 3-Story Multi-Family Apartment buildings composed of 96 total units with a 1-story amenity Clubhouse. ,"137,079 ft 2","Generation Housing Partners, LLC","17440 North Dallas Parkway, Suite 120, Dallas, Texas 75287",(214) 613-6569,,ARRIVE Architecture Group,"2344 Highway 121 Suite 100 Suite 100, BEDFORD, Texas 76021",(817) 514-0584,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013626
THR Corporate Office Consolidation - Level 10,TABS2024013616,Texas Health Resources,"612 East Lamar Blvd., Arlington, TX 76011",Tarrant,3/18/2024,4/5/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out renovation of a second generation space on the 10th floor.,"7,000 ft 2",Texas Health Resources,"612 E. Lamar Blvd., Arlington, Texas 76011",(682) 236-6746,,HKS Inc.,"350 N. St. Paul St. Suite 100, Dallas, Texas 75201",(214) 969-5599,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013616
AA - FTA South Sim - Simulator Install - S195,TABS2024013613,American Airlines Headquarters,"4601 Hwy 360, Fort Worth, TX 76155",Tarrant,5/1/2024,8/15/2024,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of Sim Bay S-195 and associate support spaces. ,"3,916 ft 2",American Airlines Group,"1 Skyview Drive,, Fort Worth, Texas 76155",713-385-8197,,Corgan Associates,"401 N Houston, Dallas, Texas 75201",214-748-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013613
TWC Fort Worth Structural Repairs,TABS2024013582,TWC Fort Worth Telecenter,"301 W. 13th St., Fort Worth, TX 76102",Tarrant,8/30/2024,12/30/2024,"$400,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Various Structural Repairs and Waterproofing improvements.,"6,000 ft 2",Texas Workforce Commission,"101 East 15th St, Austin, Texas 78778",(512) 756-3856,,Elements of Architecture,"1201 6th Avenue Suite 100, Fort Worth, Texas 76104",(817) 333-2880,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013582
Olympus Property Home Office Renovations,TABS2024013572,Clearfork Office Buildings,"5128 Apache Plume Rd, STE 300, Fort Worth, TX 76109",Tarrant,5/1/2024,6/1/2024,"$365,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Kitchen renovation,"15,600 ft 2",Simon Property Group,"225 West Washington St, Indianapolis, Indiana 46204",(817) 883-1665,Jeff Barber,Design Identity Group,"903 Calle Amanecer STE 100, San Clemente, California 92673",(949) 503-3199,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013572
Tropical Smoothie Cafe,TABS2024013565,Summer Creek,"5216 Sycamore School Rd. Suite 100, Fort Worth, TX 76123",Tarrant,5/1/2024,7/1/2024,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant improvement for a new cafe with drive thru,"1,400 ft 2",Direct Path LLC,"100 Decker Ct Suite 197, Irving, Texas 75062",(469) 363-3222,,ND Enterprises LLC,"6501 East Greenway Parkway #103-707, Scottsdale, Arizona 85254",1-480-297-5577,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013565
SCHMIDGALL DENTAL GROUP - FORT WORTH TX,TABS2024013550,SCHMIDGALL DENTAL GROUP,"5656 EDWARDS RANCH ROAD SUITE 101, Fort Worth, TX 76107",Tarrant,6/3/2024,10/7/2024,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL OF A FIRST FLOOR TI DENTIST OFFICE,"3,800 ft 2",SCHMIDGALL DENTAL GROUP,"4225 BRYANT IRVIN ROAD SUITE 111, FORT WORTH, Texas 76109",(817) 266-7271,,ROGUE ARCHITECTS,"513 MAIN STREET SUITE 300, FORT WORTH, Texas 76102",817-820-0433,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013550
Rally House,TABS2024013537,Fort Worth Outlets,"15853 N Fwy Suite 620, Fort Worth, TX 76177",Tarrant,3/25/2024,4/25/2024,"$72,703",Renovation/Alteration,"This project is privately funded, on private land for private use.","5,148 s.f. existing retail space: remove wall shelving, millwork & platform floor, paint, new cash wrap & wall brackets","5,148 ft 2",Tanger Management LLC,"15853 N Fwy, Suite 620, Fort Worth, Texas 76177",(814) 464-5400,Angela Harmsen,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013537
Holiday Inn Express,TABS2024013533,Holiday Inn Express,"931 E. Harwood Rd., Euless, TX 76039",Tarrant,5/11/2024,5/15/2026,"$10,000,000",New Construction,"This project is privately funded, on private land for private use.","New 4 Story Wood Framed Hotel with Lobby, Breakfast and Fitness areas.","62,093 ft 2",MILTON 2434 SOUTH I-35 LLC,"455 Tarrytown Rd. 1526 1526, White Plains, New York 10607",(732) 241-5100,,Type-Six Design & Development Services,"920 S. Main St. Suite 150, Grapevine, Texas 76051",(817) 690-2195,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013533
059-101 J. Martin Jacquet MS,TABS2024013519,Jacquet Middle School,"2501 Stalcup Road, Fort Worth, TX 76119",Tarrant,6/1/2024,11/13/2026,"$31,613,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Approximately 29,530 SF of additions and approximately 102,840 SF of renovation to the Jacquet MS.  Work will include site improvements, landscaping, security and life safety items, building envelope, learning environment, MEP, FP & Tech. ","132,370 ft 2",Fort Worth ISD,"7060 Camp Bowie Blvd., Fort Worth, Texas 76116",(817) 528-6912,,"BLDD Architects, Inc.","100 North Merchant Street, Decatur, Illinois 62523",(844) 784-4440,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013519
UTA Arlington - Interior MRI Suite Finish Out,TABS2024013511,Science & Engineering Innovation & Research Building,"655 W. Mitchell St., Arlington, TX 76010",Tarrant,4/8/2024,9/16/2024,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The project involves the interior finish out of the existing shell space.  The area will accommodate a new MRI Procedure Room, Control Room, Equipment Room, Offices, Exam Rooms, and the support spaces.","3,700 ft 2",Troy Yoder,"601 W. Mitchell St., Arlington, Texas 76012",(817) 272-2396,,Fry Construction,"3212 Commander Drive, Carrollton, Texas 75006",(214) 732-9611,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013511
An Interior Renovation for Frank Kent Headquarters,TABS2024013503,Frank Kent Headquarters,"405 Jim Wright Fwy, Fort Worth, TX 76108",Tarrant,4/1/2024,4/1/2025,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 17,230 square-foot office renovation project with private and open offices, breakroom, training room, and AV rooms.","17,230 ft 2",Will Churchill,"4800 Bryant Irving Ct., Fort Worth, Texas 76107",817-632-4925,,Schwarz-Hanson Architects,"2627 Tillar Street Suite 131, Fort Worth, Texas 76116",(817) 377-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013503
UNTHSC MET 5th Floor Renovation,TABS2024013493,Medical Education and Teaching (MET),"1000 Montgomery Street, Fort Worth, TX 76107",Tarrant,2/16/2024,7/31/2024,"$3,582,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Scope of work consists of interior renovation, furniture package, and finish upgrades of a portion of the 5th floor. Renovated area is approximately 10,500 SF.","10,500 ft 2",University of North Texas Health Science Center,"1000 Montogomery Street, Fort Worth, Texas 76107",940.369.6673,,TreanorHL,"2554 Elm Street, Suite 200, Dallas, Texas 75226",785.766.0678,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013493
Sonie Family Eyecare,TABS2024013478,Sonie Family Eyecare,"215 E. Debbie Lane, Mansfield, TX 76063",Tarrant,4/1/2024,4/1/2025,"$550,000",New Construction,"This project is privately funded, on private land for private use.","Building 2,800 sf stand alone building.","2,800 ft 2",Sonie Express LLC,"1742 E. Broad St., Suite 120, Mansfield, Texas 76063",(817) 680-7441,,MA Engineering and Construction,"2131 N. Collins St., Ste 433-148, Arlington, Texas 76011",(817) 903-9456,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013478
