project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
26087 - Drink Pak Phase 2 Bldg 6,TABS2026022373,Building 6,"7151 Harris Legacy Drive, Fort Worth, TX 76140",Tarrant,6/25/2026,8/15/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",New dock improvements at Carter Park East Building 6,"193,633 ft 2","Carter Park East Phase 2, LLC","251 Little Falls Drive, Wilmington, Delaware 19808",(817) 647-5961,,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022373
"Baylor Scott & White - Keller, TX",TABS2026022359,Baylor Scott & White Physical Therapy,"1006 Keller Pkwy Suite 103, Keller, TX 76248",Tarrant,7/1/2026,10/31/2026,"$970,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior fit out of outpatient physical therapy facility - 4,803 SF","4,803 ft 2",Regency Centers LP,"PO Box 2538, San Antonio, Texas 78299",(214) 706-2501,Kevin Hillenbrand,"Robert J. Tanay, RA","680 American Ave Suite 203, King of Prussia, Pennsylvania 19406",(610) 992-7147,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022359
US XSY INTERIOR FINISH OUT,TABS2026022330,US XSY,"4929 northeast pkwy, Fort Worth, TX 76106",Tarrant,7/15/2026,3/1/2027,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR RENOVATION ,"2,800 ft 2",KENSINGTON REALTY INC,"2300 MEDFORD CT E, FORT WORTH, Texas 76109",(817) 405-4262,,AMOI DESIGN GROUP LLC,"8750 N CENTRAL EXPRESSWAY, DALLAS, Texas 75231",(972) 908-9558,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022330
Action Behavior Center South Arlington Academy,TABS2026022327,Action Behavior Center South Arlington Academy,"501 Rita Lane Suite 113, Arlington, TX 76014",Tarrant,7/1/2026,12/31/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 5,461 square foot interior renovation for Action Behavior Centers office and therapy clinic. ","5,461 ft 2",Montecito Medical Real Estate,"3807 Cleghorn Ave, Suite 903, Nashville, Tennessee 37215",615-478-1170,Connor Coleman,Schwarz-Hanson Architects,"2627 Tillar Street, Suite 131, Fort Worth, Texas 76107",(817) 377-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022327
Action Behavior Center Justin 2.0,TABS2026022325,Action Behavior Center Justin 2.0,"2225 Avondale Haslet Road, Haslet, TX 76247",Tarrant,7/1/2026,12/31/2026,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 7,000 square foot interior finish-out for Action Behavior Centers offices and therapy clinic. ","7,000 ft 2",Plaza Developers Construction LLC,"10101 Westridge Blvd, STE 101, McKinney, Texas 75070",847-644-1399,Connor Coleman,Schwarz-Hanson Architects,"2627 Tillar Street, Suite 131, Fort Worth, Texas 76107",(817) 377-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022325
USPI - Trophy Club GI Reno,TABS2026022313,Baylor Scott & White Medical Center - Trophy Club,"2850 TX-114 W, Trophy Club, TX 76262",Tarrant,7/1/2026,8/1/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",125SF in renovation within the surgical department in an existing surgical hospital. This renovation includes a new GI scope room and new equipment.,125 ft 2,United Surgical Partners International,"15305 Dallas Parkway, Suite 1600, Dallas, Texas 75001",(214) 632-8851,,E4H Architecture,"5830 Granite Parkway Suite 750, Plano, Texas 75024",(972) 292-7670,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022313
Haltom Flex,TABS2026022292,Haltom Flex space business park,"6024 LARK STREET, Fort Worth, TX 76117",Tarrant,6/22/2026,9/25/2026,"$450,000",New Construction,"This project is privately funded, on private land for private use.","Flex space new construction, Grading, concrete work and building construction ","5,187 ft 2",fernando Torres,"516 Catherine st, fort worth, Texas 76103",(682) 251-4786,,Mel/Arch,"1201 Evans Ave. Suite 300, fort worth, Texas 76104",817-653-3007,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022292
2900 Sappington Place,TABS2026022276,Sappington 4Plex,"2900 Sappington Pl, Fort Worth, TX 76116",Tarrant,9/1/2026,2/1/2027,"$532,000",New Construction,"This project is privately funded, on private land for private use.","new construction of a 4-plex - 4 total units consisting of 2 bedroom, 1 bathroom 850sqft dwellings","3,400 ft 2",Texas4 Land LLC,"810 E Central Ln, Meridian, Idaho 83642",682-888-9865,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022276
TNC (The Neighborhood Clinic),TABS2026022267,TNC (The Neighborhood Clinic),"1725 Chadwick Court, Hurst, TX 76054",Tarrant,7/6/2026,10/6/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior commercial remodel of 5000 SF bldg.  New tenant:clinic and med spa.  At some locations: new interior walls, clg patching, doors, finishes/millwork, redo 4 restrooms, break room cabs. No structural. New roof. Limited electrical/plumbing/mech.","5,000 ft 2",1725 CHADWICK CT LLC,"4222 W LEONA ST, Tampa, Florida 33629",(443) 254-1338,Ken Johnson,Koru Group PLLC,"2056 Westings Ave Suite 170, Naperville, Illinois 60563",(331) 256-9335,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022267
PNC E518 Camp Bowie Office Renovation,TABS2026022255,PNC Bank,"5701 Camp Bowie Blvd, Fort Worth, TX 76107",Tarrant,6/24/2026,7/29/2026,"$65,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Build out of two new enclosed office spaces, roughly 200sf",200 ft 2,CNB Bank,"5701 Camp Bowie Blvd, Fort Worth, Texas 76107",(469) 426-4094,,"REES Associates, Inc.","9595 Six Pines Drive, Suite 6240, The Woodlands, Texas 77380",713-988-7337,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022255
X-RAY Room Replacement,TABS2026022243,JPS Medical Home at True Worth,"1513 E PRESIDIO ST, Fort Worth, TX 76012",Tarrant,7/15/2026,11/15/2026,"$300,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation and replacement of existing X-Ray room and equipment.,325 ft 2,LIGHTHOUSE FOR THE HOMELESS,"1513 E PRESIDO ST, Fort Worth, Texas 76012",(817) 632-7478,,Primera Design Associates,"318 W. Main Street, Arlington, Texas 76010",817-881-1581,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022243
COMMERCIAL REMODEL,TABS2026022226,500 E LOOP 820,"500 E LOOP 820, Fort Stockton, TX 76112",Tarrant,6/15/2026,12/1/2027,"$1,235,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",16 APARTMENT REMODEL A/ FIRE ,"15,000 ft 2",LA VILLA HOUSING FINANCE CORPORATION,"916 S MIKE CHAPA DR, LA VILLA, Texas 78562",(215) 806-8657,,ROAD DESIGN GROUP,"6205 TOWER CT, PLANO, Texas 75074",(469) 835-1893,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022226
