project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Continental Davis Improvements & Peytonville Roundabout,TABS2025014739,N/A,"1200 - 1705 W Continental Blvd, Southlake, TX 76909",Tarrant,6/1/2025,10/1/2027,"$13,550,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","This project includes 2,200 linear ft. of paving, drainage, signal, and signing and marking work for two intersections in TxDOT and City ROW.","2,200 ft 2",City of Southlake,"1400 Main Street, Ste. 320, Southlake, Texas 76092",(817) 748-8089,,"Kimley-Horn and Associates, Inc","225 E. John W. Carpenter Frwy., Ste 1100, Irving, Texas 7506",214-420-5603,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014739
Spec Suite 340,TABS2025014738,Kirkwood Oaks,"3120 Sabre Drive Suite 340, Southlake, TX 76092",Tarrant,3/25/2025,7/7/2025,"$480,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"10,026 ft 2",Cawley Partners,"16400 Dallas Parkway Suite 150, Dallas, Texas 75249",(972) 759-7715,,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014738
Spec Suite 360,TABS2025014736,Kirkwood Oaks,"3120 Sabre Drive Suite 360, Southlake, TX 76092",Tarrant,3/25/2025,7/7/2025,"$345,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"6,578 ft 2",Cawley Partners,"16400 Dallas Parkway Suite 150, Dallas, Texas 75249",(972) 759-7715,,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, TX, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014736
Spec Suite 370,TABS2025014733,Kirkwood Oaks,"3120 Sabre Drive Suite 370, Southlake, TX 76092",Tarrant,3/25/2025,7/7/2025,"$245,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"4,857 ft 2",Cawley Partners,"16400 Dallas Parkway Suite 150, Dallas, Texas 75249",(972) 759-7715,,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, TX, Texas 75080",(214) 404-8686,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014733
Hulen Retail and restaurant,TABS2025014732,Hulen Shell,"4420 W. Risinger Road, Fort Worth, TX 76123",Tarrant,8/1/2025,8/1/2026,"$500,000",New Construction,"This project is privately funded, on private land for private use.",New ground up shell building,"6,680 ft 2",JJ Design,"2828 E. Trinity Mills Road #300 #300, carrollton, Texas 75006",(817) 308-6243,,Beacon Projects,"2828 E. Trinity Mills Road #300, Carrollton, Texas 75007",(817) 308-6243,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014732
Spec Suite 390,TABS2025014729,Kirkwood Oaks,"3120 Sabre Drive Suite 390, Southlake, TX 76092",Tarrant,3/25/2025,7/7/2025,"$225,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"3,321 ft 2",Cawley Partners,"16400 Dallas Parkway Suite 150, Dallas, Texas 75249",(972) 759-7715,,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, TX, Texas 75080",(214) 404-8686,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014729
Spec Suite 390,TABS2025014727,Kirkwood Oaks,"3120 Sabre Drive Suite 390, Southlake, TX 76092",Tarrant,3/25/2025,7/7/2025,"$102,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"3,206 ft 2",Cawley Partners,"16400 Dallas Parkway Suite 150, Dallas, Texas 75249",(972) 759-7715,,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014727
BISD - BAC Purchasing Warehouse,TABS2025014698,Birdville Administrative Complex,"8641 Airport Freeway Suite 155, North Richland Hills, TX 76180",Tarrant,5/1/2025,8/31/2025,"$3,450,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovate existing shell space to house the purchasing warehouse. This includes new walls, doors and finishes.","5,000 ft 2",Birdville ISD,"6125 East Belknap Street, Haltom City, Texas 76117",(817) 547-5700,,"IN2 Architecture, Inc.","12222 Merit Drive Suite 1140, Dallas, Texas 75251",(972) 427-1222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014698
BISD - BAC Child Nutrition Warehouse,TABS2025014697,BISD Plaza,"6351 Boulevard 26, North Richland Hills, TX 76180",Tarrant,5/1/2025,8/31/2025,"$1,450,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovate existing shell space to house the child nutrition warehouse. This includes a new freezer/cooler, new doors and finishes.","5,000 ft 2",Birdville ISD,"6125 East Belknap Street, Haltom City, Texas 76117",(817) 547-5700,,"IN2 Architecture, Inc.","12222 Merit Drive Suite 1140, Dallas, Texas 75251",(972) 427-1222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014697
BISD - Birdville Administrative Complex - Building 1,TABS2025014693,Birdville Administrative Complex,"8641 Airport Freeway Suite 155, North Richland Hills, TX 76180",Tarrant,5/1/2025,8/31/2025,"$3,450,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovate existing shell space to house the purchasing warehouse. This includes new walls, doors, and finishes.","5,000 ft 2",Birdville ISD,"6125 East Belknap Street, Haltom City, Texas 76117",(817) 547-5700,,"IN2 Architecture, Inc.","12222 Merit Drive Suite 1140, Dallas, Texas 75251",(972) 427-1222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014693
Entrada Artisan Hut BLDG. Two,TABS2025014666,Artisan Hut BLDG,"Block N, Lot 4 Arta Drive, Westlake, TX 76262",Tarrant,8/1/2025,4/1/2026,"$414,000",New Construction,"This project is privately funded, on private land for private use.",New construction for 2293 SQFT Office.,"2,293 ft 2",Oscar Morales,"1021 E Continental Blvd, Southlake, Texas 76092",(408) 612-1252,,BUSH Architects LLC,"14951 N. Dallas Parkway Suite 850, Addison, Texas 75254",(469) 857-8151,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014666
Ron Mollis,TABS2025014642,Ron Mollis,"2140 regal parkway, Euless, TX 76040",Tarrant,6/2/2025,12/31/2025,"$3,200,000",New Construction,"This project is privately funded, on private land for private use.","Construct a 81'x165' multi-tenant space with driveway and site improvements. Building will have five total units, & a fire suppression system. Each unit will have two restrooms, mechanical room, and mezzanine.","13,365 ft 2",ron mollis,"3146 Redhill avenue suite 100, costa mesa, California 92626",(949) 222-0735,,allied design Architecture & Engineering,"PO BOX 110 P.O. Box 110, morton, Illinois 61550",(309) 202-2022,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014642
DSM (SOUTHLAKE),TABS2025014638,DYNAMIC SPORTS MEDICINE,"1251 E. SOUTHLAKE BLVD. SUITE 351, Southlake, TX 76092",Tarrant,4/21/2025,8/25/2025,"$162,575",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL FOR PHYSICAL THERAPY,"2,520 ft 2","WEITZMAN MANAGEMENT CORPORATION CARROLL/1709, LTD","3102 MAPLE AVENUE #350, DALLAS, Texas 75201",214-720-3621,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014638
"Academy #81 Grapevine, TX",TABS2025014595,Academy Sports + Outdoors,"1523 State Highway 114, Grapevine, TX 76051",Tarrant,5/25/2025,6/1/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Queuing only - rearranging front registers and adding electrical as needed - 3335 sf affected,"3,335 ft 2","KRG Grapevine, LLC","30 South Meridian Street Suite 1100, Indianapolis, Indiana 46204",(817) 329-5566,Kressia Rodriguez,pb2 architecture + engineering,"4886 West Pauline Whitaker Parkway Suite 200, Rogers, Arkansas 72758",(479) 636-3545,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014595
"Academy #74 Fort Worth, TX",TABS2025014591,Academy Sports + Outdoors,"6101 Bryant Irvin Road, Fort Worth, TX 76132",Tarrant,6/1/2025,6/8/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Queuing only - rearranging front registers and adding electrical as needed - 3170 sf affected,"3,170 ft 2","RPI Bryant Irvin, Ltd.","2929 Carlisle Street Suite 170, Dallas, Texas 75204",(972) 250-1486,Kressia Rodriguez,pb2 architecture + engineering,"4886 West Pauline Whitaker Parkway Suite 200, Rogers, Arkansas 72758",(479) 636-3545,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014591
ARLINGTON INDEPENDENT SCHOOL DISTRICT CENTER FOR FAMILY AND COMMUNITY ENGAGEMENT,TABS2025014585,CENTER FOR FAMILY AND COMMUNITY ENGAGEMENT,"5618 W. Arkansas Lane, Arlington, TX 76016",Tarrant,5/5/2025,8/12/2025,"$870,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovating existing classrooms for new video studio space, adding sound attenuation and studio lighting grid, new RTU, re-working existing ductwork. New vestibule, relocating existing fire extinguisher, adding new signage throughout the facility.","4,700 ft 2",Arlington Independent School District,"690 E Lamar Blvd, Arlington, Texas 76011",(682) 867-7830,,LBL Architects,"1106 W Randol Mill RD STE 300, Arlington, Texas 76012",(817) 265-1510,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014585
Penske Logistics Restroom Renovation,TABS2025014584,Penske Logistics,"13550 Park Vista Boulevard, Fort Worth, TX 76177",Tarrant,4/22/2025,6/11/2025,"$144,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of existing restrooms. Expanding one single use restroom to multi-use room, new finishes and fixtures. Relocate mop basin, water heaters, and mop shelf to warehouse space.",220 ft 2,"Hillwood, A Perot Company","9800 Hillwood Parkway, Suite 300, Fort Worth, Texas 76177",(817) 224-6073,,"Korte Design, Inc","12441 US Highway 40, Highland, Illinois 62249",314-242-0266,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014584
Rogers Mechanical,TABS2025014582,Rogers Building Solutions,"1200 Mustang Drive Suite 100, DFW Airport, Grapevine, TX 76051",Tarrant,5/1/2025,9/1/2025,"$1,600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The project consists of 7,977 SF of existing office space attached to 25,784 SF adjacent warehouse space. Office will receive new offices, light fixtures, finishes and ceilings. ","33,761 ft 2",Rogers Building Solutions,"5901 Stewart Pkwy Douglasville, Douglasville, Georgia 30135",(817) 266-7646,,RGA Architects,"301 South Oak St Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014582
DDF4_FSC,TABS2025014576,DDF4,"651 KLEIN TOOLS BLVD, Mansfield, TX 76063",Tarrant,8/18/2025,10/27/2025,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",Standalone 3-Bay Fleet Service Center in a new PEMB within existing parking area of delivery station. Full-service hub light repair garage for preventative vehicle maintenance for internal combustion vehicles (ICE) and electrical vehicles (EV).,"5,000 ft 2",Sarah Madewell,"2323 Victory Avenue Suite 1500, Dallas, Texas 75219",(214) 647-4905,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014576
La Michoacana Supermarket #35,TABS2025014545,La Michoacana Supermarket #35,"4621 East Lancaster Ave, Fort Worth, TX 76103",Tarrant,6/1/2025,12/31/2025,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",grocery store remodel,"17,000 ft 2",LMMM Dallas #49,"8830 long point rd, Houston, Texas 77055",(281) 216-2674,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014545
La Michoacana Supermarket #34,TABS2025014543,La Michoacana Supermarket #34,"3101 East Seminary Dr, Fort Worth, TX 76119",Tarrant,6/1/2025,12/31/2025,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",store remodel,"15,000 ft 2",LMMM Dallas #48,"8830 long point rd, Houston, Texas 77055",(713) 547-4600,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014543
Dolce Vita,TABS2025014542,Dolce Vita,"1777 Callender Road, Mansfield, TX 76063",Tarrant,4/21/2025,4/20/2026,"$14,755,000",New Construction,"This project is privately funded, on private land for private use.","New single family residential neighborhood with public ROW,","3,540,000 ft 2",ACCP LP / Centrum Texas Ventures LLC,"P.O. Box 34000, Ft. Worth, Texas 76162",(817) 600-6414,,Spiars Engineering,"765 Custer Road, Plano, Texas 75075",(903) 408-7486,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014542
General Motors H Dock Addition,TABS2025014534,General Motors Arlington Facility,"2525 E Abram, Arlington, TX 76010",Tarrant,3/24/2025,9/30/2025,"$350,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Exterior Paving portion of H Dock Work,"8,400 ft 2",General Motors,"2525 E Abram, Arlington, Texas 76010",(573) 466-8124,,Ghafari Associates,"One City Place, 300, Throckmorton St Ste 600, Fort Worth, Texas 76102",(313) 441-3000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014534
Justin Tower Level 4 & 5 Finish Out,TABS2025014532,Texas Health Harris Methodist Hospital Fort Worth,"1301 Pennsylvania Ave., Fort Worth, TX 76104",Tarrant,4/1/2025,6/1/2026,"$24,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of the existing shell space on Levels 4 & 5 into new universal care floor with 36 beds on each floor. Total new rooms is 72. New design matches previously built floors above.,"58,770 ft 2",Texas Health Resources,"612 E. Lamar Blvd., Arlington, Texas 76011",(817) 250-7999,,HKS Inc.,"1227 Magnolia Ave Suite 200, Fort Worth, Texas 76104",(817) 348-0330,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014532
Passivation and Wastewater Treatment Project - Boiler Room,TABS2025014519,MP Materials,"13840 Independence Pkwy, Fort Worth, TX 76177",Tarrant,3/26/2025,4/15/2025,"$55,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Alteration (level-2) includes a new 200 sf boiler room in an existing F-2 process equipment room (14,165 sf) within an existing 252k sf mixed use, fully sprinklered, unlimited area building. ",200 ft 2,MP Materials,"13840 Independence Pkwy, Fort Worth, Texas 76177",(817) 228-2576,,Fluor Enterprises,"100 Fluor Daniel Drive, Greenville, South Carolina 29607",(864) 281-6972,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014519
IGLESIA DEL NAZARENO,TABS2025014510,IGLESIA DEL NAZARENO,"2600 CARSON, Haltom City, TX 76117",Tarrant,4/1/2025,12/31/2025,"$170,000",New Construction,"This project is privately funded, on private land for private use.",NEW METAL BUILDING CONSTRUCTION FOR RELIGIOUS PURPOSES ,"4,000 ft 2",PEDRO MARQUEZ,"1025 ORANGE ST, FORT WORTH, Texas 76110",(817) 404-3865,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014510
Fort Worth Central City North Promenade Park Pedestrian Bridge,TABS2025014492,n/a,"Near N. Throckmorton & NW 7th St, Fort Worth, TX 76164",Tarrant,3/15/2025,6/1/2028,"$10,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Pedestrian bridge connection tying into proposed USACE North Bypass Channel levee and floodwall. Project ~ 7600sf,"7,600 ft 2",Tarrant Regional Water District,"307 W. 7th Street #100, Fort Worth, Texas 76102",(817) 720-4151,,HNTB Corporation,"5700 Granite Parkway, #550, Plano, Texas 75024",972-661-5626,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014492
North Central Texas Foot & Ankle,TABS2025014441,North Central Texas Foot & Ankle,"9045 Mid Cities Boulevard Suite 300, North Richland Hills, TX 76182",Tarrant,3/17/2025,4/30/2025,"$120,000",New Construction,"This project is privately funded, on private land for private use.","1,500 s.f. Medical Office Finish-out","1,500 ft 2","Convergence Capital, LLC","8913 Mid Cities Boulevard Suite 300, North Richland Hills, Texas 76182",(817) 916-6626,North Texas Foot & Ankle - Ricky Childers,"M. J. Wright & Associates, Inc.","628 Merrill Drive, Bedford, Texas 76022",817-300-9178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014441
COLOR ME MINE - ARLINGTON,TABS2025014440,COLOR ME MINE,"4000 FIVE POINTS BLVD SUITE 175, Arlington, TX 76108",Tarrant,3/22/2025,4/21/2025,"$70,790",Renovation/Alteration,"This project is privately funded, on private land for private use.",COMMERCIAL REMODEL/FINISH-OUT FOR NEW TENANT.  MINIMAL CHANGES TO EXISTING CONDITIONS ARE REQUIRED.  THE WORK WILL TAKE 3-4 WEEKS TO COMPLETE.,"1,878 ft 2","CPT ARLINGTON HIGHLANDS I, LP","200 SOUTH MICHIGAN AVENUE SUITE 400, CHICAGO, Illinois 60604",312-789-4686,MADISON BUTLER,ARCHITECTONICS TEXAS LLC,"2235 RIDGE ROAD, ROCKWALL, Texas 75032",972-345-1684,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014440
Alexis Court,TABS2025014435,Alexis Court,"1701 Country Club Drive, Mansfield, TX 76063",Tarrant,4/1/2025,8/1/2025,"$170,000",New Construction,"This project is privately funded, on private land for private use.",Sidewalk to serve a residential neighborhood,"1,000 ft 2",DR Horton,"6751 N Freeway, Fort Worth, Texas 76131",(817) 230-0829,,Westwood,"500 W 7th Street, Fort Worth, Texas 76102",(817) 412-7155,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014435
ST LOUIS AVE MEDICAL OFFICE BUILDING,TABS2025014406,ST LOUIS AVE MEDICAL OFFICE BUILDING,"701 St. Louis Ave, Fort Worth, TX 76104",Tarrant,8/1/2025,10/30/2026,"$5,066,000",New Construction,"This project is privately funded, on private land for private use."," 42,000 SF site with a new 26,000 SF, 2-story medical office building shell with an adjacent 14-car surface parking lot and entry canopy; a new 22,000 SF, 2-story parking garage; and an existing 3,400 SF tree podium, which will be restored.","48,000 ft 2",CHC Development,"451 S Main Street Suite 200, Fort Worth, Texas 76104",(817) 288-3033,,BOKA Powell,"777 Taylor St Suite 830, Fort Worth, Texas 76102",(214) 814-1243,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014406
Zaxby's,TABS2025014405,Zaxby's,"5369 Sycamore School Road, Fort Worth, TX 76123",Tarrant,5/1/2025,7/15/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of an existing Burger King. Include minor demolition and construction of interior partitions. Minor finish updates. Existing exterior to remain outside of new paint applications. Restrooms are to remain as-is.,"3,082 ft 2",BG Foods 621,"200 Legacy Down Drive, Fort Worth, Texas 76126",817-253-9352,,Core States Group,"135 Water Street Suite 201, Naperville, Illinois 60540",(224) 585-3955,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014405
Hollywood Feed,TABS2025014388,Bonds Ranch Marketplace,"3849 Van Ness Lane 213 E. Bonds Ranch Rd., Fort Worth, TX 76131",Tarrant,7/1/2025,9/2/2025,"$260,000",New Construction,"This project is privately funded, on private land for private use.",Interior finish out for a new retail store. ,"4,500 ft 2","NEC 287/Bonds Ranch, Ltd.","3102 Maple Ave Suite 500, Dallas, Texas 75201",(214) 720-6600,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014388
UPS Haslet IRREG,TABS2025014377,UPS Haslet,"1400 Intermodal Pkwy, Fort Worth, TX 75052",Tarrant,3/31/2025,9/2/2025,"$5,900,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Install additional conveyor for package movement.,"797,500 ft 2",UPS,"1400 Intermodal Pkwy, Fort Worth, Texas 75052",(682) 352-5875,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014377
