project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
"MAVIS TIRE - 2307 PANTEGO, TX",TABS2025024575,MAVIS TIRES & BRAKES AT DISCOUNT PRICES,"2421 WEST PIONEER PARKWAY, Pantego, TX 76013",Tarrant,11/26/2025,5/31/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.","NEW CONSTRUCTION OF AN AUTOMOBILE CAR GARAGE FOR MINOR REPAIR, TIRE CHANGES, BRAKE REPAIR, FLUID CHANGES","3,500 ft 2",TONY RICK ASSET MANAGEMENT,"2425 WEST PIONEER PARKWAY, PANTEGO, Texas 75051",(817) 988-6468,RICHARD VALVERDE,LARSON DESIGN GROUP,"3000 WESTINGHOUSE DRIVE, STE. 400, CRANBERRY TOWNSHIP, Pennsylvania 16066",(570) 244-2197,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024575
"HTeaO #568 - Arlington, TX",TABS2025024561,HTeaO,"5301 South Cooper Street, Arlington, TX 76017",Tarrant,11/3/2025,3/2/2026,"$870,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior and exterior remodel of an existing Carl’s Jr. fast food restaurant with a drive-thru into an HTeaO tea bar with a drive-thru and any associated site work.,"2,900 ft 2",CCP WENDY GAINESVILLE LP,"8333 Douglas Ave Ste 1500, Dallas, Texas 75225",(913) 317-6669,KCBS ProperTea LLC,Interplan LLC,"1 East Lombard Street Suite 200, Lombard, Illinois 60148",630.932.2336,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024561
QuikTrip # 1944 Fryer Project,TABS2025024559,QuikTrip # 1944,"605 N 3rd St., Mabank, TX 75147",Tarrant,10/5/2025,10/20/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes re-organization of existing kitchen equipment and addition of new fryer units. The existing type 1 hood and wrapped ducts will be replaced with type 1 new equipment. Rooftop equipment will remain existing. project 300 sf.,300 ft 2,QuikTrip Corporation,"1120 N. Industrial Blvd., Euless, Texas 76039",(817) 786-3191,,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024559
QuikTrip # 1886 Fryer Project,TABS2025024558,QuikTrip # 1886,"4101 Airport Freeway, Fort Worth, TX 76201",Tarrant,10/5/2025,10/20/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes re-organization of existing kitchen equipment and addition of new fryer units. The existing type 1 hood and wrapped ducts will be replaced with type 1 new equipment. Rooftop equipment will remain existing. Project 300 sf.,300 ft 2,QuikTrip Corporation,"1120 N. Industrial Blvd., Euless, Texas 76039",(817) 786-3191,,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024558
Euless - Choate,TABS2025024535,Jacob Choate Building,"1105 Pamela Drive, Euless, TX 76040",Tarrant,9/1/2025,9/1/2026,"$598,500",New Construction,"This project is privately funded, on private land for private use.","Warehouse space with restroom, 6,023 SF.","6,023 ft 2",Spectrum Roofing,"1101 Pamela Drive, Euless, Texas 76040",214-654-0312,,KJE,"500 Moseley Road, Cross Roads, Texas 76277",940-387-0805,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024535
Milkshake Factory-Euless,TABS2025024516,N/A,"2910 Rio Grande, Suite 120 Suite 120, Euless, TX 76039",Tarrant,9/1/2025,12/1/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement for 1,284 SF retail dessert chain. Scope includes demolition of existing interior partitions, ceilings, etc. and construction of new partitions, millwork, ceilings, lighting, and MEP improvements. No exterior/site work.","1,284 ft 2","SCSD-Finnell, Ltd.","14114 Dallas Pkwy Suite 670, Dallas, Texas 75254",(214) 483-0400,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024516
IRS,TABS2025024504,5555 BEACH,"5555 N BEACH STREET, Fort Worth, TX 76137",Tarrant,9/1/2025,1/26/2026,"$650,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",COMMERCIAL OFFICE INTERIOR REMODEL,"21,416 ft 2",CCI-BEACH LP,"500 N CAPITAL OF TEXAS HWY STE 200, AUSTIN, Texas 78746",(281) 745-1278,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024504
"Skymark Addition - Arlington, TX",TABS2025024494,Skymark Addition,"1521 N Copper Street, Arlington, TX 76011",Tarrant,9/1/2025,4/30/2026,"$2,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Scope of work is for an existing 2,718 sq ft addition of new vestibules, porte cochere, and new gym.","2,718 ft 2",TEXAS TRUST CREDIT UNION,"PO BOX 2260, Mansfield, Texas 76063",(972) 595-1288,,Franz Architects,"7608 Benbrook Parkway, Benbrook, Texas 76126",(817) 737-9922,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024494
Miguel Angel Contreras,TABS2025024478,Shops at James,"4944 James Ave, Fort Worth, TX 76115",Tarrant,9/1/2025,6/1/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",renovate existing shell building- new roof and structural repair,"10,000 ft 2",miguel angel contreras,"804 sharondale st, Fort Worth, Texas 76115",(817) 808-4374,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024478
Family Thrift Outlet warehouse expansion,TABS2025024471,Family Thrift Outlet,"1950 Ephriham Av, Fort Worth, TX 76164",Tarrant,8/30/2025,11/30/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Warehouse Expansion Buildout,"4,216 ft 2",Northside Realty Parners,"4330 Fulton st. 102, HOUSTON, Texas 77009",(713) 696-5564,,Mi Casa Plans,"8036 Howard Dr., HOUSTON, Texas 77017",(832) 293-3861,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024471
Brandt Mercantile - Phase 2,TABS2025024464,Mercantile Logistics Station,"4101 North Beach Street, Fort Worth, TX 76137",Tarrant,10/1/2025,1/31/2026,"$8,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Project is an office fit out project within an existing shell warehouse.,"41,000 ft 2",Brandt Companies,"1728 Briercroft Ct., Carrollton, Texas 75006",(214) 542-8165,,Modus Architecture,"4040 N. Central Expy. Suite 720, Dallas, Texas 75204",(314) 302-6864,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024464
Frost Bank - Lake Arlington Financial Center,TABS2025024460,Frost Bank - Lake Arlington Financial Center,"5500 W. Arkansas Lane, Arlington, TX 76016",Tarrant,9/30/2025,3/29/2026,"$10,000,000",New Construction,"This project is privately funded, on private land for private use.",Construction of New Frost Bank with drive-thru Motor Bank lanes,"4,000 ft 2",Frost Bank,"111 W. Houston St, San Antonio, Texas 78205",(210) 220-5842,,Grace Design Studio,"200 Bailey Avenue, Fort Worth, Texas 76107",(817) 921-5928,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024460
FLAVOR HUB,TABS2025024459,FLAVOR HUB,"6242 RUFF SNOW DR SUITE 226, Fort Worth, TX 76148",Tarrant,8/1/2025,12/1/2025,"$112,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish out ,"1,365 ft 2",WC South property limited,"3113 S. University Drive, Suite 500, Fort Worth, Texas 76109",(817) 720-5690,MAHESH THAPA,PEREZ ARCHITECTURE STUDIO,"1412 FERNWOOD DR, MESQUITE, Texas 75149",214-718-0584,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024459
All Star Corrugated,TABS2025024456,All Star Corrugated,"1425 Forum Way South, Fort Worth, TX 76140",Tarrant,9/1/2025,9/30/2026,"$6,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","42,000 SF addition to an existing production facility.  The new addition houses production area, shipping area, receiving area, two offices, and two toilets","42,650 ft 2",All Star Corrugated,"1425 Forum Way South, Fort Worth, Texas 76140",(817) 551-5580,,Parmadesign,"1712 Akard, Dallas, Texas 75215",(214) 769-0318,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024456
