project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
"SHOPS AT HARMON 1 - FTW, TX",TABS2026023667,"SHOPS AT HARMON 1 - FTW, TX","1231 E HARMON RD, Fort Worth, TX 76131",Tarrant,10/1/2026,7/31/2027,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.",New Construction Shell,"10,292 ft 2",PLAZA AT PRINCETON CROSSROADS LLC,"10101 WESTRIDGE BLVD STE 101, MCKINNEY, Texas 75072",(847) 644-1399,,"JAW ARCHITECTS, INC","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023667
Joint K9 and Bomb Squad Complex Renovation,TABS2026023647,K9 and Bomb Squad Complex,"1540 W. 27th Street, Dfw Airport, TX 75251",Tarrant,11/1/2026,12/30/2027,"$4,900,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation of ARFF Station 4 from a fire station to an office building and the expansion of the existing K9/EOD Facility with 10 new dog kennels,"25,000 ft 2",City of Dallas/DFW Airport Division,"PO Box 612008, DFW Airport, Texas 75261",(972) 973-1784,,EXP U.S. Services,"205 North Michigan Ave, Suite 3600, Chicago, Illinois 60501",312-616-4123,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023647
KILWINS,TABS2026023639,STOCKYARDS STATION,"140 E EXCHANGE AVENUE SUITE 116, Fort Worth, TX 76164",Tarrant,9/1/2026,11/1/2026,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR BUILD-OUT OF EXISTING TENANT SPACE FOR NEW KILWIN'S - NEW INTERIOR WALLS, LIGHTING, FINISHES, EQUIPMENT, & FURNITURE","1,353 ft 2",FORT WORTH HERITAGE SYS LLC,"131 E EXCHANGE AVENUE SUITE 212, FORT WORTH, Texas 76164",979-264-1658,PHIL REID (COWTOWN CONFECTIONS),NOVAE ARCHITECTURE,"3420 MARKAY CT, CINCINNATI, Ohio 45248",513-348-9409,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023639
"Carnation AutoSpa, Mansfield",TABS2026023633,Carnation AutoSpa,"3191 Matlock Road, Mansfield, TX 76063",Tarrant,7/8/2026,8/10/2026,"$90,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Replacement of damaged office, restrooms, and lobby to match previously designed spaces.","2,000 ft 2",Adnan Rehmatullah,"803 Shady Bend Court, Highland Village, Texas 75077",(214) 908-5163,,Reframe Design Collaborative,"3629 Churchill Lane, Carnation AutoSpalano, Texas 75075",(214) 663-3513,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023633
COWTOWN BUBBLES - BOOTS & BUBBLES,TABS2026023628,TEXAS COWBOY HALL OF FAME,"2517 RODEO PLAZA, Fort Worth, TX 76164",Tarrant,7/1/2026,10/1/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",BUILD OUT ,625 ft 2,TEXAS COYBOY HALL OF FAME,"131 E EXCHANGE #STE. 136, FORT WORTH, Texas 76164",(817) 614-7287,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023628
GEOCAT OFFICES,TABS2026023620,GEOCAT OFFICE BUILDING,"5641 TAYLOR RD, River Oaks, TX 76114",Tarrant,9/1/2026,6/30/2027,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.","New ground-up construction of a SINGLE STORY commercial office building, including interior build-out, and associated site development consisting of parking, landscaping, drainage, and utilities.","3,300 ft 2",GEOCAT 5641 LLC,"6001 River Oaks Blvd, Fort Worth, Texas 76114",(817) 737-7233,,97W,"901 S Main Street, fort worth, Texas 76104",(817) 882-6940,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023620
Bowie Hills,TABS2026023611,6517 Camp bowie,"6517 Camp Bowie, Fort Worth, TX 76116",Tarrant,7/1/2026,1/1/2027,"$517,523",Renovation/Alteration,"This project is privately funded, on private land for private use.",Proposed site renovation of 6521 Camp Bowie Boulevard: and exterior and interior improvements to the existing structure located at 6521 Camp Bowie Boulevard. Finish out and Certificate of Occupancy of 6521 Camp Bowie.,"1,815 ft 2",6500 Camp Bowie LLC,"4316 Ridgehaven Court, Fort Worth, Texas 76116",(817) 243-7747,,m3 studio pllc,"3613 Washburn Avenue, Fort Worth, Texas 76107",(817) 733-3513,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023611
ATI Physical Therapy,TABS2026023604,Alliance Town Center,"9595 Texas Sage Trail Suite 200, Fort Worth, TX 76177",Tarrant,10/5/2026,12/7/2026,"$299,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR TENANT IMPROVEMENT OF A 2,464 SQFT. SUITE WITHIN AN EXISTING RETAIL SHELL ","2,464 ft 2",ATC INVESTORS LP,"2001 ROSS AVE SUITE 3400, DALLAS, Texas 75201",(971) 715-5834,Louis Morello,MBH Architects,"1708 Wynkoop Street, Denver, Colorado 80202",(805) 551-2963,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023604
Sub Continent Grocers LLC,TABS2026023580,Bry City,"13000 Trinity Blvd, Euless, TX 76040",Tarrant,7/20/2026,9/2/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Alteration of the existing rental unit to Grocery Store ,"3,000 ft 2",Sub Continent Grocers LLC,"921 Lindsay Ln, haslet, Texas 76052",210-776-5721,,Innovative Design & Construction llc,"1300 White Squall Trl, Arlington, Texas 76005",(409) 225-7515,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023580
Shug's Bagels,TABS2026023573,N/A,"5101 Camp Bowie Blvd, Fort Worth, TX 76107",Tarrant,8/20/2026,12/20/2027,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation to an existing building that will be converted to a bagel shop, with water, paving, and landscape","3,000 ft 2",5101 Camp Bowie JV LLC,"6040 Camp Bowie Blvd, Suite #1, Fort Worth, Texas 76166",(817) 773-5265,Justin Shugrue,"Baird, Hampton, & Brown","6300 Ridglea Place, Suite 700, Fort Worth, Texas 76116",817-338-1277,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023573
White's Chapel Methodist Church Youth Activity Center,TABS2026023572,White's Chapel Methodist Church Youth Activity Center,"185 S WHITES CHAPEL, Southlake, TX 76092",Tarrant,8/1/2026,8/1/2027,"$8,900,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Addition of additional floor to existing building (10,581 SF) and addition (17,310 SF)","27,891 ft 2",White's Chapel Methodist Church,"185 S WHITES CHAPEL, SOUTHLAKE,, Texas 76092",(817) 481-4147,,Kline Hardin Architects,"701 Canyon Drive, Suite 110, Coppell, TX 75019, Texas 75067",(972) 707-3514,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023572
Gas Station,TABS2026023565,Shop & Go,"1555 W CARRIER PKWY, Grand Prairie, TX 75050",Tarrant,7/2/2026,9/2/2026,"$150,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Addition of the kitchen in gas station  and fast-food  rental unit,800 ft 2,Bengal Pantego Plaza LLC,"100 N Central Expressway Ste 414, Richardson, Texas 75080",469-766-4015,,Innovative Design & Construction llc,"1300 White Squall Trl, Arlington, Texas 76005",(409) 225-7515,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023565
Murphy #8019,TABS2026023562,Murphy #8019,"NWC of Pioneer Parkway and Green Oaks Blvd, Arlington, TX 76013",Tarrant,1/18/2026,7/17/2027,"$3,000,000",New Construction,"This project is privately funded, on private land for private use.","Ground up 2,824 square foot Murphy USA convenience store with gas sales and associated site improvements.","2,824 ft 2",DFW Land Holdings LLC,"1818 Summit Ave, Dallas, Texas 75206",972.841.2417,,The Dimension Group,"10755 Sandhill Rd, Dallas, Texas 75238",214.600.1152,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023562
Classic Service Building Rennovations,TABS2026023553,Classic Chevrolet Service Center,"2200 William D Tate Avenue, Grapevine, TX 76051",Tarrant,7/1/2026,2/1/2027,"$13,532,114",Renovation/Alteration,"This project is privately funded, on private land for private use.","Approximate 180,000 SF one story warehouse building to be renovated into a 120 bay service center, parts warehouse, retail parts store, and associated storage and support amenities. ","181,274 ft 2",Classic Chevrolet Inc.,"1101 W State 114 HWY, Grapevine, Texas 76051",(817) 421-7235,,Callahan and Freeman Architects,"1150 E Kennedale Parkway, Kennedale, Texas 76060",(817) 478-1765,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023553
Sally Beauty,TABS2026023551,Sally Beauty,"5311 Colleyville Blv. suite 201, Colleyville, TX 76034",Tarrant,8/1/2026,8/18/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Minor interior updates for rebrand from Happy to Sally Beauty; updates to lighting fixtures, finishes and sales floor layout.","2,739 ft 2",NSRP I Town Center Colleyville Owner LLC,"730 Third Ave, New York, New York 10017",(205) 533-0130,Sally Beauty - Jodi Lindsley,HFA AE LTD,"1705 S. Walton Blv Ste 3, Bentonvillle, Arkansas 72712",(479) 273-7780,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023551
Green Oaks School Renovation,TABS2026023550,Green Oaks School,"500 Houstin St., Arlington, TX 76011",Tarrant,7/20/2026,1/1/2027,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of front entry vestibule and existing life skills area.,459 ft 2,Green Oaks School,"500 Houston St., Arlington, Texas 76011",(817) 861-5000,,LBL Architects,"318 W. Main St. Suite 200, Arlington, Texas 76010",(817) 265-1510,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023550
11436 FM RD 730 N,TABS2026023542,Azle,"11436 FM RD 730 N., Azle, TX 76020",Tarrant,11/24/2027,4/20/2028,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.","The project is construction of a new convenience store & gas station. The facility includes a sales area with a checkout counter, stock area, restrooms, walk-in coolers & office. The structure is a pre-engineered metal building.","3,900 ft 2",Janet & E Wagstaff Byars,"1942 River Oaks Rd., Abilene, Texas 79605",(325) 665-4142,,TK Architects,"1100 Main Street suite 2200, Kansas City, Missouri 64105",(816) 842-7552,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023542
Dodson Trauma Services,TABS2026023500,Cook Children's Medical Center,"801 7th Avenue, Fort Worth, TX 76104",Tarrant,7/20/2026,9/12/2026,"$260,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Space to be renovated and utilized as administrative office. Sqft of office space planned 1,000 SF with 180 SF consult room. Existing Space 925 SF to be used as storage.","2,105 ft 2",Cook Children's Medical Center,"801 7th Avenue, Fort Worth, Texas 76104",(682)885-4021,,HKS Inc.,"1227 Magnolia Ave Suite 200, Fort Worth, Texas 76104",(817)231-7166,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023500
DFW Airport CRDC,TABS2026023445,INTERNATIONAL LOGISTICS CENTER BLDG B,"3711 S 20th Ave Ste 100, Dfw Airport, TX 76039",Tarrant,7/6/2026,9/30/2026,"$3,680,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of existing warehouse to support security screening of goods for DFW Airport. Freezer/cooler, screening units, fencing and cosmetic office touchups. New doors and windows at offices.","81,000 ft 2",CIVF V-TX1M02 LLC c/o Link Logistics,"PO BOX 2980, Chicago, Illinois 60690",(214) 885-7867,Bradford Airport Logistics c/o Gage Pruyne,"LS3P Associates, LTD","600 S Tryon St, Charlotte, North Carolina 28202",704-333-6686,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023445
