project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
TEXO FT. WORTH RENOVATION,TABS2026024784,TEXO FT. WORTH,"417 FULTON ST., Fort Worth, TX 76104",Tarrant,7/13/2026,10/13/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR RENOVATION OF EXISTING BUILDING ,"6,400 ft 2",TEXO ABC/AGC INC,"11101 N STEMMONS FWY, DALLAS, Texas 75229",(972) 647-0697,,CORGAN,"401 N HOUSTON ST, DALLAS, Texas 75202",(214) 748-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024784
Wonder Restaurant Tenant Finish Out,TABS2026024734,Wonder,"8825 North Freeway Suite 109, Fort Worth, TX 76177",Tarrant,7/13/2026,9/21/2026,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Create a Wonder restaurant inside an existing space.,"4,000 ft 2",CH Retail Fund I/Fort Worth Presidio Junction LP,"3819 Maple Avenue, Dallas, Texas 75219",(214) 661-8000,Daniel Dewey,"HFA-AE, LTD.","1705 S Walton Boulevard Suite 3, Bentonville, Arkansas 72712",(479) 360-6683,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024734
Pilates Addiction,TABS2026024729,Keller Town Center,"121 Rufe Snow Drive, Keller, TX 76248",Tarrant,7/29/2026,10/21/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Commercial Tenant finish (TI) buildout to include new walls, demolition, ductwork, building, electrical, mechanical, and plumbing.  ","1,362 ft 2",Regency Centers LP,"8080 North Central Expressway Suite 1650, Dalas, Texas 75206",945-296-3303,Kevin Den Braber,PSA Architects LLC,"8154 Montgomery Rd Suite 200, Cincinnati, Ohio 45236",(513) 984-4000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024729
"Office Shell Bldg #2 - Colleyville, TX",TABS2026024720,Office Shell Bldg #2,"1105 Professional Ct, Colleyville, TX 76034",Tarrant,10/1/2026,4/30/2027,"$725,000",New Construction,"This project is privately funded, on private land for private use.","Scope of work is for a new 4,032 sq ft office shell building with site improvements.","4,032 ft 2",SC Professional Court LLC,"16 Village Lane, Suite 250, Colleyville, Texas 76034",682-316-2071,,Franz Architects,"7608 Benbrook Parkway, Benbrook, Texas 76126",(817) 737-9922,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024720
"Office Shell Bldg #1 - Colleyville, TX",TABS2026024716,Office Shell Bldg #1,"1105 Professional Ct, Colleyville, TX 76034",Tarrant,10/1/2026,4/30/2027,"$725,000",New Construction,"This project is privately funded, on private land for private use.","Scope of work is for a new 5,024 sq ft office shell building with site improvements.","5,024 ft 2",SC Professional Court LLC,"16 Village Lane, Suite 250, Colleyville, Texas 76034",682-316-2071,,Franz Architects,"7608 Benbrook Parkway, Benbrook, Texas 76126",(817) 737-9922,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024716
Home2 Conference Expansion,TABS2026024691,Home2 Suites by Hilton Fort Worth Cultural District,"1145 University Dr, Fort Worth, TX 76107, Fort Worth, TX 76107",Tarrant,8/3/2026,1/4/2027,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Complete the meeting room build-out in the existing shell and convert the existing meeting room into two new guest rooms.,"4,000 ft 2",DFW 1145 UNIVERISTY LLC,"3300 Kerbey Lane, Austin, Texas 78703",(316) 641-7376,,Modus Architecture LLC,"4040 N Central Expy, Dallas, Texas 75204",(314) 302-6864,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024691
CVS Health,TABS2026024680,CVS Health,"426 S Henderson St, Fort Worth, TX 76104",Tarrant,9/9/2026,2/26/2027,"$1,800,000",New Construction,"This project is privately funded, on private land for private use.","THE PROJECT SCOPE AS INDICATED ON THE CONSTRUCTION DOCUMENTS. ALTERATION IMPROVEMENTS INCLUDE, BUT SHALL NOT BE LIMITED TO, THE FOLLOWING SYSTEMS: HVAC, PLUMBING, FIRE ALARM, NORMAL POWER, DATA  AND COMMUNICATION, AND LIGHTING","6,500 ft 2",Henderson Medical Building LLC,"315 Meigs Rd Ste A268, Santa Barbara, California 93109",(678) 781-5062,,GPD Group Professional Corporation,"520 S Main Street Ste 2531, Akron, Ohio 44311",(330) 572-3562,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024680
Installation of Traffic Signals (CSJ: 0902-00-288),TABS2026024654,CSJ: 0902-00-288,"SH 360 at  Bardin Road, Fort Worth, TX 75052",Tarrant,6/1/2025,11/1/2025,"$517,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",New traffic signal installation includes pedestrian elements such as curb ramps and pedestrian signal detection push buttons. ,500 ft 2,TxDOT District: Fort Worth,"2501 S W Loop 820, Fort Worth, Texas 76133",(817) 370-6744,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024654
mei,TABS2026024641,west worth - c,"3700 andrews ranch road, Fort Worth, TX 76126",Tarrant,8/31/2026,12/31/2026,"$1,800,000",New Construction,"This project is privately funded, on private land for private use.","new restrooms, ramps, o.h. doors","426,821 ft 2",west worth owner,"3625 north hall street suite 1280, dallas, Texas 75219",(214) 476-0484,,meinhardt & associates,"14643 Dallas Parkway Suite 636, dallas, Texas 75252",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024641
mei,TABS2026024639,west worth - c,"9652 chapin rd., Fort Worth, TX 76126",Tarrant,8/31/2026,12/31/2026,"$1,800,000",New Construction,"This project is privately funded, on private land for private use.","new ramps, doors, and restrooms","176,817 ft 2",west worth owner,"3625 north hall street suite 1280, dallas, Texas 75219",(214) 476-0484,,meinhardt & associates,"14643 Dallas Parkway Suite 636, dallas, Texas 75252",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024639
Crescent Offices East - Level 5 Management Office,TABS2026024632,Crescent Offices East,"3230 Camp Bowie Boulevard, Fort Worth, TX 76107",Tarrant,2/1/2027,4/30/2027,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of approx. 1,058 SF of the Level 5 Property Management Office.","1,058 ft 2",GPIF CD Offices LLC,"3230 Camp Bowie Boulevard, Suite 500, Fort Worth, Texas 76107",817-321-1159,,GFF Design,"3030 Nowitzki Way, Suite 400, Dallas, Texas 75219",214-303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024632
Crescent Offices East - Level 1 Back of House,TABS2026024629,Crescent Offices East,"3230 Camp Bowie Boulevard, Fort Worth, TX 76107",Tarrant,10/1/2026,12/30/2026,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of approx. 640 SF in the Level 1 Back of House space.,640 ft 2,GPIF CD Offices LLC,"3230 Camp Bowie Boulevard, Suite 500, Fort Worth, Texas 76107",817-321-1159,,GFF Design,"3030 Nowitzki Way, Suite 400, Dallas, Texas 75219",214-303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024629
Octo Fuel,TABS2026024587,Octo Fuel,"898 NE Alsbury Blvd, Burleson, TX 76028",Tarrant,7/17/2026,11/27/2026,"$240,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Existing C-store and car-wash to be altered. Re-designing Space #1 Convenience Store with Kitchen and Space #2 Small Restaurant with Kitchen. ,"3,540 ft 2",Excellent Family Investments LLC,"1003 Tuscany Trail, Euless, Texas 76039",(817) 739-7123,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024587
MSMC WOMEN'S IMAGING,TABS2026024564,Methodist Southlake Medical Center,"421 E. Highway 114, Southlake, TX 76092",Tarrant,8/17/2026,11/30/2026,"$650,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant upfit of existing healthcare clinic into new women's imaging clinic.,"3,355 ft 2",METHODIST HOSPITALS OF DALLAS,"1441 N BECKLEY AVE, DALLAS, Texas 75203",(469) 204-6706,,MODUS Architecture,"4040 North Central Expy. Suite 720, Dallas, Texas 75204",(816) 914-8865,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024564
"CFA Door 04142 White Settlement, TX",TABS2026024558,Chick-Fil-A,"9105 Clifford Street, White Settlement, TX 76108",Tarrant,7/21/2026,11/20/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Replace drive-thru window with sliding Tormax door for meal delivery, patching as required, minor exterior modification at door threshold, mechanical scope: include mini split & new air curtain over door. Electrical scope required for Tormax door.",50 ft 2,Chick-Fil-A,"5200 Buffington Rd, Atlanta, Georgia 30349",470-421-9513,,"HFA-AE, LTD","1705 S Walton Blvd Suite 3, Bentonville, Arkansas 72712",479.360.6683,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024558
Treazure Studios NRH,TABS2026024523,Treazure Studios,"8850 North Tarrant Parkway Suite 703, North Richland Hills, TX 76182",Tarrant,8/1/2026,12/1/2026,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","New tenant improvements within a 5,400 sqft commercial property for a salon studio buildout","5,400 ft 2","Tarrant Parkway Baceline, LLC","511 North Broadway, Denver, Colorado 80203",(720) 382-2950,Kenneth Athans,"Barr Architecture, Inc.","5011 South State Road 7 Suite 107, Davie, Florida 36331",(954) 418-2277,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024523
Iron Horse Crossing Bldg. 2 Spec Office,TABS2026024519,Iron Horse Crossing Building 2,"890 Cook Lane, Saginaw, TX 76131",Tarrant,9/1/2026,1/31/2027,"$350,000",New Construction,"This project is privately funded, on private land for private use.",Interior Finish out of shell building for Tenant,"2,600 ft 2","Velocis Cook Lane JV, LP","3811 Turtle Creek Blvd. Suite 1500, Dallas, Texas 75219",(214) 702-0217,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024519
"Velocis Cook Lane JV, LP",TABS2026024515,Ironhorse Crossing Bldg.1,"920 Cook Lane, Saginaw, TX 76131",Tarrant,9/1/2026,1/31/2027,"$1,270,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Interior Finish out of shell building for new tenant,"7,600 ft 2","Velocis Cook Lane JV, LP","3811 Turtle Creek Blvd. Suite 1500, Dallas, Texas 75219",(214) 702-0217,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024515
Smoothie King Fort Worth,TABS2026024474,Smoothie King,"9740 OXENFREE BLVD., SUITE # 120, Fort Worth, TX 76108",Tarrant,9/7/2026,12/14/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Scope: Tenant Finish out - New lighting, interior partitions, FFE, ceilings, plumbing fixtures - New HVAC - New Grease Trap - New water heater - No exterior work, exterior is existing to remain.","1,500 ft 2","SP Capstone Group, LLC","4940 N. Tarrant Parkway, Fort Worth, Texas 76244",(682) 285-1600,,Rogue Architects,"513 Main Street Ste 300, Fort Worth, Texas 76102",817-529-6884,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026024474
